"regnum","pccode","pcpct","prodname"
80900012,57801,5000,"MINIMAX DIAZINON INSECTICIDE                                          "
80900012,63503,995000,"MINIMAX DIAZINON INSECTICIDE                                          "
81300010,20501,995000,"CHLORINE                                                              "
81300013,14703,80000,"DIXICHLOR SPECIAL                                                     "
81300014,14703,52500,"DIXICHLOR LITE                                                        "
81300015,14703,125000,"DIXICHLOR MAX                                                         "
81300016,14703,1e+05,"DIXICHLOR                                                             "
81300017,14703,125000,"DIXICHLOR MAX-MP                                                      "
81320002,14703,1e+05,"DIXICHLOR II                                                          "
81400002,76901,5000,"FORCE'S QUICK ACTING MOUS-RID                                         "
81400004,76901,5000,"FORCE'S RO-DEX                                                        "
81400006,76902,5000,"FORCE'S POISON PEANUTS                                                "
81400008,76901,6000,"FORCE'S GOPHER KILLER                                                 "
81400009,88601,20000,"FORCE'S MOUS-CON NO. 2                                                "
81400011,76902,5000,"FORCE'S MOLE KILLER                                                   "
81400013,88601,20000,"FORCE'S MOUS-CON                                                      "
82100002,16501,650000,"TRI-X GARMENT FUMIGANT                                                "
82100002,42002,50000,"TRI-X GARMENT FUMIGANT                                                "
82100002,42003,3e+05,"TRI-X GARMENT FUMIGANT                                                "
82100003,42002,50000,"TRI-X GARMENT FUMIGANT                                                "
82100003,42003,3e+05,"TRI-X GARMENT FUMIGANT                                                "
82200005,6601,999999,"RICHFIELD WEEDKILLER ""A""                                              "
82200006,63503,999999,"RICHFIELD SELECTIVE WEEDKILLER  1                                     "
82200010,6601,999999,"RICHFIELD WEEDKILLER ""A"" LITE                                         "
82400001,55005,390000,"SINDAR G-4-40 TECHNICAL                                               "
82400006,55001,960000,"G-4 TECHNICAL BRAND OF DICHLOROPHENE                                  "
82400008,101401,920000,"GIVAUDAN GIV-GARD BNS INDUSTRIAL PRESERVATIVE                         "
82700178,35509,23000,"AGRICO PRE-EMERGENCE CRABGRASS CONTROL                                "
82700179,44801,5000,"AGRICO COUNTRY CLUB FERTILIZER 10-6-4 WITH HEPTACHLOR                 "
82700203,30019,5500,"AGRICO COUNTRY CLUB FERTILIZER 10-6-4                                 "
82700203,31519,2800,"AGRICO COUNTRY CLUB FERTILIZER 10-6-4                                 "
82700203,82519,2000,"AGRICO COUNTRY CLUB FERTILIZER 10-6-4                                 "
82700205,32501,10000,"AGRICO TONIC CONTAINS DI-SYSTON 8-8-8 PLANT FOOD                      "
82700206,44801,7500,"16-8-8 WITH INSECT CONTROL                                            "
82700207,44801,7500,"15-7-7 WITH INSECT CONTROL                                            "
82700209,80811,30000,"AGRICO LAWN FUNGICIDE                                                 "
82700216,30063,23000,"AGRICO DANDELION & BROADLEAF WEED CONTROL                             "
82700216,82563,11200,"AGRICO DANDELION & BROADLEAF WEED CONTROL                             "
82700220,44801,5000,"ECONOMIC POISON FERTILIZER MIXTURE WITH 0.5% HEPTACHLOR FOR CORN      "
82900006,8101,133000,"SA 50 BRAND TOMATO DUST                                               "
82900025,69001,800,"SA 100 FOR MEXICAN BEAN BEETLE CONTROL                                "
82900025,71003,10000,"SA 100 FOR MEXICAN BEAN BEETLE CONTROL                                "
82900025,71004,20000,"SA 100 FOR MEXICAN BEAN BEETLE CONTROL                                "
82900025,77501,180000,"SA 100 FOR MEXICAN BEAN BEETLE CONTROL                                "
82900028,34801,114000,"SA-50 BRAND 15% FERBAM DUST                                           "
82900046,34001,50000,"SA-50 BRAND 10% MARLATE DUST                                          "
82900048,58201,15000,"SA 50 CUT WORM AND MOLE CRICKET BAIT                                  "
82900048,80501,20000,"SA 50 CUT WORM AND MOLE CRICKET BAIT                                  "
82900056,57501,15000,"SA-50 BRAND PRE-HEADING CABBAGE DUST WITH TOXAPHENE                   "
82900056,80501,1e+05,"SA-50 BRAND PRE-HEADING CABBAGE DUST WITH TOXAPHENE                   "
82900061,57701,50000,"SA-50 BRAND 5% MALATHION DUST                                         "
82900062,57501,20000,"SA-50 BRAND 2% PARATHION DUST                                         "
82900067,14505,56000,"SA BRAND 50 MANEB DUST                                                "
82900069,57701,40000,"SA-50 BRAND 4% MALATHION DUST                                         "
82900073,14505,56000,"SA-50 BRAND MANZATE DUST WITH 1% PARATHION                            "
82900073,57501,10000,"SA-50 BRAND MANZATE DUST WITH 1% PARATHION                            "
82900075,57701,250000,"SA 50 25% MALATHION WETTABLE SPRAY CONCENTRATE                        "
82900079,57701,40000,"SA BRAND 50 4% MALATHION-70% SULFUR POLE BEAN DUST                    "
82900079,77501,7e+05,"SA BRAND 50 4% MALATHION-70% SULFUR POLE BEAN DUST                    "
82900083,63502,980000,"SOLUBLE OIL SPRAY                                                     "
82900088,57501,20000,"SA-50 BRAND PRE-HEAD DUST 2-20                                        "
82900088,80501,2e+05,"SA-50 BRAND PRE-HEAD DUST 2-20                                        "
82900098,41601,190000,"SA-50 BRAND 1.6 ENDRIN                                                "
82900101,57701,530000,"SA-50 BRAND 53% EMULSIFIABLE MALATHION                                "
82900104,15801,250000,"SA-50 BRAND 25% PHOSDRIN EMULSIBLE CONC.                              "
82900104,86802,680000,"SA-50 BRAND 25% PHOSDRIN EMULSIBLE CONC.                              "
82900107,58202,5e+05,"SA-50 BRAND 50% CHLORDANE EMULSION CONCENTRATE                        "
82900115,14506,750000,"SA-50 BRAND ZINEB C FUNGICIDE                                         "
82900128,56801,50000,"SA-50 BRAND SEVIN 5% DUST                                             "
82900129,30010,590000,"SA-50 BRAND 2,4-D AMINE WEED KILLER                                   "
82900131,56801,17500,"SA-50 BRAND SEVIN 1.75% DUST                                          "
82900133,56801,30000,"SA-50 BRAND SEVIN 3% DUST                                             "
82900135,58801,382000,"SA-50 BRAND CIODRIN LIVESTOCK INSECTICIDE CONCENTRATE                 "
82900135,86802,445000,"SA-50 BRAND CIODRIN LIVESTOCK INSECTICIDE CONCENTRATE                 "
82900140,14505,750000,"SA-50 BRAND MANEB SPRAY CONCENTRATE                                   "
82900142,56801,5e+05,"SA-50 BRAND SEVIN 50W INSECTICIDE                                     "
82900143,34801,150000,"SA-50 BRAND FRUIT TREE SPRAY                                          "
82900143,57701,95000,"SA-50 BRAND FRUIT TREE SPRAY                                          "
82900143,77501,236000,"SA-50 BRAND FRUIT TREE SPRAY                                          "
82900145,56801,30000,"SA-50 BRAND SEVIN 3% DUST WITH 50% SULFUR                             "
82900145,77501,5e+05,"SA-50 BRAND SEVIN 3% DUST WITH 50% SULFUR                             "
82900146,58801,10000,"SA-50 BRAND 1% CIODRIN INSECTICIDE SOLUTION                           "
82900146,63503,976000,"SA-50 BRAND 1% CIODRIN INSECTICIDE SOLUTION                           "
82900147,14505,50000,"SA-50 TOMATO AND POTATO DUST                                          "
82900147,56801,50000,"SA-50 TOMATO AND POTATO DUST                                          "
82900149,58102,50000,"SA-50 BRAND 5% TRITHION GRANULES                                      "
82900151,56801,50000,"SA-50 BRAND SEVIN 5% DUST WITH 70% SULFUR                             "
82900151,77501,7e+05,"SA-50 BRAND SEVIN 5% DUST WITH 70% SULFUR                             "
82900153,79401,40000,"SA-50 BRAND THIODAN 4 DUST                                            "
82900154,79401,5e+05,"SA - 50 BRAND THIODAN 50 WETTABLE POWDER                              "
82900158,56801,75000,"SA-50 BRAND SEVIN 7.5% DUST WITH 40% SULFUR                           "
82900158,77501,4e+05,"SA-50 BRAND SEVIN 7.5% DUST WITH 40% SULFUR                           "
82900159,56801,50000,"SA-50 BRAND CAT AND DOG FLEA AND TICK DUST                            "
82900163,77501,9e+05,"WETTABLE OR DUSTING SULFUR                                            "
82900164,57501,20000,"SA-50 BRAND 2% PARATHION WITH 60% SULFUR                              "
82900164,77501,6e+05,"SA-50 BRAND 2% PARATHION WITH 60% SULFUR                              "
82900165,78701,50000,"SA-50 BRAND HOME GARDEN WEED GRANULES CONTAINING DACTHAL              "
82900166,57501,790000,"SA-50 BRAND PARATHION 8 E SPRAY CONCENTRATE                           "
82900168,45001,1e+05,"SA BRAND 50 10% DIELDRIN GRANULES                                     "
82900172,30029,570000,"SA-50 BRAND 2,4-D LAWN & TURF WEED KILLER                             "
82900173,56801,60000,"SA-50 BRAND 1 1/2 PARATHION DUST WITH 6% SEVIN                        "
82900173,57501,15000,"SA-50 BRAND 1 1/2 PARATHION DUST WITH 6% SEVIN                        "
82900174,8901,120000,"SA-50 BRAND BHC 12% GAMMA WETTABLE SPRAY CONCENTRATE                  "
82900175,57701,50000,"SA-50 BRAND MALATHION-OIL CITRUS & ORNAMENTAL SPRAY                   "
82900175,63502,750000,"SA-50 BRAND MALATHION-OIL CITRUS & ORNAMENTAL SPRAY                   "
82900178,35509,15000,"SA-50 BRAND TUPERSAN CRABGRASS KILLER GRANULES                        "
82900179,6602,650000,"SA-50 VAPONA EMULSIBLE CONCENTRATE                                    "
82900179,84001,234000,"SA-50 VAPONA EMULSIBLE CONCENTRATE                                    "
82900180,5501,950000,"SA-50 BRAND AMMATE X WEED & BRUSH KILLER                              "
82900181,86001,250,"SA 50 KILL RATS AND MICE                                              "
82900182,53001,32500,"SA-50 BRAND BAIT PELLETS KILL LAND SNAILS & SLUGS                     "
82900182,56801,42500,"SA-50 BRAND BAIT PELLETS KILL LAND SNAILS & SLUGS                     "
82900183,82572,679000,"SA-50 BRAND SILVEX HERBICIDE                                          "
82900184,10501,185000,"SA-50 BRAND KELTHANE E.C.                                             "
82900184,86802,730000,"SA-50 BRAND KELTHANE E.C.                                             "
82900185,44801,1e+05,"SA-50 BRAND 10% HEPTACHLOR GRANULES                                   "
82900186,58401,84000,"SA-50 BRAND CITRUS AND ORNAMENTAL SPRAY                               "
82900186,63503,861000,"SA-50 BRAND CITRUS AND ORNAMENTAL SPRAY                               "
82900187,63503,995000,"SA-50 BRAND SUPERIOR 70-SECOND EMULSIFIABLE SPRAY OIL                 "
82900191,9001,250000,"SA BRAND 50 25% LINDANE WETTABLE SPRAY CONCENTRATE                    "
82900193,14505,80000,"SA-50 BRAND 8% MANEB DUST                                             "
82900194,14505,56000,"SA-50 BRAND SEVIN 5% DUST MANEB 5.6% SULFUR 70%                       "
82900194,56801,50000,"SA-50 BRAND SEVIN 5% DUST MANEB 5.6% SULFUR 70%                       "
82900194,77501,7e+05,"SA-50 BRAND SEVIN 5% DUST MANEB 5.6% SULFUR 70%                       "
82900195,14505,56000,"SA-50 BRAND POLE BEAN SPECIAL                                         "
82900195,56801,30000,"SA-50 BRAND POLE BEAN SPECIAL                                         "
82900195,77501,7e+05,"SA-50 BRAND POLE BEAN SPECIAL                                         "
82900196,6522,4100,"SA-50 BRAND DIPEL DUST                                                "
82900197,37505,290000,"DINITRO GENERAL WEED KILLER                                           "
82900198,47802,10000,"SA-50 BRAND HOUSEHOLD INSECT SPRAY                                    "
82900198,63503,837500,"SA-50 BRAND HOUSEHOLD INSECT SPRAY                                    "
82900200,56801,1e+05,"SA-50 BRAND SEVIN 10% DUST                                            "
82900201,34001,1e+05,"SA BRAND 50 HORNFLY & LICE DUST                                       "
82900202,6518,150000,"SA-50 BRAND THURICIDE HPC                                             "
82900203,57901,50000,"SA-50 INSECTICIDE BAIT CONTAINS 5% DYLOX                              "
82900204,58401,20000,"SA BRAND 50 2% ETHION-SUPERIOR 70-SECOND EMULSIFIABLE OIL             "
82900204,63502,955000,"SA BRAND 50 2% ETHION-SUPERIOR 70-SECOND EMULSIFIABLE OIL             "
82900205,56801,60000,"SA-50 BRAND 1 1/2% PARATHION 6% SEVIN 50% SULFUR DUST                 "
82900205,57501,15000,"SA-50 BRAND 1 1/2% PARATHION 6% SEVIN 50% SULFUR DUST                 "
82900205,77501,5e+05,"SA-50 BRAND 1 1/2% PARATHION 6% SEVIN 50% SULFUR DUST                 "
82900206,56801,70000,"SA-50 BRAND LAWN & TURF INSECTICIDE GRANULES                          "
82900206,58202,70000,"SA-50 BRAND LAWN & TURF INSECTICIDE GRANULES                          "
82900207,6501,310000,"SA-50 BRAND ZECTRAN 2E                                                "
82900207,44201,220000,"SA-50 BRAND ZECTRAN 2E                                                "
82900208,53301,5000,"SA-50 BRAND MOSQUITO FOGGING SOLUTION                                 "
82900208,63503,994600,"SA-50 BRAND MOSQUITO FOGGING SOLUTION                                 "
82900209,13803,483500,"SA-50 BRAND MSMA GRASS AND WEED KILLER                                "
82900210,24401,990000,"SA-50 BRAND COPPER SULFATE GRANULAR CRYSTALS                          "
82900211,84301,20000,"SA-50 BRAND BALFIN GRANULES                                           "
82900212,30072,360000,"SA-50 BRAND BRUSH KILLER                                              "
82900212,82055,341000,"SA-50 BRAND BRUSH KILLER                                              "
82900213,44201,250000,"SA-50 BRAND ZECTRAN 25W INSECTICIDE                                   "
82900214,58201,720000,"SA-50 BRAND CHLORDANE CONCENTRATE FOR CONTROL OF SUBTERRANEAN TERMITES"
82900215,81301,75000,"SA-50 BRAND 7 1/2% CAPTAN FUNGICIDE DUST                              "
82900216,90301,20000,"SA BRAND 50 2% METHOMYL INSECTICIDE DUST                              "
82900217,99101,5e+05,"SA-50 GRAND BENOMYL FUNGICIDE                                         "
82900220,5501,950000,"SA-50 BRAND LAWN EDGER AND BRUSH KILLER CONCENTRATE                   "
82900221,9001,128000,"SA-50 BRAND LINDANE SPRAY CONCENTRATE                                 "
82900222,59101,7200,"SA-50 BRAND DURSBAN 72G INSECTICIDE GRANULES                          "
82900223,59101,5000,"SA-50 DURSBAN .5G GRANULAR INSECTICIDE                                "
82900224,14504,8e+05,"SA-50 BRAND DITHANE M-45                                              "
82900225,41401,23000,"SA-50 BRAND EPTAM GRANULES                                            "
82900226,59101,240000,"SA-50 BRAND DURSBAN LAWN INSECTICIDE                                  "
82900227,14506,60000,"SA 50 HOME AND GARDEN VEGETABLE DUST                                  "
82900227,56801,30000,"SA 50 HOME AND GARDEN VEGETABLE DUST                                  "
82900227,57801,15000,"SA 50 HOME AND GARDEN VEGETABLE DUST                                  "
82900229,36601,50000,"SA-50 BRAND 5% DIPHENAMID GRANULES                                    "
82900230,36001,195000,"SA-50 BRAND KARATHANE FUNGICIDE AND MITICIDE                          "
82900231,14505,60000,"SA50 HOME & GARDEN VEGETABLE DUST                                     "
82900231,79401,30000,"SA50 HOME & GARDEN VEGETABLE DUST                                     "
82900232,81901,750000,"SA-50 BRAND LAWN ORMAMENTAL & VEGETABLE FUNGICIDE                     "
82900233,28902,725000,"SA-50 BRAND DALAPON GRASS KILLER                                      "
82900233,28903,120000,"SA-50 BRAND DALAPON GRASS KILLER                                      "
82900236,34001,90000,"SA-50 FRUIT SPRAY CONCENTRATE                                         "
82900236,57701,60000,"SA-50 FRUIT SPRAY CONCENTRATE                                         "
82900236,77501,250000,"SA-50 FRUIT SPRAY CONCENTRATE                                         "
82900236,81301,60000,"SA-50 FRUIT SPRAY CONCENTRATE                                         "
82900237,57801,140000,"SA 50 BRAND DIAZINON 14G GRANULAR INSECTICIDE                         "
82900239,56801,4e+05,"SA-50 BRAND SEVIMOL 4 LIQUID SEVIN                                    "
82900249,57801,250000,"SA-50 DIAZINON 25% SPRAY CONCENTRATE                                  "
82900250,59101,5000,"HOME AND GARDEN HOME PEST CONTROL SPRAY                               "
82900251,35001,230000,"SA-50 BRAND CYGON 2E DIMETHOATE SYSTEMIC INSECTICIDE                  "
82900257,109401,15000,"SA-50 HOME & GARDEN OFTANOL 1.5% GRANULAR                             "
82900258,8101,980000,"SA-50 BRAND NEUTRAL COPPER FUNGICIDE                                  "
82900261,57801,475000,"SA-50 BRAND DIAZINON 4E INSECTICIDE                                   "
82900262,57801,475000,"SA-50 BRAND DIAZINON AG500 INSECTICIDE                                "
82900263,57801,5e+05,"SA-50 BRAND DIAZINON 50W INSECTICIDE                                  "
82900264,57801,50000,"SA-50 BRAND 5% DIAZINON GRANULES                                      "
82900268,80803,408000,"SA-50 BRAND ATRAZINE 4L HERBICIDE                                     "
82900272,59101,5000,"SA-50 BRAND DURSBAN MOLE CRICKET BAIT                                 "
82900279,59101,247000,"SA-50 DURSBAN 2E INSECTICIDE                                          "
82900280,59101,449000,"SA-50 DURSBAN 4-E INSECTICIDE                                         "
82900281,59101,60000,"SA-50 BRAND HOME PEST CONTROL CONCENTRATE                             "
82900282,57701,5e+05,"SA-50 MALATHION 50% E.C.                                              "
82900283,14504,80000,"SA-50 BRAND POTATO SEED-PIECE FUNGICIDE DUST                          "
82900284,42403,8400,"FASCO DE-KA-GO PRUNING COMPOUND NO 628                                "
82900285,56801,50000,"CUTWORM & CRICKET BAIT                                                "
82900286,14504,8e+05,"DITHANE M-45                                                          "
82900287,81901,125000,"SA-50 LIQUID ORNAMENTAL AND VEGETABLE FUNGICIDE                       "
82900288,109901,5000,"SA-50 TURF FUNGICIDE GRANULAR                                         "
82900289,109901,8800,"SA 50 SYSTEMIC FUNGICIDE FOR TURF AND ORNAMENTALS                     "
82900290,59101,129000,"SA-50 DURSBAN 1-E INSECTICIDE                                         "
82900291,59101,10000,"CHLORPYRIFOS 1% MOLE CRICKET BAIT                                     "
82900292,59101,25000,"CHLORPYRIFOS 2.5%                                                     "
82900293,109701,2500,"GARDEN INSECT DUST WITH PERMETHRIN                                    "
82900294,97805,1000,"DELTAMETHRIN 0.1% GRANULES                                            "
82900295,109701,2500,"SA-50 HOME PEST CONTROL SPRAY CONTAINS PERMETHRIN                     "
82900296,109701,5000," PERMETROL .5% LAWN INSECTICIDE GRANULES                              "
82900297,109701,1e+05,"SA-50 PERMETHRIN 10%                                                  "
82906756,47802,139000,"SA-50 BRAND HOUSEHOLD INSECT SPRAY CONCENTRATE                        "
82906757,79801,750000,"SA-50 BRAND THIRAM 75% TURF FUNGICIDE                                 "
82906758,58401,84000,"SA-50 BRAND CITRUS & ORNAMENTAL SPRAY                                 "
82906758,63503,890000,"SA-50 BRAND CITRUS & ORNAMENTAL SPRAY                                 "
82906759,35001,230000,"SA-50 BRAND DIMETHOATE SYSTEMIC INSECTICIDE                           "
82906760,53201,686000,"SA-50 BRAND BROZONE SOIL FUMIGANT                                     "
82906760,81501,14000,"SA-50 BRAND BROZONE SOIL FUMIGANT                                     "
82906761,53201,882000,"SA-50 BRAND 90-10 SOIL FUMIGANT                                       "
82906761,81501,18000,"SA-50 BRAND 90-10 SOIL FUMIGANT                                       "
82906762,53201,980000,"SA-50 BRAND MC-2 SOIL FUMIGANT                                        "
82906762,81501,20000,"SA-50 BRAND MC-2 SOIL FUMIGANT                                        "
82906763,34001,50000,"SA-50 HOME AND GARDEN ROSE & FLORAL DUST                              "
82906763,36001,3200,"SA-50 HOME AND GARDEN ROSE & FLORAL DUST                              "
82906763,57801,16500,"SA-50 HOME AND GARDEN ROSE & FLORAL DUST                              "
82906763,81901,37500,"SA-50 HOME AND GARDEN ROSE & FLORAL DUST                              "
82906764,53201,670000,"SA-50 BRAND MC-33 SOIL FUMIGANT                                       "
82906764,81501,330000,"SA-50 BRAND MC-33 SOIL FUMIGANT                                       "
82906765,14506,320000,"SA-50 HOME AND GARDEN VEGETABLE SPRAY CONCENTRATE                     "
82906765,56801,160000,"SA-50 HOME AND GARDEN VEGETABLE SPRAY CONCENTRATE                     "
82906765,57801,80000,"SA-50 HOME AND GARDEN VEGETABLE SPRAY CONCENTRATE                     "
82906766,23104,480000,"SA-50 BRAND LIQUID COPPER FUNGICIDE                                   "
82906767,59101,50000,"SA-50 BRAND DURSBAN CONCENTRATE GRANULES                              "
82906768,34001,240000,"SA-50 HOME AND GARDEN ROSE & FLORAL SPRAY CONCENTRATE                 "
82906768,36001,15400,"SA-50 HOME AND GARDEN ROSE & FLORAL SPRAY CONCENTRATE                 "
82906768,57801,80000,"SA-50 HOME AND GARDEN ROSE & FLORAL SPRAY CONCENTRATE                 "
82906768,81901,180000,"SA-50 HOME AND GARDEN ROSE & FLORAL SPRAY CONCENTRATE                 "
82906769,22501,530000,"SA-50 BRAND NEUTRAL COPPER FUNGICIDE                                  "
82906770,56801,50000,"SA-50 BRAND FLEA AND TICK DUST OR SPRAY                               "
82906770,77501,250000,"SA-50 BRAND FLEA AND TICK DUST OR SPRAY                               "
82906771,58102,250000,"SA-50 BRAND TRITHION 2                                                "
82906771,86803,680000,"SA-50 BRAND TRITHION 2                                                "
82906772,39003,320000,"SA-50 BRAND VAPAM SOIL FUMIGANT SOLUTION                              "
82906773,6601,310000,"SA-50 BRAND ORNAMENTAL INSECT SPRAY                                   "
82906773,44201,220000,"SA-50 BRAND ORNAMENTAL INSECT SPRAY                                   "
82906774,47802,20000,"SA-50 BRAND MOLE CRICKET BAIT                                         "
82906775,6601,364000,"SA-50 HOME & GARDEN ORNAMENTAL INSECT SPRAY                           "
82906775,57901,180000,"SA-50 HOME & GARDEN ORNAMENTAL INSECT SPRAY                           "
82906775,58702,60000,"SA-50 HOME & GARDEN ORNAMENTAL INSECT SPRAY                           "
82906776,84301,20000,"SA-50 BRAND BALFIN (BALAN) GRANULES                                   "
82909449,56502,232000,"SA-50 BRAND TURF - TREATER FUNGICIDE                                  "
82909449,84701,58000,"SA-50 BRAND TURF - TREATER FUNGICIDE                                  "
82909450,56502,232000,"SA-50 BRAND TERRACHLOR SUPER -X                                       "
82909450,84701,58000,"SA-50 BRAND TERRACHLOR SUPER -X                                       "
83000010,69105,50000,"STAPH-0-CIDE                                                          "
83000018,57001,5000,"CRAIN DUAL FOGGING & SPRAY INSECTICIDE                                "
83000018,63503,990500,"CRAIN DUAL FOGGING & SPRAY INSECTICIDE                                "
83000018,67501,3000,"CRAIN DUAL FOGGING & SPRAY INSECTICIDE                                "
83000018,69001,1500,"CRAIN DUAL FOGGING & SPRAY INSECTICIDE                                "
83000022,68603,1e+05,"CRAIN MIST AIR SPRAY PERFUMED - DEODORANT - HEALTH SPRAY              "
83000022,69105,2400,"CRAIN MIST AIR SPRAY PERFUMED - DEODORANT - HEALTH SPRAY              "
83000024,1501,25000,"LECCO 15 LEMON DISINFECTANT, SANITIZER                                "
83000024,40501,4800,"LECCO 15 LEMON DISINFECTANT, SANITIZER                                "
83000024,69105,1e+05,"LECCO 15 LEMON DISINFECTANT, SANITIZER                                "
83000026,69104,12500,"NEW GLO LEMON DISINFECTANT                                            "
83000026,69111,12500,"NEW GLO LEMON DISINFECTANT                                            "
83000027,69104,50000,"ALGIKILL                                                              "
83000027,69111,50000,"ALGIKILL                                                              "
83000030,9601,11500,"SAF-T-JOHN BRAND                                                      "
83000030,45901,2e+05,"SAF-T-JOHN BRAND                                                      "
83000030,69105,9300,"SAF-T-JOHN BRAND                                                      "
83000030,76001,73000,"SAF-T-JOHN BRAND                                                      "
83000030,87801,7700,"SAF-T-JOHN BRAND                                                      "
83000032,69104,12500,"CRAINCHEM SPICE DISINFECTANT                                          "
83000032,69111,12500,"CRAINCHEM SPICE DISINFECTANT                                          "
83000035,69104,22500,"FREE BRAND DISINFECTANT-CLEANER-BACTERICIDE-DEODORIZED-FUNGICIDE      "
83000035,69154,22500,"FREE BRAND DISINFECTANT-CLEANER-BACTERICIDE-DEODORIZED-FUNGICIDE      "
83000035,73506,30000,"FREE BRAND DISINFECTANT-CLEANER-BACTERICIDE-DEODORIZED-FUNGICIDE      "
83000036,47802,10000,"CRAIN RIA-72 RESIDUAL INSECTICIDE                                     "
83000036,57001,1660,"CRAIN RIA-72 RESIDUAL INSECTICIDE                                     "
83000036,63503,536340,"CRAIN RIA-72 RESIDUAL INSECTICIDE                                     "
83000036,67501,1000,"CRAIN RIA-72 RESIDUAL INSECTICIDE                                     "
83000036,69001,500,"CRAIN RIA-72 RESIDUAL INSECTICIDE                                     "
83000037,43302,5000,"PIR-72 INSECT REPELLANT SPRAY                                         "
83000037,47201,5000,"PIR-72 INSECT REPELLANT SPRAY                                         "
83000037,57001,20000,"PIR-72 INSECT REPELLANT SPRAY                                         "
83000037,80301,70000,"PIR-72 INSECT REPELLANT SPRAY                                         "
83000038,47802,5000,"CRAIN HWA-72 HORNET AND WASP SPRAY                                    "
83000038,57001,3300,"CRAIN HWA-72 HORNET AND WASP SPRAY                                    "
83000038,63503,518700,"CRAIN HWA-72 HORNET AND WASP SPRAY                                    "
83000038,67501,2000,"CRAIN HWA-72 HORNET AND WASP SPRAY                                    "
83000038,69001,1000,"CRAIN HWA-72 HORNET AND WASP SPRAY                                    "
83000039,47802,10000,"RIB-72 RESIDUAL INSECT SPRAY                                          "
83000039,57001,1660,"RIB-72 RESIDUAL INSECT SPRAY                                          "
83000039,63503,836840,"RIB-72 RESIDUAL INSECT SPRAY                                          "
83000039,67501,1000,"RIB-72 RESIDUAL INSECT SPRAY                                          "
83000039,69001,500,"RIB-72 RESIDUAL INSECT SPRAY                                          "
83000040,39107,10000,"OL-PRO                                                                "
83000040,69104,22500,"OL-PRO                                                                "
83000040,69154,22500,"OL-PRO                                                                "
83000040,73506,30000,"OL-PRO                                                                "
83000041,39107,10000,"QUAM 75                                                               "
83000041,69104,22500,"QUAM 75                                                               "
83000041,69154,22500,"QUAM 75                                                               "
83000041,73506,30000,"QUAM 75                                                               "
83000042,6601,2650,"KAN-KAN                                                               "
83000042,63503,995000,"KAN-KAN                                                               "
83000042,97801,2270,"KAN-KAN                                                               "
83000044,45901,80000,"JIFFY-JOHN                                                            "
83000044,69149,6250,"JIFFY-JOHN                                                            "
83000044,69165,12500,"JIFFY-JOHN                                                            "
83000044,69166,625,"JIFFY-JOHN                                                            "
83000044,169130,10000,"JIFFY-JOHN                                                            "
83000048,69183,150000,"CRAIN CLEAR POOL                                                      "
83000049,69183,150000,"CRAIN ABF TOWER AID                                                   "
83200001,44101,40000,"FLEE-FLEA                                                             "
83200001,79009,356000,"FLEE-FLEA                                                             "
83300003,47501,5e+05,"WYANDOTTE SANIFECT D2                                                 "
83300003,69104,100,"WYANDOTTE SANIFECT D2                                                 "
83300003,69154,100,"WYANDOTTE SANIFECT D2                                                 "
83300004,595,220000,"PER-OX                                                                "
83300004,63201,52500,"PER-OX                                                                "
83300005,595,1e+05,"PER-OX EXTREME                                                        "
83300005,63201,150000,"PER-OX EXTREME                                                        "
83300015,69175,55600,"AFCO BRAND CLEANER - SANITIZER                                        "
83300015,73506,222100,"AFCO BRAND CLEANER - SANITIZER                                        "
83300023,69129,50000,"AFCO 2626 EGG CLEANER-SANITIZER                                       "
83300023,72604,2e+05,"AFCO 2626 EGG CLEANER-SANITIZER                                       "
83300023,73506,150000,"AFCO 2626 EGG CLEANER-SANITIZER                                       "
83300029,69129,50000,"SANI-CLEAN                                                            "
83300029,72604,220000,"SANI-CLEAN                                                            "
83300029,73506,150000,"SANI-CLEAN                                                            "
83300044,81404,290000,"AFCO SUPER-CHLOR SANITIZER                                            "
83300050,69105,50000,"SLASH LIQUID DETERGENT SANITIZER CONCENTRATE                          "
83300053,69175,55600,"AFCO CSD CLEANER. SANITIZER. DEODORANT                                "
83300053,73506,222100,"AFCO CSD CLEANER. SANITIZER. DEODORANT                                "
83300054,14703,32500,"VIGILANCE B.C.D. BACTERICIDE CLEANER DISINFECTANT                     "
83300054,76406,912500,"VIGILANCE B.C.D. BACTERICIDE CLEANER DISINFECTANT                     "
83300056,46901,17500,"AFCO SPARK                                                            "
83300056,76001,65000,"AFCO SPARK                                                            "
83300057,46903,180500,"AFCO SAN-I-TWO A GERMI DETER FORMULATED WITH BIODEGRADABLE DETER      "
83300057,76001,160000,"AFCO SAN-I-TWO A GERMI DETER FORMULATED WITH BIODEGRADABLE DETER      "
83300058,76001,3e+05,"AFCO TOPS A LIQUID ACID SANITIZER CONCENTRATE                         "
83300058,98002,50000,"AFCO TOPS A LIQUID ACID SANITIZER CONCENTRATE                         "
83300059,69129,1e+05,"PIONEER ALGAE CONTROL POWERFUL ALGAECIDE FOR SWIMMING POOLS           "
83300062,39107,5000,"VIGILANCE ALGAECIDE                                                   "
83300062,69129,1e+05,"VIGILANCE ALGAECIDE                                                   "
83300064,35602,5000,"AFCO SAN-I-LUBE LUBRICANT                                             "
