"pccode","casnum","pcname"
63101,12408194,"Benzenemethanesulfonic acid, .alpha.,.alpha.-diphenyl-, pentachlorodihydroxy deriv.                                                                                                                                                                          "
63101,12408194,"Benzenemethanesulfonic acid, .alpha.,.alpha.-diphenyl-, pentachlorodihydroxy deriv.                                                                                                                                                                          "
63102,53626281,"Benzenemethanesulfonic acid, .alpha.,.alpha.-diphenyl-, pentachlorodihydroxy deriv., monosodium salt                                                                                                                                                         "
63102,53626281,"Benzenemethanesulfonic acid, .alpha.,.alpha.-diphenyl-, pentachlorodihydroxy deriv., monosodium salt                                                                                                                                                         "
63102,53626281,"Pentachlorodihydroxytriphenylmethanesulfonic acid, sodium salt                                                                                                                                                                                               "
63201,79210,"Actril, component of   (with 000595)   (Cold Sterilant)                                                                                                                                                                                                      "
63201,79210,"Peroxyacetic acid                                                                                                                                                                                                                                            "
63201,79210,"Peracetic acid                                                                                                                                                                                                                                               "
63201,79210,"Desoxon 1                                                                                                                                                                                                                                                    "
63201,79210,"Osbon AC                                                                                                                                                                                                                                                     "
63201,79210,"Acetic peroxide                                                                                                                                                                                                                                              "
63201,79210,"Peracetic acid solution                                                                                                                                                                                                                                      "
63201,79210,"Acetyl hydroperoxide                                                                                                                                                                                                                                         "
63201,79210,"Hydroperoxide, acetyl                                                                                                                                                                                                                                        "
63201,79210,"Ethaneperoxoic acid                                                                                                                                                                                                                                          "
63201,79210,"Actril II, component of   (with 000595)   (Cold Sterilant)                                                                                                                                                                                                   "
63201,7722841,"Actril, component of   (with 000595)   (Cold Sterilant)                                                                                                                                                                                                      "
63201,7722841,"Peroxyacetic acid                                                                                                                                                                                                                                            "
63201,7722841,"Peracetic acid                                                                                                                                                                                                                                               "
63201,7722841,"Desoxon 1                                                                                                                                                                                                                                                    "
63201,7722841,"Osbon AC                                                                                                                                                                                                                                                     "
63201,7722841,"Acetic peroxide                                                                                                                                                                                                                                              "
63201,7722841,"Peracetic acid solution                                                                                                                                                                                                                                      "
63201,7722841,"Acetyl hydroperoxide                                                                                                                                                                                                                                         "
63201,7722841,"Hydroperoxide, acetyl                                                                                                                                                                                                                                        "
63201,7722841,"Ethaneperoxoic acid                                                                                                                                                                                                                                          "
63201,7722841,"Actril II, component of   (with 000595)   (Cold Sterilant)                                                                                                                                                                                                   "
63209,33734575,"Peroxycaprylic acid                                                                                                                                                                                                                                          "
63209,33734575,"Percaprylic acid                                                                                                                                                                                                                                             "
63209,33734575,"Peroctanoic  acid                                                                                                                                                                                                                                            "
63209,33734575,"Octaneperoxoic acid                                                                                                                                                                                                                                          "
63209,33734575,"Peroxyoctanoic acid                                                                                                                                                                                                                                          "
63301,138932,"Imidocarbonic acid, cyanodithio-, disodium salt                                                                                                                                                                                                              "
63301,138932,"Busan 881 (Use 3 code nos. 004205, 039002 and 063301)                                                                                                                                                                                                        "
63301,138932,"Busan 881M (Use 2 code nos. 039002 and 063301)                                                                                                                                                                                                               "
63301,138932,"Imidocarbonic acid, cyanodithio-, disodium salt                                                                                                                                                                                                              "
63301,138932,"Disodium cyanodithioimidocarbonate                                                                                                                                                                                                                           "
63301,138932,"Carbamodithioic acid, cyano-, disodium salt                                                                                                                                                                                                                  "
63301,138932,"Carbamodithioic acid, cyano-, disodium salt                                                                                                                                                                                                                  "
63301,138932,"Imidocarbonic acid, cyanodithio-, disodium salt                                                                                                                                                                                                              "
63401,8070471,"Sulfur dioxide extract of petroleum                                                                                                                                                                                                                          "
63501,8008206,"Kerosene (petroleum) hydrodesulfurized                                                                                                                                                                                                                       "
63501,8008206,"Kerosine                                                                                                                                                                                                                                                     "
63501,8008206,"Deodorized base oil                                                                                                                                                                                                                                          "
63501,8008206,"Coal oil                                                                                                                                                                                                                                                     "
63501,8008206,"Pyrethrum Extract, solvent for (Use 2 code nos. 063501 and 069001)                                                                                                                                                                                           "
63501,8008206,"Petroleum base oil                                                                                                                                                                                                                                           "
63501,8008206,"Deodorized kerosene                                                                                                                                                                                                                                          "
63501,8008206,"Range oil                                                                                                                                                                                                                                                    "
63502,8012951,"Paraffin oil                                                                                                                                                                                                                                                 "
63502,8012951,"Mineral oil - includes paraffin oil from 063503                                                                                                                                                                                                              "
63502,8012951,"Mineral oil, mineral seal oil or white mineral oil                                                                                                                                                                                                           "
63502,8012951,"Mineral seal oil                                                                                                                                                                                                                                             "
63502,64741884,"Paraffin oil                                                                                                                                                                                                                                                 "
63502,64741884,"Mineral oil - includes paraffin oil from 063503                                                                                                                                                                                                              "
63502,64741884,"Mineral oil, mineral seal oil or white mineral oil                                                                                                                                                                                                           "
63502,64741884,"Mineral seal oil                                                                                                                                                                                                                                             "
63502,64742650,"Paraffin oil                                                                                                                                                                                                                                                 "
63502,64742650,"Mineral oil - includes paraffin oil from 063503                                                                                                                                                                                                              "
63502,64742650,"Mineral oil, mineral seal oil or white mineral oil                                                                                                                                                                                                           "
63502,64742650,"Mineral seal oil                                                                                                                                                                                                                                             "
63502,64742569,"Paraffin oil                                                                                                                                                                                                                                                 "
63502,64742569,"Mineral oil - includes paraffin oil from 063503                                                                                                                                                                                                              "
63502,64742569,"Mineral oil, mineral seal oil or white mineral oil                                                                                                                                                                                                           "
63502,64742569,"Mineral seal oil                                                                                                                                                                                                                                             "
63502,64741895,"Paraffin oil                                                                                                                                                                                                                                                 "
63502,64741895,"Mineral oil - includes paraffin oil from 063503                                                                                                                                                                                                              "
63502,64741895,"Mineral oil, mineral seal oil or white mineral oil                                                                                                                                                                                                           "
63502,64741895,"Mineral seal oil                                                                                                                                                                                                                                             "
63503,8006619,"Natural gasoline                                                                                                                                                                                                                                             "
63503,8006619,"Sunspray 6N                                                                                                                                                                                                                                                  "
63503,8006619,"Petroleum distillate, oils, solvent, or hydrocarbons; also paraffinic hydrocarbons, aliphatic hydrocarbons, paraffinic oil                                                                                                                                   "
63503,8006619,"Aliphatic petroleum hydrocarbons                                                                                                                                                                                                                             "
63503,8006619,"Paraffin oil                                                                                                                                                                                                                                                 "
63503,8006619,"Amsco 140                                                                                                                                                                                                                                                    "
63503,8006619,"Gasoline, natural                                                                                                                                                                                                                                            "
63503,8006619,"Aliphatic petroleum solvent                                                                                                                                                                                                                                  "
63503,8006619,"Sunspray 8N                                                                                                                                                                                                                                                  "
63503,8006619,"Paraffinic hydrocarbons                                                                                                                                                                                                                                      "
63503,8006619,"Refined petroleum hydrocarbons                                                                                                                                                                                                                               "
63503,8006619,"Sunspray 11N                                                                                                                                                                                                                                                 "
63503,64741895,"Natural gasoline                                                                                                                                                                                                                                             "
63503,64741895,"Sunspray 6N                                                                                                                                                                                                                                                  "
63503,64741895,"Petroleum distillate, oils, solvent, or hydrocarbons; also paraffinic hydrocarbons, aliphatic hydrocarbons, paraffinic oil                                                                                                                                   "
63503,64741895,"Aliphatic petroleum hydrocarbons                                                                                                                                                                                                                             "
63503,64741895,"Paraffin oil                                                                                                                                                                                                                                                 "
63503,64741895,"Amsco 140                                                                                                                                                                                                                                                    "
63503,64741895,"Gasoline, natural                                                                                                                                                                                                                                            "
63503,64741895,"Aliphatic petroleum solvent                                                                                                                                                                                                                                  "
63503,64741895,"Sunspray 8N                                                                                                                                                                                                                                                  "
63503,64741895,"Paraffinic hydrocarbons                                                                                                                                                                                                                                      "
63503,64741895,"Refined petroleum hydrocarbons                                                                                                                                                                                                                               "
63503,64741895,"Sunspray 11N                                                                                                                                                                                                                                                 "
63503,8002059,"Natural gasoline                                                                                                                                                                                                                                             "
63503,8002059,"Sunspray 6N                                                                                                                                                                                                                                                  "
63503,8002059,"Petroleum distillate, oils, solvent, or hydrocarbons; also paraffinic hydrocarbons, aliphatic hydrocarbons, paraffinic oil                                                                                                                                   "
63503,8002059,"Aliphatic petroleum hydrocarbons                                                                                                                                                                                                                             "
63503,8002059,"Paraffin oil                                                                                                                                                                                                                                                 "
63503,8002059,"Amsco 140                                                                                                                                                                                                                                                    "
63503,8002059,"Gasoline, natural                                                                                                                                                                                                                                            "
63503,8002059,"Aliphatic petroleum solvent                                                                                                                                                                                                                                  "
63503,8002059,"Sunspray 8N                                                                                                                                                                                                                                                  "
63503,8002059,"Paraffinic hydrocarbons                                                                                                                                                                                                                                      "
63503,8002059,"Refined petroleum hydrocarbons                                                                                                                                                                                                                               "
63503,8002059,"Sunspray 11N                                                                                                                                                                                                                                                 "
63503,64742547,"Natural gasoline                                                                                                                                                                                                                                             "
63503,64742547,"Sunspray 6N                                                                                                                                                                                                                                                  "
63503,64742547,"Petroleum distillate, oils, solvent, or hydrocarbons; also paraffinic hydrocarbons, aliphatic hydrocarbons, paraffinic oil                                                                                                                                   "
63503,64742547,"Aliphatic petroleum hydrocarbons                                                                                                                                                                                                                             "
63503,64742547,"Paraffin oil                                                                                                                                                                                                                                                 "
63503,64742547,"Amsco 140                                                                                                                                                                                                                                                    "
63503,64742547,"Gasoline, natural                                                                                                                                                                                                                                            "
63503,64742547,"Aliphatic petroleum solvent                                                                                                                                                                                                                                  "
63503,64742547,"Sunspray 8N                                                                                                                                                                                                                                                  "
63503,64742547,"Paraffinic hydrocarbons                                                                                                                                                                                                                                      "
63503,64742547,"Refined petroleum hydrocarbons                                                                                                                                                                                                                               "
63503,64742547,"Sunspray 11N                                                                                                                                                                                                                                                 "
63503,64741884,"Natural gasoline                                                                                                                                                                                                                                             "
63503,64741884,"Sunspray 6N                                                                                                                                                                                                                                                  "
63503,64741884,"Petroleum distillate, oils, solvent, or hydrocarbons; also paraffinic hydrocarbons, aliphatic hydrocarbons, paraffinic oil                                                                                                                                   "
63503,64741884,"Aliphatic petroleum hydrocarbons                                                                                                                                                                                                                             "
63503,64741884,"Paraffin oil                                                                                                                                                                                                                                                 "
63503,64741884,"Amsco 140                                                                                                                                                                                                                                                    "
63503,64741884,"Gasoline, natural                                                                                                                                                                                                                                            "
63503,64741884,"Aliphatic petroleum solvent                                                                                                                                                                                                                                  "
63503,64741884,"Sunspray 8N                                                                                                                                                                                                                                                  "
63503,64741884,"Paraffinic hydrocarbons                                                                                                                                                                                                                                      "
63503,64741884,"Refined petroleum hydrocarbons                                                                                                                                                                                                                               "
63503,64741884,"Sunspray 11N                                                                                                                                                                                                                                                 "
63503,64742887,"Natural gasoline                                                                                                                                                                                                                                             "
63503,64742887,"Sunspray 6N                                                                                                                                                                                                                                                  "
63503,64742887,"Petroleum distillate, oils, solvent, or hydrocarbons; also paraffinic hydrocarbons, aliphatic hydrocarbons, paraffinic oil                                                                                                                                   "
63503,64742887,"Aliphatic petroleum hydrocarbons                                                                                                                                                                                                                             "
63503,64742887,"Paraffin oil                                                                                                                                                                                                                                                 "
63503,64742887,"Amsco 140                                                                                                                                                                                                                                                    "
63503,64742887,"Gasoline, natural                                                                                                                                                                                                                                            "
63503,64742887,"Aliphatic petroleum solvent                                                                                                                                                                                                                                  "
63503,64742887,"Sunspray 8N                                                                                                                                                                                                                                                  "
63503,64742887,"Paraffinic hydrocarbons                                                                                                                                                                                                                                      "
63503,64742887,"Refined petroleum hydrocarbons                                                                                                                                                                                                                               "
63503,64742887,"Sunspray 11N                                                                                                                                                                                                                                                 "
63503,64741975,"Natural gasoline                                                                                                                                                                                                                                             "
63503,64741975,"Sunspray 6N                                                                                                                                                                                                                                                  "
63503,64741975,"Petroleum distillate, oils, solvent, or hydrocarbons; also paraffinic hydrocarbons, aliphatic hydrocarbons, paraffinic oil                                                                                                                                   "
63503,64741975,"Aliphatic petroleum hydrocarbons                                                                                                                                                                                                                             "
63503,64741975,"Paraffin oil                                                                                                                                                                                                                                                 "
63503,64741975,"Amsco 140                                                                                                                                                                                                                                                    "
63503,64741975,"Gasoline, natural                                                                                                                                                                                                                                            "
63503,64741975,"Aliphatic petroleum solvent                                                                                                                                                                                                                                  "
63503,64741975,"Sunspray 8N                                                                                                                                                                                                                                                  "
63503,64741975,"Paraffinic hydrocarbons                                                                                                                                                                                                                                      "
63503,64741975,"Refined petroleum hydrocarbons                                                                                                                                                                                                                               "
63503,64741975,"Sunspray 11N                                                                                                                                                                                                                                                 "
63503,64742558,"Natural gasoline                                                                                                                                                                                                                                             "
63503,64742558,"Sunspray 6N                                                                                                                                                                                                                                                  "
63503,64742558,"Petroleum distillate, oils, solvent, or hydrocarbons; also paraffinic hydrocarbons, aliphatic hydrocarbons, paraffinic oil                                                                                                                                   "
63503,64742558,"Aliphatic petroleum hydrocarbons                                                                                                                                                                                                                             "
63503,64742558,"Paraffin oil                                                                                                                                                                                                                                                 "
63503,64742558,"Amsco 140                                                                                                                                                                                                                                                    "
63503,64742558,"Gasoline, natural                                                                                                                                                                                                                                            "
63503,64742558,"Aliphatic petroleum solvent                                                                                                                                                                                                                                  "
63503,64742558,"Sunspray 8N                                                                                                                                                                                                                                                  "
63503,64742558,"Paraffinic hydrocarbons                                                                                                                                                                                                                                      "
63503,64742558,"Refined petroleum hydrocarbons                                                                                                                                                                                                                               "
63503,64742558,"Sunspray 11N                                                                                                                                                                                                                                                 "
63503,64742898,"Natural gasoline                                                                                                                                                                                                                                             "
63503,64742898,"Sunspray 6N                                                                                                                                                                                                                                                  "
