"regnum","pccode","pcpct","prodname"
484106167,53501,25000,"MICRO TRIPLE-KILL ""OF"" DUST                                           "
484106167,59701,6250,"MICRO TRIPLE-KILL ""OF"" DUST                                           "
484106167,103301,12500,"MICRO TRIPLE-KILL ""OF"" DUST                                           "
484106168,58001,16700,"MICRO TRIPLE-KILL ""GO"" DUST                                           "
484106168,59701,6250,"MICRO TRIPLE-KILL ""GO"" DUST                                           "
484106168,103301,12500,"MICRO TRIPLE-KILL ""GO"" DUST                                           "
484106249,56801,50000,"MICRO BLEND 5% SEVIN GARDEN DUST                                      "
484106250,34001,215000,"MICRO TRIPLE - KILL M                                                 "
484106250,53501,32000,"MICRO TRIPLE - KILL M                                                 "
484106250,80501,520000,"MICRO TRIPLE - KILL M                                                 "
484106250,86802,173000,"MICRO TRIPLE - KILL M                                                 "
484108596,58201,438000,"MICRO BLEND CHLORDANE 4 EC                                            "
484108596,63503,512000,"MICRO BLEND CHLORDANE 4 EC                                            "
484108597,41601,280100,"MICRO BLEND ENDRIN 2.4EC                                              "
484108597,63503,652000,"MICRO BLEND ENDRIN 2.4EC                                              "
484108598,41601,62000,"MICRO TRIPLE-KILL ""E""                                                 "
484108598,53501,25000,"MICRO TRIPLE-KILL ""E""                                                 "
484108598,63503,439000,"MICRO TRIPLE-KILL ""E""                                                 "
484108598,80501,411000,"MICRO TRIPLE-KILL ""E""                                                 "
484108816,41601,197000,"MICRO ENDRIN 1.6 EC                                                   "
484108816,86802,745000,"MICRO ENDRIN 1.6 EC                                                   "
485500004,72503,32000,"MICRODYN                                                              "
485500004,76102,6000,"MICRODYN                                                              "
485500006,72501,32000,"AG 1227 FOR CONTROL OF MICRO-ORGANISMS                                "
485500006,72503,32000,"AG 1227 FOR CONTROL OF MICRO-ORGANISMS                                "
485500006,76102,400,"AG 1227 FOR CONTROL OF MICRO-ORGANISMS                                "
485700005,14703,52500,"TRU WAY BLEACH                                                        "
485700007,14703,52500,"HERITAGE HOUSE DEPENDABLE BLEACH                                      "
486100001,23102,2e+05,"OH BOY COPPER NAPHTHENATE WOOD PRESERVATIVE                           "
486100002,25004,985000,"C & P CREOSOTE OIL WOOD PRESERVATIVE                                  "
486600004,47201,4000,"SK SUREKILL BRAND PYRETHRIN PLUS SPRAY INSECTICIDE WITH REPELLENT     "
486600004,63503,989250,"SK SUREKILL BRAND PYRETHRIN PLUS SPRAY INSECTICIDE WITH REPELLENT     "
486600004,67501,750,"SK SUREKILL BRAND PYRETHRIN PLUS SPRAY INSECTICIDE WITH REPELLENT     "
486600004,69001,6000,"SK SUREKILL BRAND PYRETHRIN PLUS SPRAY INSECTICIDE WITH REPELLENT     "
486600005,63503,989250,"SK SUREKILL BRAND PYRETHRIN PLUS SPRAY INSECTICIDE                    "
486600005,67501,8000,"SK SUREKILL BRAND PYRETHRIN PLUS SPRAY INSECTICIDE                    "
486600005,69001,1000,"SK SUREKILL BRAND PYRETHRIN PLUS SPRAY INSECTICIDE                    "
486600008,105101,150000,"DEER AWAY BIG GAME REPELLENT BGR(1-PART) CONCENTRATE                  "
486600009,105101,50000,"MGK BIG GAME REPELLENT-BGR(TM)-W                                      "
487500005,69104,50000,"STERINE 100                                                           "
487500005,69154,50000,"STERINE 100                                                           "
487500006,69104,50000,"POOL KLEER                                                            "
487500006,69154,50000,"POOL KLEER                                                            "
487500007,69104,50000,"STERINE 155 DISINFECTANT-DEODORIZED-SANITIZER                         "
487500007,69154,50000,"STERINE 155 DISINFECTANT-DEODORIZED-SANITIZER                         "
487500008,45901,91500,"HOLLINGSHEAD BOWL CLEANER                                             "
487500008,69104,1250,"HOLLINGSHEAD BOWL CLEANER                                             "
487500008,69154,1250,"HOLLINGSHEAD BOWL CLEANER                                             "
487500009,45901,91500,"INDEPENDENCE BOWL CLEANER                                             "
487500009,69104,1250,"INDEPENDENCE BOWL CLEANER                                             "
487500009,69154,1250,"INDEPENDENCE BOWL CLEANER                                             "
487500011,69104,22500,"INDCO LG-12                                                           "
487500011,69154,22500,"INDCO LG-12                                                           "
487500012,46905,16000,"INDCO LG-11 SANITIZER                                                 "
487500015,81407,990000,"INDCO POOL-KLOR                                                       "
487500016,81407,56000,"INDCO PF-11                                                           "
487500017,81407,180000,"INDCO PF-12                                                           "
487500018,81407,250000,"INDCO PF-13 SANITIZER                                                 "
487500019,81407,280000,"INDCO PF-14                                                           "
487500020,81407,4e+05,"INDCO PF-15                                                           "
487500022,69104,22500,"INDCO LF 13                                                           "
487500022,69154,22500,"INDCO LF 13                                                           "
487500023,69183,150000,"INDCO LM - 41                                                         "
487500024,69183,3e+05,"INDCO LM - 43                                                         "
487520205,11001,990000,"INDCO ROACH POWDER                                                    "
487600003,71003,10000,"CUBE ROTENONE DUST                                                    "
487600003,71004,500,"CUBE ROTENONE DUST                                                    "
487600024,9001,1e+05,"LINDANE SPRAY CONCENTRATE                                             "
487600047,6310,212000,"STREPTOMYCIN SULFATE                                                  "
487600051,57701,5e+05,"MALATHION 50 EMULSION CONCENTRATE                                     "
487600053,6501,410000,"DIAZINON AG500 TOBACCO INSECTICIDE                                    "
487600053,57801,480000,"DIAZINON AG500 TOBACCO INSECTICIDE                                    "
488200275,59101,38000,"RAID OUTDOOR INSECT KILLER                                            "
488700003,86002,250,"STEPHENSON CHEMICALS WARFARIN RAT BAIT PELLETS                        "
488700006,77501,930000,"PERK-UP WETTABLE DUSTING SULFUR                                       "
488700011,57701,250000,"STEPHENSON 25% MALATHION WETTABLE POWDER                              "
488700013,63001,380000,"PENTA 10:1,40% PENTACHLORO-PHENOL CONCENTRATE                         "
488700013,63503,350000,"PENTA 10:1,40% PENTACHLORO-PHENOL CONCENTRATE                         "
488700015,71003,50000,"STEPHENSON 5.00% CUBE DUST ROTENONE                                   "
488700015,71004,1e+05,"STEPHENSON 5.00% CUBE DUST ROTENONE                                   "
488700017,57701,40000,"STEPHENSON 4.00% MALATHION DUST                                       "
488700018,9001,110000,"PINE BEETLE SPRAY                                                     "
488700018,54001,845000,"PINE BEETLE SPRAY                                                     "
488700019,58201,450000,"STEPHENSON 45% CHLORDANE EMULSIFIABLE CONCENTRATE                     "
488700019,63503,490000,"STEPHENSON 45% CHLORDANE EMULSIFIABLE CONCENTRATE                     "
488700020,45001,50000,"STEPHENSON 5% DIELDRIN GRANULES                                       "
488700027,45101,463000,"STEPHENSON CHEMICALS ALDRIN 4 LB. EMULSIFIABLE CONCENTRATE            "
488700027,63501,149000,"STEPHENSON CHEMICALS ALDRIN 4 LB. EMULSIFIABLE CONCENTRATE            "
488700027,86802,332000,"STEPHENSON CHEMICALS ALDRIN 4 LB. EMULSIFIABLE CONCENTRATE            "
488700030,63503,910000,"STEPHENSON CHEMICALS PYRENONE ROACH SPRAY CONCENTRATE (IMPROVED)      "
488700030,67501,75000,"STEPHENSON CHEMICALS PYRENONE ROACH SPRAY CONCENTRATE (IMPROVED)      "
488700030,69001,15000,"STEPHENSON CHEMICALS PYRENONE ROACH SPRAY CONCENTRATE (IMPROVED)      "
488700031,63503,740000,"STEPHENSON CHEMICALS PYRETHRUM AND PIPERONYL BUTOXIDE EMULSIFIABLE CON"
488700031,67501,118200,"STEPHENSON CHEMICALS PYRETHRUM AND PIPERONYL BUTOXIDE EMULSIFIABLE CON"
488700031,69001,11800,"STEPHENSON CHEMICALS PYRETHRUM AND PIPERONYL BUTOXIDE EMULSIFIABLE CON"
488700035,45001,1e+05,"STEPHENSON CHEMICALS 10% DIELDRIN GRANULES                            "
488700040,69001,10000,"STEPHENSON CHEMICALS 1.00% PYRETHRUM POWDER                           "
488700044,57801,5000,"STEPHENSON INSECT KILLER (READY TO USE)                               "
488700044,63503,991870,"STEPHENSON INSECT KILLER (READY TO USE)                               "
488700044,67501,2610,"STEPHENSON INSECT KILLER (READY TO USE)                               "
488700044,69001,520,"STEPHENSON INSECT KILLER (READY TO USE)                               "
488700048,58201,730000,"STEPHENSON CHEMICALS CHLORDANE 8LB. EMULSIFIABLE CONCENTRATE          "
488700048,63503,190000,"STEPHENSON CHEMICALS CHLORDANE 8LB. EMULSIFIABLE CONCENTRATE          "
488700049,6501,701000,"STEPHENSON CHEMICALS DDVP-2 EMULSIFIABLE CONCENTRATE                  "
488700049,84001,239000,"STEPHENSON CHEMICALS DDVP-2 EMULSIFIABLE CONCENTRATE                  "
488700057,16501,298000,"STEPHENSON CHEMICALS STORED GRAIN FUMIGANT                            "
488700057,42003,702000,"STEPHENSON CHEMICALS STORED GRAIN FUMIGANT                            "
488700059,44801,251900,"STEPHENSON CHEMICALS HEPTACHLOR 2 LB. E.C.                            "
488700059,63501,342100,"STEPHENSON CHEMICALS HEPTACHLOR 2 LB. E.C.                            "
488700059,86802,346000,"STEPHENSON CHEMICALS HEPTACHLOR 2 LB. E.C.                            "
488700062,44801,1e+05,"STEPHENSON CHEMICALS 10.00% HEPTACHLOR GRANULES                       "
488700063,6501,492000,"STEPHENSON CHEMICALS DDVP-4 EMULSIFIABLE CONCENTRATE                  "
488700063,84001,453000,"STEPHENSON CHEMICALS DDVP-4 EMULSIFIABLE CONCENTRATE                  "
488700068,88601,940000,"STEPHENSON ZINC PHOSPHIDE (RUMETAN)                                   "
488700071,23102,6e+05,"STEPHENSON CHEMICALS COPPER NAPHTHENATE (6% COPPER)                   "
488700071,63503,4e+05,"STEPHENSON CHEMICALS COPPER NAPHTHENATE (6% COPPER)                   "
488700073,4501,2e+05,"STEPHENSON CHEMICALS ANTU 20%                                         "
488700074,56801,50000,"STEPHENSON CHEMICALS SEVIN 5% DUST                                    "
488700075,63503,995500,"STEPHENSON CHEMICALS SPECIAL FOG SPRAY                                "
488700075,67501,3750,"STEPHENSON CHEMICALS SPECIAL FOG SPRAY                                "
488700075,69001,750,"STEPHENSON CHEMICALS SPECIAL FOG SPRAY                                "
488700076,56801,1e+05,"STEPHENSON CHEMICALS SEVIN 10% DUST                                   "
488700078,78501,5e+05,"STEPHENSON CHEMICALS 50% DDVP FOG SPRAY CONCENTRATE                   "
488700078,84001,5e+05,"STEPHENSON CHEMICALS 50% DDVP FOG SPRAY CONCENTRATE                   "
488700084,58301,120000,"DK-11 EMULSIFIABLE CONCENTRATE                                        "
488700084,78501,50000,"DK-11 EMULSIFIABLE CONCENTRATE                                        "
488700084,84001,119500,"DK-11 EMULSIFIABLE CONCENTRATE                                        "
488700084,86802,595000,"DK-11 EMULSIFIABLE CONCENTRATE                                        "
488700085,44801,436000,"STEPHENSON CHEMICALS HEPTACHLOR 4 LB. E.C.                            "
488700085,63501,1e+05,"STEPHENSON CHEMICALS HEPTACHLOR 4 LB. E.C.                            "
488700085,86802,394000,"STEPHENSON CHEMICALS HEPTACHLOR 4 LB. E.C.                            "
488700086,6602,551000,"STEPHENSON CHEMICALS MAL-THANE FOGGING CONCENTRATE                    "
488700086,10002,95000,"STEPHENSON CHEMICALS MAL-THANE FOGGING CONCENTRATE                    "
488700086,57701,256000,"STEPHENSON CHEMICALS MAL-THANE FOGGING CONCENTRATE                    "
488700086,63503,84500,"STEPHENSON CHEMICALS MAL-THANE FOGGING CONCENTRATE                    "
488700094,63503,133000,"STEPHENSON DROP-TOX AERO BOMB                                         "
488700094,67501,10000,"STEPHENSON DROP-TOX AERO BOMB                                         "
488700094,69001,2000,"STEPHENSON DROP-TOX AERO BOMB                                         "
488700094,84001,5000,"STEPHENSON DROP-TOX AERO BOMB                                         "
488700104,57701,570000,"STEPHENSON'S PREMIUM GRADE MALATHION FOR STORED GRAIN                 "
488700104,86802,320000,"STEPHENSON'S PREMIUM GRADE MALATHION FOR STORED GRAIN                 "
488700106,11102,4e+05,"STEPHENSON CHEMICALS SPECIAL RESISTANT ROACH POWER                    "
488700106,69001,2000,"STEPHENSON CHEMICALS SPECIAL RESISTANT ROACH POWER                    "
488700106,75202,350000,"STEPHENSON CHEMICALS SPECIAL RESISTANT ROACH POWER                    "
488700110,57701,250000,"STEPHENSON CHEMICALS 25% PREMIUM GRADE MALATHION WETTABLE POWDER      "
488700111,86002,250,"STEPHENSON CHEMICALS WARFARIN RAT BAIT MEAL                           "
488700112,67501,24000,"STEPHENSON SUPERIOR ROACH POWDER                                      "
488700112,69001,2400,"STEPHENSON SUPERIOR ROACH POWDER                                      "
488700113,57701,570000,"PREMIUM GRADE MALATHION FOR STORED PEANUTS                            "
488700113,86802,320000,"PREMIUM GRADE MALATHION FOR STORED PEANUTS                            "
488700115,6501,440000,"STEPHENSON 50% MALATHION EMULSIFIABLE CONCENTRATE                     "
488700115,57701,5e+05,"STEPHENSON 50% MALATHION EMULSIFIABLE CONCENTRATE                     "
488700122,63503,980900,"DROP-TOX POTENCY SPRAY                                                "
488700122,67501,16400,"DROP-TOX POTENCY SPRAY                                                "
488700122,69001,2700,"DROP-TOX POTENCY SPRAY                                                "
488700127,16501,924000,"STEPHENSON SURE-GUARD BRAND LIQUID GRAIN PROTECTANT AND FUMIGANT      "
488700127,57701,49500,"STEPHENSON SURE-GUARD BRAND LIQUID GRAIN PROTECTANT AND FUMIGANT      "
488700127,63503,23580,"STEPHENSON SURE-GUARD BRAND LIQUID GRAIN PROTECTANT AND FUMIGANT      "
488700127,67501,200,"STEPHENSON SURE-GUARD BRAND LIQUID GRAIN PROTECTANT AND FUMIGANT      "
488700127,69001,20,"STEPHENSON SURE-GUARD BRAND LIQUID GRAIN PROTECTANT AND FUMIGANT      "
488700131,57701,75000,"STEPHENSON CHEMICALS FRUIT TREE SPRAY CONTAINS MALATHION AND CAPTAN   "
488700131,81301,150000,"STEPHENSON CHEMICALS FRUIT TREE SPRAY CONTAINS MALATHION AND CAPTAN   "
488700132,53001,50000,"STEPHENSON CHEMICALS 5% METHALDEHYDE SNAIL & SLUG BAIT                "
488700132,58202,50000,"STEPHENSON CHEMICALS 5% METHALDEHYDE SNAIL & SLUG BAIT                "
488700133,11102,4e+05,"COOK'S RESISTANT INSECT POWDER                                        "
488700133,69001,2000,"COOK'S RESISTANT INSECT POWDER                                        "
488700133,75202,350000,"COOK'S RESISTANT INSECT POWDER                                        "
488700134,5501,950000,"AMMATE X NON-SELECTIVE WEED & BRUSH KILLER                            "
488700138,59101,238000,"STEPHENSON DURSBAN 2E INSECTICIDE                                     "
488700138,63503,373000,"STEPHENSON DURSBAN 2E INSECTICIDE                                     "
488700138,86802,133500,"STEPHENSON DURSBAN 2E INSECTICIDE                                     "
488700139,6602,760000,"STEPHENSON 5% ROTENONE EMULSIFIABLE CONCENTRATE                       "
488700139,71003,50000,"STEPHENSON 5% ROTENONE EMULSIFIABLE CONCENTRATE                       "
488700139,71004,1e+05,"STEPHENSON 5% ROTENONE EMULSIFIABLE CONCENTRATE                       "
488700143,36001,10000,"STEPHENSON CHEMICALS ROSE & FLORAL DUST                               "
488700143,56801,30000,"STEPHENSON CHEMICALS ROSE & FLORAL DUST                               "
488700143,57701,40000,"STEPHENSON CHEMICALS ROSE & FLORAL DUST                               "
488700143,81301,75000,"STEPHENSON CHEMICALS ROSE & FLORAL DUST                               "
488700144,75202,980000,"98% SODIUM FLUORIDE                                                   "
488700144,75306,10000,"98% SODIUM FLUORIDE                                                   "
488700147,59101,204500,"STEPHENSON DURSBAN-DDVP E.C. INSECTICIDE                              "
488700147,78501,80000,"STEPHENSON DURSBAN-DDVP E.C. INSECTICIDE                              "
488700147,84001,58500,"STEPHENSON DURSBAN-DDVP E.C. INSECTICIDE                              "
488700147,86803,578700,"STEPHENSON DURSBAN-DDVP E.C. INSECTICIDE                              "
488700150,71003,10000,"STEPHENSON 1% ROTENONE DUST                                           "
488700150,71004,20500,"STEPHENSON 1% ROTENONE DUST                                           "
488700153,56801,50000,"STEPHENSON CHEMICALS TOMATO DUST                                      "
488700153,81301,50000,"STEPHENSON CHEMICALS TOMATO DUST                                      "
488700154,6601,837400,"STEPHENSON CHEMICAL SBP-1382 EMULSIFIABLE CONC                        "
488700154,97801,17000,"STEPHENSON CHEMICAL SBP-1382 EMULSIFIABLE CONC                        "
488700155,9001,2e+05,"STEPHENSON CHEMICALS 20% LINDANE EMULSIFIABLE CONCENTRATE             "
488700155,86802,770000,"STEPHENSON CHEMICALS 20% LINDANE EMULSIFIABLE CONCENTRATE             "
488700156,6601,36500,"STEPHENSON CHEMICALS SBP 1382 O.S. CONCENTRATE                        "
488700156,63503,931000,"STEPHENSON CHEMICALS SBP 1382 O.S. CONCENTRATE                        "
488700156,97801,31400,"STEPHENSON CHEMICALS SBP 1382 O.S. CONCENTRATE                        "
488700157,58202,1e+05,"STEPHENSON CHEMICALS CHLORDANE 10% GRANULES                           "
488700157,63503,25000,"STEPHENSON CHEMICALS CHLORDANE 10% GRANULES                           "
488700158,67707,50,"STEPHENSON CHEMICALS ROZOL REDI-MIX MEAL                              "
488700159,6601,4000,"STEPHENSON CHEMICALS SBP 1382 FOG COMPOUND                            "
488700159,63503,992500,"STEPHENSON CHEMICALS SBP 1382 FOG COMPOUND                            "
488700159,97801,3400,"STEPHENSON CHEMICALS SBP 1382 FOG COMPOUND                            "
488700160,63503,510000,"STEPHENSON CHEMICAL DDVP - 14%                                        "
488700160,81201,350000,"STEPHENSON CHEMICAL DDVP - 14%                                        "
488700160,84001,140000,"STEPHENSON CHEMICAL DDVP - 14%                                        "
488700161,81201,8e+05,"STEPHENSON CHEMICALS DDVP 20%                                         "
488700161,84001,2e+05,"STEPHENSON CHEMICALS DDVP 20%                                         "
488700162,57001,1e+05,"STEPHENSON CHEMICALS UNICRON FOGGING SOLUTION                         "
488700162,63503,807900,"STEPHENSON CHEMICALS UNICRON FOGGING SOLUTION                         "
488700162,67501,60000,"STEPHENSON CHEMICALS UNICRON FOGGING SOLUTION                         "
488700162,69001,30000,"STEPHENSON CHEMICALS UNICRON FOGGING SOLUTION                         "
488700163,57801,475500,"DIAZINON-4E INSECTICIDE                                               "
488700163,63503,261500,"DIAZINON-4E INSECTICIDE                                               "
488700163,78501,87000,"DIAZINON-4E INSECTICIDE                                               "
488700164,57801,7e+05,"STEPHENSON CHEMICALS DIAZINON MG 70                                   "
488700164,63503,195400,"STEPHENSON CHEMICALS DIAZINON MG 70                                   "
488700166,61501,999999,"STEPHENSON CHEMICALS PARADICHLOROBENZENE                              "
488700168,57001,33400,"STEPHENSON CHEMICALS MICRO-MIST INSECTICIDE                           "
488700168,63503,133900,"STEPHENSON CHEMICALS MICRO-MIST INSECTICIDE                           "
488700168,67501,20000,"STEPHENSON CHEMICALS MICRO-MIST INSECTICIDE                           "
488700168,69001,10000,"STEPHENSON CHEMICALS MICRO-MIST INSECTICIDE                           "
488700169,6501,518600,"STEPHENSON CHEMICALS BIG D CONCENTRATE                                "
488700169,59101,452000,"STEPHENSON CHEMICALS BIG D CONCENTRATE                                "
488700170,6501,589600,"STEPHENSON CHEMICAL BAN-VAP 25 EMULSIFIABLE CONCENTRATE               "
488700170,59101,156200,"STEPHENSON CHEMICAL BAN-VAP 25 EMULSIFIABLE CONCENTRATE               "
488700170,78501,80000,"STEPHENSON CHEMICAL BAN-VAP 25 EMULSIFIABLE CONCENTRATE               "
488700170,84001,89000,"STEPHENSON CHEMICAL BAN-VAP 25 EMULSIFIABLE CONCENTRATE               "
488700171,63503,920000,"UNICRON II FOGGING SOLUTION                                           "
488700171,67501,50000,"UNICRON II FOGGING SOLUTION                                           "
488700171,69001,30000,"UNICRON II FOGGING SOLUTION                                           "
488700172,6601,901300,"FORMULA 382 FOOD PROCESSING AND INSTITUTIONAL SPRAY                   "
488700172,97801,22700,"FORMULA 382 FOOD PROCESSING AND INSTITUTIONAL SPRAY                   "
488700175,6602,771600,"STEPHENSON CHEMICALS DIELDRIN 1.5 LB E.C.                             "
488700175,45001,178400,"STEPHENSON CHEMICALS DIELDRIN 1.5 LB E.C.                             "
488700176,100501,20000,"STEPHENSON SNAIL & SLUG BAIT                                          "
488700177,23102,4e+05,"STEPHENSON COPPER NAPHTHENATE 40% E.C.                                "
488700177,63503,350000,"STEPHENSON COPPER NAPHTHENATE 40% E.C.                                "
488700178,63503,990000,"1% PYRETHRUM TOBACCO INSECTICIDE                                      "
488700178,69001,10000,"1% PYRETHRUM TOBACCO INSECTICIDE                                      "
488700179,6501,612500,"STEPHENSON CHEMICALS DIAZINON 25E                                     "
488700179,57801,250000,"STEPHENSON CHEMICALS DIAZINON 25E                                     "
488700183,58201,450000,"STEPHENSON CHEMICALS CHLORDANE 4 LB. E.C.                             "
488700183,63503,490000,"STEPHENSON CHEMICALS CHLORDANE 4 LB. E.C.                             "
488700184,57801,50000,"DIAZINON 5% GRANULES                                                  "
488700185,4003,540,"STEPHENSON CHEMICALS BUG KILLER                                       "
488700185,6601,2820,"STEPHENSON CHEMICALS BUG KILLER                                       "
488700185,57001,4000,"STEPHENSON CHEMICALS BUG KILLER                                       "
488700185,59101,5000,"STEPHENSON CHEMICALS BUG KILLER                                       "
488700185,63503,20,"STEPHENSON CHEMICALS BUG KILLER                                       "
488700186,59101,5000,"STEPHENSON CHEMICALS AQUEOUS DURSBAN INSECT SPRAY                     "
488700186,63503,3500,"STEPHENSON CHEMICALS AQUEOUS DURSBAN INSECT SPRAY                     "
488700186,67501,2600,"STEPHENSON CHEMICALS AQUEOUS DURSBAN INSECT SPRAY                     "
488700186,69001,520,"STEPHENSON CHEMICALS AQUEOUS DURSBAN INSECT SPRAY                     "
488700190,11001,985000,"STE-BOR                                                               "
488700192,47802,140400,"STEPHENSON CHEMICALS BGN 1.5 EC                                       "
490200001,76702,290000,"MCKEON'S SULPHO DIP                                                   "
490200001,80101,20000,"MCKEON'S SULPHO DIP                                                   "
490400334,37511,510000,"ROYSTER CHEM-PEST PREMERGE DINITRO WEED KILLER                        "
490400335,53201,686000,"ROYSTER BROZONE SOIL FUMIGANT                                         "
490400335,81501,14000,"ROYSTER BROZONE SOIL FUMIGANT                                         "
491300002,57801,5000,"ROACHES BEWARE                                                        "
491300002,63503,995000,"ROACHES BEWARE                                                        "
491300005,6501,300700,"ROACHES BEWARE CONCENTRATE                                            "
491300005,57801,475000,"ROACHES BEWARE CONCENTRATE                                            "
491700002,82051,579000,"REUEL LITTLE TREE INJECTION FLUID FORMULA NO. 2                       "
492500002,69001,3500,"KING BRAND MOSQUITO REPELLENT                                         "
492500003,4005,2700,"SPECIAL KING MOSQUITO REPELLENT COIL                                  "
492500004,4005,63400,"SPECIAL KING VAPOR-GENERATING MOSQUITO MAT                            "
493100015,57701,576800,"GOOD-LIFE 57% MALATHION LIQUID                                        "
493100015,86802,376400,"GOOD-LIFE 57% MALATHION LIQUID                                        "
493100033,13603,425000,"SODIUM ARSENITE 42.5% SOLUTION                                        "
493100047,57701,570000,"GOODLIFE MALATHION 5                                                  "
493100047,86802,351900,"GOODLIFE MALATHION 5                                                  "
493100056,62501,9000,"GOOD-LIFE BAG WORM SPRAY                                              "
493100056,80501,150000,"GOOD-LIFE BAG WORM SPRAY                                              "
493100062,58202,60000,"GOOD-LIFE CHLORDANE DUST 6%                                           "
493100063,58202,460000,"GOOD-LIFE CUT 45% CHLORDANE SPRAY                                     "
493100063,63503,490000,"GOOD-LIFE CUT 45% CHLORDANE SPRAY                                     "
493100078,82563,651000,"GOOD LIFE CHICKWEED KILLER                                            "
493100081,30063,384000,"GOOD-LIFE 2 LB. LOW VOLATILE 2,4-D WEED KILLER                        "
493100082,30063,691000,"GOOD-LIFE LOW VOLATILE 2,4-D WEED KILLER                              "
493100083,30056,577000,"GOOD-LIFE 4 LB. BUTYL ESTER 2,4-D WEED KILLER                         "
493100084,30019,495000,"GOOD-LIFE 4 LB. 2,4-D AMINE WEED KILLER                               "
493100086,30063,340000,"GOOD-LIFE 2-2 LOW VOLATILE BRUSH KILLER                               "
493100086,82063,320000,"GOOD-LIFE 2-2 LOW VOLATILE BRUSH KILLER                               "
493100087,82063,641000,"GOOD-LIFE 4 LB. 2,4,5-T LOW VOLATILE BRUSH KILLER                     "
493100089,82056,536000,"GOOD-LIFE 4 LB. 2,4,5-T BRUSH KILLER BUTYL                            "
493100093,58301,50000,"GOOD-LIFE BACK RUBBER CONCENTRATE KORLON*-5%                          "
493100098,58801,7500,"GOOD-LIFE VA-DRIN BACK RUBBER FLY SPRAY                               "
493100098,63503,990000,"GOOD-LIFE VA-DRIN BACK RUBBER FLY SPRAY                               "
493100098,84001,2500,"GOOD-LIFE VA-DRIN BACK RUBBER FLY SPRAY                               "
493100102,81601,250000,"FUNGUS SPRAY CONTAINS PHALTAN                                         "
493100105,36001,12500,"GOOD LIFE ROSE SPRAY LIQUID FUNGICIDE INSECTICIDE MITICIDE            "
493100105,43601,45000,"GOOD LIFE ROSE SPRAY LIQUID FUNGICIDE INSECTICIDE MITICIDE            "
493100105,57701,53000,"GOOD LIFE ROSE SPRAY LIQUID FUNGICIDE INSECTICIDE MITICIDE            "
493100105,63503,631600,"GOOD LIFE ROSE SPRAY LIQUID FUNGICIDE INSECTICIDE MITICIDE            "
493100107,77901,5000,"GOOD-LIFE RAT DUME WATER SOLUBLE PROLIN                               "
493100107,86003,5400,"GOOD-LIFE RAT DUME WATER SOLUBLE PROLIN                               "
493100126,58301,10000,"GOOD LIFE BACK RUBBER COMPOUND CONTAINS KORLAN-READY TO USE           "
493100132,6501,610000,"GOOD-LIFE RONNEL 2E                                                   "
493100132,58301,240000,"GOOD-LIFE RONNEL 2E                                                   "
493100135,8101,127500,"BORDEAUX MIX                                                          "
493100136,12302,4800,"CLEAN SWEEP GRASS AND WEED KILLER                                     "
493100136,13802,8000,"CLEAN SWEEP GRASS AND WEED KILLER                                     "
493100136,30004,3900,"CLEAN SWEEP GRASS AND WEED KILLER                                     "
494100001,70801,1e+05,"RAT-NIP                                                               "
494100004,77901,250,"REDI-NIPS CONTAINS WARFARIN                                           "
494100004,86002,250,"REDI-NIPS CONTAINS WARFARIN                                           "
494100018,44102,20000,"HABIT NIP DOG & CAT REPELLENT TRAINER                                 "
494100019,47802,5000,"NIP-CO ANT ROACH NIP CONTAINS BAYGON                                  "
494100019,63503,808000,"NIP-CO ANT ROACH NIP CONTAINS BAYGON                                  "
494100020,63503,4060,"NIP-CO ROSE & FLOWER BOMB CONTAINING PYRETHRUM & ROTENONE             "
494100020,67002,9000,"NIP-CO ROSE & FLOWER BOMB CONTAINING PYRETHRUM & ROTENONE             "
494100020,69001,560,"NIP-CO ROSE & FLOWER BOMB CONTAINING PYRETHRUM & ROTENONE             "
494100020,71003,80,"NIP-CO ROSE & FLOWER BOMB CONTAINING PYRETHRUM & ROTENONE             "
494100020,71004,160,"NIP-CO ROSE & FLOWER BOMB CONTAINING PYRETHRUM & ROTENONE             "
494100022,57101,12500,"BUG NIP HOUSE & GARDEN BUG KILLER                                     "
494100022,63503,10000,"BUG NIP HOUSE & GARDEN BUG KILLER                                     "
494100022,69001,2500,"BUG NIP HOUSE & GARDEN BUG KILLER                                     "
495900009,46905,16000,"DYNE DETERGENT GERMICIDE                                              "
495900009,76001,4e+05,"DYNE DETERGENT GERMICIDE                                              "
495900010,46905,90000,"TAMED IODINE DISINFECTANT CONCENTRATE                                 "
495900011,14703,52500,"WEST LIQUID CHLORINE SANITIZER                                        "
495900012,46903,158000,"HOODINE DAIRY DETERGENT - GERMICIDE                                   "
495900012,76001,165000,"HOODINE DAIRY DETERGENT - GERMICIDE                                   "
495900013,46903,2e+05,"CLEAN FRONT CONCENTRATE                                               "
495900014,46901,120000,"LO-FOAM CONCENTRATE                                                   "
495900015,46903,17500,"XXX DISINFECTANT                                                      "
495900016,46903,17500,"ZZZ DISINFECTANT                                                      "
495900017,73201,150000,"WHITE PAK DISINFECTANT                                                "
495900017,75701,41000,"WHITE PAK DISINFECTANT                                                "
495900017,75703,10000,"WHITE PAK DISINFECTANT                                                "
495900017,79057,1e+05,"WHITE PAK DISINFECTANT                                                "
495900018,46905,16000,"LFI SANITIZER                                                         "
