"regnum","pccode","pcpct","prodname"
5237400011,14703,52500,"SODIUM HYPOCHLORITE 5.25% NAOCL BY WEIGHT                             "
5237400012,20501,995000,"CHLORINE                                                              "
5237400013,14703,125000,"SODIUM HYPOCHLORITE 12.5% MUP                                         "
5237400014,14703,155000,"SODIUM HYPOCHLORITE 15.5% MUP                                         "
5237400015,14703,155000,"SODIUM HYPOCHLORITE 15.5%                                             "
5237420002,14703,1e+05,"SODIUM HYPOCHLORITE 10%                                               "
5237420003,14703,92000,"SODIUM HYPOCHLORITE 9.2% (NA0C1 BY WEIGHT)                            "
5237420004,14703,52500,"SODIUM HYPOCHLORITE 5.25%                                             "
5237420007,14703,125000,"SODIUM HYPOCHLORITE 12.5%                                             "
5237600001,14703,90000,"CHLORINATING SOLUTION                                                 "
5237700001,39002,58000,"MICROBIOCIDE 10                                                       "
5237700001,63301,42000,"MICROBIOCIDE 10                                                       "
5237700002,69183,150000,"MICROBIOCIDE 15                                                       "
5237700003,69183,1e+05,"MICROBIOCIDE 100                                                      "
5237700004,35603,25000,"MICROBIOCIDE 55                                                       "
5237700004,68102,25000,"MICROBIOCIDE 55                                                       "
5239000001,69149,75000,"MPSI-109 DISINFECTANT-SANITIZER FUNGICIDE DEODORIZER                  "
5239000002,69105,22000,"MPSI DISINFECTANT CLEANER                                             "
5239000002,69149,8250,"MPSI DISINFECTANT CLEANER                                             "
5239000002,69165,16500,"MPSI DISINFECTANT CLEANER                                             "
5239000002,69166,8250,"MPSI DISINFECTANT CLEANER                                             "
5242300001,35603,25000,"WEST/TREAT 882                                                        "
5242300001,68102,25000,"WEST/TREAT 882                                                        "
5242300002,35603,1e+05,"WEST/TREAT 881                                                        "
5242300002,68102,1e+05,"WEST/TREAT 881                                                        "
5242300003,34803,1e+05,"WEST/TREAT 833                                                        "
5242700001,16601,999000,"CARBON DIOXIDE                                                        "
5244000001,69183,1e+05,"ALGAECIDE 5200                                                        "
5244000002,39002,101500,"ALGAECIDE 5100                                                        "
5244000002,63301,73500,"ALGAECIDE 5100                                                        "
5244000003,39002,50700,"ALGAECIDE 5150                                                        "
5244000003,63301,36800,"ALGAECIDE 5150                                                        "
5244400001,34803,1e+05,"MICROBIOCIDE D-10                                                     "
5244400002,34803,250000,"MICROBICIDE D-25                                                      "
5244400003,39002,101500,"MICROBICIDE N-175                                                     "
5244400003,63301,73500,"MICROBICIDE N-175                                                     "
5244400004,39002,40600,"MICROBICIDE N-7                                                       "
5244400004,63301,29400,"MICROBICIDE N-7                                                       "
5244400005,69183,1e+05,"MICROBIOCIDE W-10                                                     "
5244400006,69183,3e+05,"MICROBICIDE W-30                                                      "
5244500001,69105,30000,"SANICREST                                                             "
5244500001,69149,11250,"SANICREST                                                             "
5244500001,69165,22500,"SANICREST                                                             "
5244500001,69166,11250,"SANICREST                                                             "
5246600001,57701,5e+05,"DR. ROGER'S MALATHION - 50                                            "
5246600001,86802,430000,"DR. ROGER'S MALATHION - 50                                            "
5246600002,57701,570000,"MALACIDE CONCENTRATE                                                  "
5246600002,86802,280000,"MALACIDE CONCENTRATE                                                  "
5246600003,34001,50000,"DR. ROGERS' DARI-BEEF CATTLE DUST                                     "
5246600003,57701,40000,"DR. ROGERS' DARI-BEEF CATTLE DUST                                     "
5246600003,67501,10000,"DR. ROGERS' DARI-BEEF CATTLE DUST                                     "
5246600003,69001,1000,"DR. ROGERS' DARI-BEEF CATTLE DUST                                     "
5246600004,34001,50000,"PRO-BRAND D-B DUST                                                    "
5246600004,57701,40000,"PRO-BRAND D-B DUST                                                    "
5246600004,67501,10000,"PRO-BRAND D-B DUST                                                    "
5246600004,69001,1000,"PRO-BRAND D-B DUST                                                    "
5246600005,64501,950000,"TPC FLY-CON                                                           "
5246600006,11901,164700,"EQUI-SPRAY BOMB FOR HORSES                                            "
5246600006,63503,17000,"EQUI-SPRAY BOMB FOR HORSES                                            "
5246600006,67501,16600,"EQUI-SPRAY BOMB FOR HORSES                                            "
5246600006,69001,1700,"EQUI-SPRAY BOMB FOR HORSES                                            "
5246600007,57901,10000,"BLUE DEATH SUGAR BAIT FLY KILLER                                      "
5246600009,63503,991000,"TEE PEE BRAND INDUSTRIAL SPRAY  10                                    "
5246600009,67501,7500,"TEE PEE BRAND INDUSTRIAL SPRAY  10                                    "
5246600009,69001,1500,"TEE PEE BRAND INDUSTRIAL SPRAY  10                                    "
5246600010,57701,570000,"TPC AN-I-MAL SPRAY                                                    "
5246600010,86802,280000,"TPC AN-I-MAL SPRAY                                                    "
5246600011,8101,60000,"TPC-C-D DUST                                                          "
5246600011,56801,50000,"TPC-C-D DUST                                                          "
5246600012,56801,5e+05,"T P C SEVIN - 50-W INSECTICIDE                                        "
5246600013,34001,50000,"TPC AN-I-MAL DUST                                                     "
5246600013,57701,40000,"TPC AN-I-MAL DUST                                                     "
5246600014,6501,320000,"KENNEL SPRAY-TPC                                                      "
5246600014,59101,2e+05,"KENNEL SPRAY-TPC                                                      "
5246600014,63503,201000,"KENNEL SPRAY-TPC                                                      "
5246600018,11901,1e+05,"TPC RE-PEL STICK                                                      "
5246600018,67501,10000,"TPC RE-PEL STICK                                                      "
5246600018,69001,4000,"TPC RE-PEL STICK                                                      "
5246600020,58301,340000,"TPC BACK RUBBER CONCENTRATE CONTAINS KORLAN                           "
5246600021,58301,50000,"T P C LIVESTOCK INSECTICIDE DUSTER CONTAINS KORLAN                    "
5246600022,58301,50000,"T P C LIVESTOCK SMEAR CONTAINS KORLAN                                 "
5246600022,86802,30000,"T P C LIVESTOCK SMEAR CONTAINS KORLAN                                 "
5246600023,58301,50000,"TPC HOG LOUSE INSECTICIDE GRANULES CONTAINS KORLAN                    "
5246600024,58301,25000,"LIVESTOCK WOUND BOMB                                                  "
5246600024,86802,5000,"LIVESTOCK WOUND BOMB                                                  "
5246600025,58301,50000,"TPC SPI-CO(IMPROVED) EAR TICK REMEDY                                  "
5246600025,86802,30000,"TPC SPI-CO(IMPROVED) EAR TICK REMEDY                                  "
5247220001,14703,125000,"OPTIMUM - CHLOR                                                       "
5247400001,63003,9e+05,"ALGAE-CIDE NO. 2                                                      "
5247400002,39109,20000,"ALGAE-CIDE NO. 5                                                      "
5247400002,69105,250000,"ALGAE-CIDE NO. 5                                                      "
5247400002,83001,50000,"ALGAE-CIDE NO. 5                                                      "
5247400003,69183,2e+05,"VIRCHEM 512                                                           "
5248300001,14703,125000,"HYPOCHLORITE SOLUTION                                                 "
5248400003,54702,985000,"CONTRAM ST-1                                                          "
5249600001,69183,1e+05,"SWIMPOL KLEAN-10                                                      "
5249600002,69183,6e+05,"SWIMPOL KLEAN-C                                                       "
5249700001,67501,2000,"MARCON HOUSE PLANT INSECT SPRAY                                       "
5249700001,69001,200,"MARCON HOUSE PLANT INSECT SPRAY                                       "
5249800001,14703,90000,"CHLORINATING SOLUTION                                                 "
5250000001,14703,90000,"CHLORINATING SOLUTION                                                 "
5250100001,69149,75000,"PURE N SOFT                                                           "
5250100001,69165,150000,"PURE N SOFT                                                           "
5250100001,69166,75000,"PURE N SOFT                                                           "
5250220204,11001,999999,"ROACH GRO                                                             "
5251600001,80301,999999,"AVERT II                                                              "
5255700001,67002,6e+05,"CHICAGO PINE OIL DISINFECTANT                                         "
5256400001,20502,8e+05,"SODIUM CHLORITE TECHNICAL 80 PCT                                      "
5257500001,97801,10000,"EARTHFIRE VAPORIZING FLUID ANT FIRE INSECTICIDE                       "
5258500001,69105,15200,"LEMON SCENT EXIT                                                      "
5258500001,69149,5700,"LEMON SCENT EXIT                                                      "
5258500001,69165,11400,"LEMON SCENT EXIT                                                      "
5258500001,69166,5700,"LEMON SCENT EXIT                                                      "
5258500002,69105,15200,"MINT SCENT EXIT                                                       "
5258500002,69149,5700,"MINT SCENT EXIT                                                       "
5258500002,69165,11400,"MINT SCENT EXIT                                                       "
5258500002,69166,5700,"MINT SCENT EXIT                                                       "
5258500003,69105,28000,"CO-X-EL                                                               "
5258500003,69149,10500,"CO-X-EL                                                               "
5258500003,69165,21000,"CO-X-EL                                                               "
5258500003,69166,10500,"CO-X-EL                                                               "
5258500004,69105,15200,"PINE SCENT EXIT                                                       "
5258500004,69149,5700,"PINE SCENT EXIT                                                       "
5258500004,69165,11400,"PINE SCENT EXIT                                                       "
5258500004,69166,5700,"PINE SCENT EXIT                                                       "
5259000001,14703,92000,"SODIUM HYPOCHLORITE SOLUTION                                          "
5259100001,14703,92000,"WEST-CO-CLOR                                                          "
5259800001,107801,5000,"SAXON SIGNATURE OIL SOLID COLOR STAIN & PRESERVATIVE                  "
5259800002,107801,5000,"OIL SEMI-TRANSPARENT STAIN & PRESERVATIVE                             "
5259800003,107801,5000,"SAXON SIGNATURE/BEST QUALITY LATEX SOLID COLOR STAIN & PRESERV.       "
5260600001,11001,999999,"BUG BUSTERS ROACH POWDER                                              "
5260900001,11001,999999,"ROACH-B-GON                                                           "
5263300001,69105,22000,"SUNBURST SANITIZER                                                    "
5263300001,69149,8250,"SUNBURST SANITIZER                                                    "
5263300001,69165,16500,"SUNBURST SANITIZER                                                    "
5263300001,69166,8250,"SUNBURST SANITIZER                                                    "
5263600001,24401,990000,"ALL CLEAR!!! ROOT DESTROYER                                           "
5263700001,109701,1e+05,"AGI INSECTICIDE EAR TAG                                               "
5264300002,69105,30000,"GLISTEN SANI-QUAT                                                     "
5264300002,69149,11250,"GLISTEN SANI-QUAT                                                     "
5264300002,69165,22500,"GLISTEN SANI-QUAT                                                     "
5264300002,69166,11250,"GLISTEN SANI-QUAT                                                     "
5267300001,69141,20000,"MINT DISINFECTANT                                                     "
5267300002,67002,39500,"PINE DISINFECTANT                                                     "
5267300002,69141,19700,"PINE DISINFECTANT                                                     "
5267300003,69141,20000,"LEMON DISINFECTANT                                                    "
5267400001,72501,5000,"DYNAMIC BACTERIOSTATIC WATER FILTER, COUNTER TOP UNIT                 "
5267400002,72501,5000,"DYNAMIC BACTERIOSTATIC WATER FILTER UNDER-COUNTER UNIT                "
5267400003,72501,5000,"DYNAMIC BACTERIOSTATIC WATER FILTER REPLACEMENT KIT                   "
5267400004,72501,5000,"DYNAMIC BACTERIOSTATIC WATER FILTER ELEMENTS                          "
5267500001,69183,2e+05,"WATERCHEM 992                                                         "
5267500002,34803,1e+05,"WATERCHEM 993                                                         "
5267500003,69183,1e+05,"WATERCHEM 991                                                         "
5268900001,14703,90000,"SPARKLING POOLS SUPER CHLORINATION SOLUTION                           "
5269000001,14703,90000,"CHLORINATING SOLUTION                                                 "
5269100001,69149,5e+05,"ALG-01                                                                "
5269200001,73301,180000,"ORTHO LIQUID COTTON DEFOLIANT                                         "
5269900001,39002,135100,"RM-55 MICROBIOCIDE                                                    "
5269900001,63301,97900,"RM-55 MICROBIOCIDE                                                    "
5269900002,69183,2e+05,"RM-40 MICROBIOCIDE                                                    "
5271800001,72501,2600,"MLM BACTERIOSTATIC WATER TREATMENT UNIT (UNDER COUNTER UNIT)          "
5271800002,72501,4500,"MLM BACTERIOSTATIC WATER TREATMENT UNIT 1 (WHOLE HOUSEHOLD UNIT)      "
5272600001,14703,92000,"LIQUID CHLORINATOR                                                    "
5273400001,69183,150000,"ANCHOR-105A                                                           "
5273400002,69183,6e+05,"ANCHOR-105                                                            "
5273400003,39002,50700,"ANCHOR-100A                                                           "
5273400003,63301,36800,"ANCHOR-100A                                                           "
5273400004,39002,203000,"ANCHOR-100                                                            "
5273400004,63301,147000,"ANCHOR-100                                                            "
5273400005,35603,25000,"A-108A                                                                "
5273400005,68102,25000,"A-108A                                                                "
5274000001,69105,30000,"INSTA-QUAT                                                            "
5274000001,69149,11250,"INSTA-QUAT                                                            "
5274000001,69165,22500,"INSTA-QUAT                                                            "
5274000001,69166,11250,"INSTA-QUAT                                                            "
5274000002,69183,1e+05,"POOL-AID                                                              "
5274000003,69183,1e+05,"PRO-TOWER                                                             "
5274000007,59101,5000,"LAST                                                                  "
5274000007,97801,1000,"LAST                                                                  "
5274700002,67501,225000,"FORMULA ""Z"" 2001 TRANSPARENT EMULSION WATER BASE                      "
5274700002,69001,22500,"FORMULA ""Z"" 2001 TRANSPARENT EMULSION WATER BASE                      "
5275300001,69105,30000,"DEO-CLEAN                                                             "
5275300001,69149,11250,"DEO-CLEAN                                                             "
5275300001,69165,22500,"DEO-CLEAN                                                             "
5275300001,69166,11250,"DEO-CLEAN                                                             "
5276600002,69105,86800,"NOVA III DISINFECTANT-DETERGENT                                       "
5276600002,69149,32550,"NOVA III DISINFECTANT-DETERGENT                                       "
5276600002,69165,65100,"NOVA III DISINFECTANT-DETERGENT                                       "
5276600002,69166,32550,"NOVA III DISINFECTANT-DETERGENT                                       "
5277900001,69105,86800,"MAGNA Q-43                                                            "
5277900001,69149,32550,"MAGNA Q-43                                                            "
5277900001,69165,65100,"MAGNA Q-43                                                            "
5277900001,69166,32550,"MAGNA Q-43                                                            "
5277900002,69105,50000,"MAGNA Q-25                                                            "
5277900002,69149,18750,"MAGNA Q-25                                                            "
5277900002,69165,37500,"MAGNA Q-25                                                            "
5277900002,69166,18750,"MAGNA Q-25                                                            "
5277900003,69105,43400,"MAGNA Q-21                                                            "
5277900003,69149,16280,"MAGNA Q-21                                                            "
5277900003,69165,32550,"MAGNA Q-21                                                            "
5277900003,69166,16280,"MAGNA Q-21                                                            "
5277900004,69105,28000,"MAGNA Q-14                                                            "
5277900004,69149,10500,"MAGNA Q-14                                                            "
5277900004,69165,21000,"MAGNA Q-14                                                            "
5277900004,69166,10500,"MAGNA Q-14                                                            "
5277900005,69105,30000,"MAGNA CAS-5                                                           "
5277900005,69149,11250,"MAGNA CAS-5                                                           "
5277900005,69165,22500,"MAGNA CAS-5                                                           "
5277900005,69166,11250,"MAGNA CAS-5                                                           "
5277900006,69105,30000,"CAS-2                                                                 "
5277900006,69149,11250,"CAS-2                                                                 "
5277900006,69165,22500,"CAS-2                                                                 "
5277900006,69166,11250,"CAS-2                                                                 "
5277900007,46903,17500,"MAGNA DIN-15                                                          "
5277900007,76001,160000,"MAGNA DIN-15                                                          "
5277900008,46904,250000,"CAS-10                                                                "
5277900009,46903,237500,"MAGNA DIN-5                                                           "
5277900009,76001,60000,"MAGNA DIN-5                                                           "
5277900011,69149,42500,"MAGNA Q-8                                                             "
5277900012,69105,50000,"MED - Q - 25                                                          "
5277900012,69149,18750,"MED - Q - 25                                                          "
5277900012,69165,37500,"MED - Q - 25                                                          "
5277900012,69166,18750,"MED - Q - 25                                                          "
5277900014,62202,70500,"MAGNA CP-1                                                            "
5277900014,64108,36700,"MAGNA CP-1                                                            "
5277900014,64111,24600,"MAGNA CP-1                                                            "
5277900014,128870,316600,"MAGNA CP-1                                                            "
5277900015,62202,89900,"MAGNA PHEN-100                                                        "
5277900015,64108,121400,"MAGNA PHEN-100                                                        "
5277900015,64111,73000,"MAGNA PHEN-100                                                        "
5277900017,62201,59300,"MAGNA PHEN-100/256                                                    "
5277900017,64101,48200,"MAGNA PHEN-100/256                                                    "
5277900017,64103,80100,"MAGNA PHEN-100/256                                                    "
5278300001,11001,5e+05,"OMEGA ROACH PASTE                                                     "
5278600001,34803,250000,"MAB-210                                                               "
5278600002,69183,150000,"MAB-250                                                               "
5278600003,39002,101500,"MAB-280                                                               "
5278600003,63301,73500,"MAB-280                                                               "
5278700001,69183,150000,"AMERICAN LC-611                                                       "
5278700002,69183,60000,"AMERICAN LC-618                                                       "
5280200002,84301,9200,"GREEN VALLEY PRE-EMERGENT WEED KILLER PLUS FERTILIZER                 "
5280800001,30064,8700,"GREEN VALLEY WEED AND FEED                                            "
5280800001,31563,9000,"GREEN VALLEY WEED AND FEED                                            "
5280800003,30064,10000,"GREEN VALLEY FERTILIZER PLUS 2,4-D                                    "
5280800004,59101,7000,"GREEN VALLEY INSECTICIDE PLUS FERTILIZER                              "
5282300001,69183,3e+05,"AQUA CIDE W30                                                         "
5282300002,69183,50000,"AQUA CIDE W5                                                          "
5282300003,39002,101500,"AQUA CIDE N175                                                        "
5282300003,63301,73500,"AQUA CIDE N175                                                        "
5282300004,34803,1e+05,"AQUA CIDE D10                                                         "
5282300005,34803,250000,"AQUA CIDE D25                                                         "
5282300006,39002,40600,"AQUA CIDE N7                                                          "
5282300006,63301,29400,"AQUA CIDE N7                                                          "
5282300007,69183,150000,"AQUA POLYCAT                                                          "
5282300008,69183,150000,"AQUA CIDE W-15                                                        "
5282300012,14701,650000,"AQUACIDE 100                                                          "
5282320001,14703,125000,"CHLOR-SAN L125                                                        "
5282320003,14703,92000,"CHLOR-SAN L92                                                         "
5282600001,67002,39500,"PINE KLEAN                                                            "
5282600001,69141,19700,"PINE KLEAN                                                            "
5284000001,67501,225000,"B-FREE OF FLIES TRANSPARENT EMULSION WATER BASE                       "
5284000001,69001,22500,"B-FREE OF FLIES TRANSPARENT EMULSION WATER BASE                       "
5284500001,34803,125000,"RACCO 127 COOLING TOWER MICROBICIDE                                   "
5285300001,11001,4e+05,"BRACO                                                                 "
5285400001,11001,5e+05,"GHOST-A-ROACH                                                         "
5286500001,11001,999999,"ROACH-CHEM-3 (ADVANCED ROACH KILLER)                                  "
5286700001,69183,3e+05,"MICROBIOTROL 99W                                                      "
5286700002,34803,250000,"BIOTROL 38 D                                                          "
5286720001,14703,125000,"SODIUM HYPOCHLORITE SOLUTION                                          "
5287500001,69183,6e+05,"MICROBIO-CLEAN  60                                                    "
5287500002,35603,3e+05,"MICROBIO-WOOD PREVENT-O                                               "
5287500003,39002,101500,"MICROBIO-CLEAN  17                                                    "
5287500003,63301,73500,"MICROBIO-CLEAN  17                                                    "
5287500004,69183,1e+05,"MICROBIO-CLEAN  10                                                    "
5288100001,46903,700,"WESTAMINE X                                                           "
5288100001,46909,1550,"WESTAMINE X                                                           "
5288100002,69105,10000,"ODO-SAN                                                               "
5288100003,46903,34500,"WESTOMENE XCS                                                         "
5288100003,46909,35800,"WESTOMENE XCS                                                         "
5288500001,39002,67600,"BPI 6211                                                              "
5288500001,63301,49000,"BPI 6211                                                              "
5288500002,69183,120000,"BPI 6012                                                              "
5288500003,69183,2e+05,"BPI 6020                                                              "
5288500004,34803,1e+05,"BPI 6110                                                              "
5288500005,34803,166000,"BBI 6116                                                              "
5292900001,83001,3100,"WOOD PRESSURE-ROOF GRADE  6100                                        "
5293000001,69183,120000,"ATS-312                                                               "
5293000002,34803,1e+05,"ATS-314                                                               "
5294700001,69105,30000,"SANITOL-8                                                             "
5294700001,69149,11250,"SANITOL-8                                                             "
5294700001,69165,22500,"SANITOL-8                                                             "
5294700001,69166,11250,"SANITOL-8                                                             "
5294700002,69105,43400,"ASEPTI-KLEEN                                                          "
5294700002,69149,16280,"ASEPTI-KLEEN                                                          "
5294700002,69165,32550,"ASEPTI-KLEEN                                                          "
5294700002,69166,16280,"ASEPTI-KLEEN                                                          "
5295100001,67002,39500,"FOURA-PINE                                                            "
5295100001,69141,19700,"FOURA-PINE                                                            "
5295100002,69141,20000,"FOURA-LEMON                                                           "
5295100003,69141,20000,"FY-SOL-MINT                                                           "
5296900001,4005,214600,"GLOBAL BUG STOP                                                       "
5296900002,4005,67900,"MOSQUITO MAT FOR ELECTRIC EVAPORATORS                                 "
5296900003,4005,214600,"GLOBAL BUG STOP OUTDOOR MOSQUITO REPELLENT EVAPORATOR                 "
5297100001,4005,222300,"VIPMAT                                                                "
5297100002,4005,70100,"MATRON                                                                "
5297400001,72501,10500,"MODEL PL2000 UNDER COUNTER BACTERIOSTAT WATER FILTER                  "
5297400002,72501,10500,"MODEL PX2000A INLINE BACTERIOSTATIC WATER FILTER                      "
5297400003,72501,10500,"MODEL PX2000B INLINE BACTERIOSTATIC WATER FILTER                      "
5297400004,72501,10500,"PX 1000B INLINE BACTERIOSTATIC WATER FILTER                           "
5297400005,72501,10500,"PX 1000A INLINE BACTERIOSTATIC WATER FILTER                           "
5297400006,72501,10500,"MODEL PC 1000 GX COUNTER TOP BACTERIOSTATIC WATER FILTER              "
5297400007,72501,10500,"MODEL PL 1000 UNDER COUNT BACTERIOSTATIC WATER FILTER                 "
5297900001,14703,90000,"CHLORINATING SOLUTION                                                 "
5298000001,69183,3e+05,"CMX-40                                                                "
5298000002,69183,1e+05,"CMX-41                                                                "
5298000003,69183,6e+05,"CMX-42                                                                "
5298000004,34803,333000,"CMX-44                                                                "
5298000005,34803,5e+05,"CMX-45                                                                "
5298000006,34803,1e+05,"CMX-46                                                                "
5298100001,11001,999999,"AMAZING ROACH AND BUG KILLER                                          "
5299100001,128906,904000,"BEDOUKIAN OFM TECHNICAL PHEROMONE                                     "
5299100001,128907,61000,"BEDOUKIAN OFM TECHNICAL PHEROMONE                                     "
5299100001,128908,11000,"BEDOUKIAN OFM TECHNICAL PHEROMONE                                     "
5299100002,129028,940000,"BEDOUKIAN HIGH PURITY CM PHEROMONE                                    "
5299100003,121901,40000,"BEDOUKIAN TPW TECHNICAL PHEROMONE                                     "
5299100003,121902,940000,"BEDOUKIAN TPW TECHNICAL PHEROMONE                                     "
5299100004,103201,935000,"BEDOUKIAN Z-9-TRICOSENE TECHNICAL PHEROMONE                           "
5299100005,129019,490000,"BEDOUKIAN TUFTED APPLE BUD MOTH TECHNICAL PHEROMONE                   "
5299100005,129020,490000,"BEDOUKIAN TUFTED APPLE BUD MOTH TECHNICAL PHEROMONE                   "
5299100006,78038,167000,"BEDOUKIAN PTB TECHNICAL PHEROMONE                                     "
5299100006,117703,689000,"BEDOUKIAN PTB TECHNICAL PHEROMONE                                     "
5299100007,128980,960000,"BEDOUKIAN CIS-11-TETRADECENYL ACETATE TECHNICAL PHEROMONE             "
5299100008,129019,980000,"BEDOUKIAN 11-TETRADECENYL ACETATE TECHNICAL PHEROMONE                 "
5299100010,129004,970000,"BEDOUKIAN 9-DODECENYL ACETATE TECHNICAL PHEROMONE                     "
5299100011,711,897000,"BEDOUKIAN NOW TECHNICAL PHEROMONE                                     "
5299100012,129028,917000,"TECHNICAL CODLING MOTH PHEROMONE                                      "
5299100013,128838,955400,"MOSQUITOL-L                                                           "
5299100014,120001,930000,"BEDOUKIAN (Z)-11-HEXADECENAL TECHNICAL PHEROMONE                      "
5299100015,129071,950000,"BEDOUKIAN (Z)-11-HEXADECENYL ACETATE TECHNICAL PHEROMONE              "
5299100016,69037,980000,"BEDOUKIAN OCTENOL TECHNICAL                                           "
5299100017,129060,940000,"BEDOUKIAN (Z)-6-HENEICOSEN-11-ONE TECHNICAL PHEROMONE                 "
5299100018,117203,930000,"BEDOUKIAN INDIAN MEAL MOTH TECHNICAL PHEROMONE                        "
5299100019,69038,980000,"ROCTENOL                                                              "
5299100020,128986,980000,"BEDOUKIAN VERBENONE TECHNICAL                                         "
5299100022,128000,940000,"BEDOUKIAN E, E-9,11-TETRADECADIENYL ACETATE TECHNICAL PHEROMONE       "
5299100023,79500,995000,"BEDOUKIAN L-CARVONE                                                   "
5299100025,128838,945000,"BEDOUKIAN LINALOOL TECHNICAL                                          "
5299100026,40510,960000,"BEDOUKIAN CITRAL TECHNICAL                                            "
5299100028,128906,880000,"BEDOUKIAN OFM TECHNICAL PHEROMONE                                     "
5299100028,128907,80000,"BEDOUKIAN OFM TECHNICAL PHEROMONE                                     "
5299100028,128908,13000,"BEDOUKIAN OFM TECHNICAL PHEROMONE                                     "
5299700001,11001,999999,"KILLER CAIN'S ONE SHOT ROACH KILLER                                   "
5302600001,14701,730000,"CALCIUM HYPOCHLORITE HYDRATED                                         "
5302700001,83001,7500,"PARKWOOD WATER REPELLENT WOOD PRESERVATIVE                            "
5303300001,69183,2e+05,"TR-7110                                                               "
5303300002,34803,166000,"TR-7150                                                               "
5303300003,39002,101500,"TR-7130                                                               "
5303300003,63301,73500,"TR-7130                                                               "
5303400001,66003,999999,"PMA 100                                                               "
5303400003,35505,250000,"ALGON                                                                 "
5303400003,81601,250000,"ALGON                                                                 "
5303500001,14703,90000,"CHLORINATING SOLUTION                                                 "
5303600001,14703,90000,"CHLORINATING SOLUTION                                                 "
5303700001,14703,90000,"CHLORINATING SOLUTION                                                 "
5305300001,69183,1e+05,"BIOCIDE 1                                                             "
5305300002,34803,1e+05,"BIOCIDE 3                                                             "
5305300003,39002,67600,"BIOCIDE 5                                                             "
5305300003,63301,49000,"BIOCIDE 5                                                             "
5305300004,35603,25000,"BIOCIDE 7                                                             "
5305300004,68102,25000,"BIOCIDE 7                                                             "
5305300005,107401,712000,"ENVIROSYSTEMS BIOSHIELD 7200                                          "
5305300006,107401,50000,"ENVIROSYSTEMS PROSHIELD 5000                                          "
5305300007,107403,7500,"ENVIROSYSTEMS BIOSHIELD 75                                            "
5305300008,107401,50000,"ENVIROSYSTEMS PROSHIELD 5000D                                         "
5305300009,107401,5000,"BIOSHIELD 50                                                          "
5305300010,107401,15000,"BIOSHIELD 150                                                         "
5305300011,69105,64000,"ENVIROSYSTEMS PROSHIELD 3651 I                                        "
5305300011,69149,28800,"ENVIROSYSTEMS PROSHIELD 3651 I                                        "
5305300011,69165,48000,"ENVIROSYSTEMS PROSHIELD 3651 I                                        "
5305300011,69166,19200,"ENVIROSYSTEMS PROSHIELD 3651 I                                        "
5305300011,107401,356000,"ENVIROSYSTEMS PROSHIELD 3651 I                                        "
5305300012,69105,64000,"ENVIROSYSTEMS PROSHIELD 3651 D                                        "
5305300012,69149,28800,"ENVIROSYSTEMS PROSHIELD 3651 D                                        "
5305300012,69165,48000,"ENVIROSYSTEMS PROSHIELD 3651 D                                        "
5305300012,69166,19200,"ENVIROSYSTEMS PROSHIELD 3651 D                                        "
5305300012,107401,356000,"ENVIROSYSTEMS PROSHIELD 3651 D                                        "
5306400001,72501,10500,"HOME SPRING BACTERIOSTATIC WATER FILTER COUNTER TOP UNIT              "
5306400002,72501,10500,"HOME SPRING BACTERIOSTATIC H2O FILTER-COUNTER TOP UNIT (MODEL HS 100) "
5306600001,63503,113750,"HORNET AND WASP SPRAY                                                 "
5306600001,97801,2500,"HORNET AND WASP SPRAY                                                 "
5307700001,69183,6e+05,"MB-9                                                                  "
5307700002,39002,203000,"MB-11                                                                 "
5307700002,63301,147000,"MB-11                                                                 "
5307700003,35603,3e+05,"MB - 13                                                               "
5309520003,14703,92000,"BLUE CHLOR - SODIUM HYPOCHLORITE                                      "
5311400001,11001,999999,"BUG-OUT                                                               "
5311420206,11001,999999,"BUGAWAY                                                               "
5312700001,58201,740000,"74% CHLORDANE                                                         "
5312700001,63503,220000,"74% CHLORDANE                                                         "
5312700002,13802,126000,"DISODIUM METHANEARSONATE CRAB GRASS KILLER                            "
5312700003,63503,970000,"OIL SPRAY                                                             "
5312700004,30010,40000,"READY MIXED ROSE SPRAY 2-4-D LAWN WEED KILLER                         "
5312700005,57001,3000,"HOME & GARDEN INSECT BOMB                                             "
5312700005,63503,90100,"HOME & GARDEN INSECT BOMB                                             "
5312700005,67501,5400,"HOME & GARDEN INSECT BOMB                                             "
5312700005,69001,1500,"HOME & GARDEN INSECT BOMB                                             "
5312700006,57801,5000,"ANT AND ROACH SPRAY                                                   "
5312700006,63503,993500,"ANT AND ROACH SPRAY                                                   "
5312700006,67501,1250,"ANT AND ROACH SPRAY                                                   "
5312700006,69001,250,"ANT AND ROACH SPRAY                                                   "
5312700007,56801,5e+05,"50% WETTABLE POWDER                                                   "
5312700008,10501,9000,"FRUIT TREE & VEGETABLE LIQUID INSECT SPRAY                            "
5312700008,34001,150000,"FRUIT TREE & VEGETABLE LIQUID INSECT SPRAY                            "
5312700008,54002,596000,"FRUIT TREE & VEGETABLE LIQUID INSECT SPRAY                            "
5312700008,57701,195000,"FRUIT TREE & VEGETABLE LIQUID INSECT SPRAY                            "
5312700009,13804,80000,"A.M.A. PLUS 2,4-D CRABGRASS AND LAWN WEED KILLER                      "
5312700009,13805,80000,"A.M.A. PLUS 2,4-D CRABGRASS AND LAWN WEED KILLER                      "
