"regnum","pccode","pcpct","prodname"
21100050,69105,22000,"Q5.5-5.5NPB-2.5HW                                                     "
21100050,69149,8250,"Q5.5-5.5NPB-2.5HW                                                     "
21100050,69165,16500,"Q5.5-5.5NPB-2.5HW                                                     "
21100050,69166,8250,"Q5.5-5.5NPB-2.5HW                                                     "
21100051,69105,43400,"Q10.85 - 8.0NPB- 4.5 HW                                               "
21100051,69149,16280,"Q10.85 - 8.0NPB- 4.5 HW                                               "
21100051,69165,32550,"Q10.85 - 8.0NPB- 4.5 HW                                               "
21100051,69166,16280,"Q10.85 - 8.0NPB- 4.5 HW                                               "
21100052,69105,10240,"Q2.56-15.5 NPB-7.0                                                    "
21100052,69149,3840,"Q2.56-15.5 NPB-7.0                                                    "
21100052,69165,7680,"Q2.56-15.5 NPB-7.0                                                    "
21100052,69166,3840,"Q2.56-15.5 NPB-7.0                                                    "
21100053,69105,10240,"Q2.56-15.5 NPB-7.0 NR                                                 "
21100053,69149,3840,"Q2.56-15.5 NPB-7.0 NR                                                 "
21100053,69165,7680,"Q2.56-15.5 NPB-7.0 NR                                                 "
21100053,69166,3840,"Q2.56-15.5 NPB-7.0 NR                                                 "
21100054,69105,86800,"Q21.7-9.5NPB-6.0HW                                                    "
21100054,69149,32550,"Q21.7-9.5NPB-6.0HW                                                    "
21100054,69165,65100,"Q21.7-9.5NPB-6.0HW                                                    "
21100054,69166,32550,"Q21.7-9.5NPB-6.0HW                                                    "
21100055,69105,86800,"Q21.7-9.5 NPB-6.0HWNR                                                 "
21100055,69149,32550,"Q21.7-9.5 NPB-6.0HWNR                                                 "
21100055,69165,65100,"Q21.7-9.5 NPB-6.0HWNR                                                 "
21100055,69166,32550,"Q21.7-9.5 NPB-6.0HWNR                                                 "
21100056,46903,180500,"I 18.05 - 10.0 NPB 16.005 PHOS HWNR                                   "
21100057,69105,28000,"Q 7.0-9.0 NPB-4.0                                                     "
21100057,69149,10500,"Q 7.0-9.0 NPB-4.0                                                     "
21100057,69165,21000,"Q 7.0-9.0 NPB-4.0                                                     "
21100057,69166,10500,"Q 7.0-9.0 NPB-4.0                                                     "
21100059,69105,30000,"Q7.5-0-0FCSNR                                                         "
21100059,69149,11250,"Q7.5-0-0FCSNR                                                         "
21100059,69165,22500,"Q7.5-0-0FCSNR                                                         "
21100059,69166,11250,"Q7.5-0-0FCSNR                                                         "
21100060,69104,16000,"Q 3.2-5. OPB-4.5                                                      "
21100060,69154,16000,"Q 3.2-5. OPB-4.5                                                      "
21100061,69149,75000,"Q 30.0 LAUNDRY BACTERIOSTAT                                           "
21100061,69165,150000,"Q 30.0 LAUNDRY BACTERIOSTAT                                           "
21100061,69166,75000,"Q 30.0 LAUNDRY BACTERIOSTAT                                           "
21100062,62201,66500,"LOW PH PHENOLIC 256                                                   "
21100062,64103,82090,"LOW PH PHENOLIC 256                                                   "
21100063,69104,1050,"PRO-TECH DISINFECTANT CLEANER                                         "
21100063,69154,1050,"PRO-TECH DISINFECTANT CLEANER                                         "
21800006,13502,980000,"ARCADIAN LEAD ARSENATE POWDERED STANDARD                              "
21800017,13501,692800,"ARCADIAN POWDERED CALIUM ARSENATE WITH OTHER CALCIUM COMP             "
21800030,76702,290000,"ARCADIAN LIME SULFUR SOLUTION                                         "
21800048,13502,970000,"ARCADIAN ASTRINGENT LEAD ARSENATE                                     "
21800137,25004,990000,"REFINED CREOSOTE OIL (TANK TRUCK, CAR AND SHIP)                       "
21800150,25004,990000,"BARRETT CREOSOTE OIL-24-CA                                            "
21800200,9001,250000,"ARCADIAN 25% LINDANE WETTABLE POWDER                                  "
21800349,29601,5e+05,"ARCADIAN DICHLONE WETTABLE POWDER FUNGICIDE                           "
21800364,57701,559000,"ARCADIAN MALATHION EM-5 EMULSIFIABLE CONCENTRATE                      "
21800364,86803,345000,"ARCADIAN MALATHION EM-5 EMULSIFIABLE CONCENTRATE                      "
21800424,79202,250000,"ORCHARD BRAND 25% TEDION WP MITICIDE, CODE 9646                       "
21800470,35508,250000,"ARCADIAN URAB PELLETED BRUSH & WEED KILLER                            "
21800481,79401,240000,"ARCADIAN THIODAN EM-2 EMULSIFIABLE CONCENTRATE                        "
21800481,86803,709000,"ARCADIAN THIODAN EM-2 EMULSIFIABLE CONCENTRATE                        "
21800493,57701,559000,"ARCON BRAND ALID CHEM MALATHION EM-5                                  "
21800493,86803,345000,"ARCON BRAND ALID CHEM MALATHION EM-5                                  "
21800504,27701,1250,"ALLIED CHEMICAL KEPONE ANT & ROACH PASTE                              "
21800515,27701,1250,"ALLIED CHEMICAL KEPONE ANT TRAP                                       "
21800535,27701,1250,"KEPONE ROACH TRAP                                                     "
21800537,27701,1250,"KEPONE ANT PASTE TRAP                                                 "
21800539,27701,1250,"ALLIED CHEMICAL KEPONE INSECTICIDE PELLETS                            "
21800540,27701,1250,"ALLIED CHEMICAL KEPONE INSECTICIDE PASTE                              "
21800541,27701,1250,"ALLIED CHEMICAL KEPONE PASTE ROACH TRAP                               "
21800544,27701,250000,"ALLIED CHEMICAL 25% KEPONE SPECIAL MIXTURE                            "
21800548,39201,250000,"ALLIED CHEMICAL 25% MIREX SPECIAL CONCENTRATE                         "
21800553,27701,1250,"ALLIED CHEMICAL KEPONE ANT AND ROACH BAIT PELLETED                    "
21800557,27701,20000,"ALLIED CHEMICAL 2% KEPONE BAIT                                        "
21800566,27701,50000,"ALLIED CHEMICAL 5% KEPONE DUST                                        "
21800581,34001,233000,"ARCADIAN DOUBLE-M ALFALFA SPRAY                                       "
21800581,57701,233700,"ARCADIAN DOUBLE-M ALFALFA SPRAY                                       "
21800581,86802,481000,"ARCADIAN DOUBLE-M ALFALFA SPRAY                                       "
21800585,39201,8e+05,"ALLIED CHEMICAL 80% MIREX TECHNICAL CONCENTRATE                       "
21800589,27701,8e+05,"ALLIED CHEMICAL 80% KEPONE CONCENTRATE                                "
21800590,39201,4500,"ALLIED CHEMICAL MIREX PELLETED BAIT ""450""                             "
21800605,27701,1250,"ALLIED CHEMICAL KEPONE ANT & ROACH PASTE (TUBE PACKAGE)               "
21800608,6501,620000,"ARCADIAN RESIDUAL FLY SPRAY                                           "
21800608,84101,211000,"ARCADIAN RESIDUAL FLY SPRAY                                           "
21800612,22003,980000,"CRUDE COAL TAR                                                        "
21800615,57701,950000,"ARCADIAN MALATHION LV* CONCENTRATE INSECTICIDE                        "
21800623,35801,533300,"ARCADIAN HERBAN 21P WETTABLE POWDER                                   "
21800623,80808,266700,"ARCADIAN HERBAN 21P WETTABLE POWDER                                   "
21800628,39201,4500,"ALLIED CHEMICAL A-C MIREX PELLETED BAIT ""450""                         "
21800642,35501,8e+05,"ALLIED CHEMICAL MONURON WETTABLE POWDER WEED KILLER                   "
21800643,80501,6e+05,"ARCADIAN TOXAPHENE EM-6 EMULSIFIABLE CONCENTRATE                      "
21800644,35501,980000,"ALLIED CHEMICAL MONURON TECHNICAL (FOR MANUFACTURING USE ONLY)        "
22100001,76902,3500,"MOUSE SEED                                                            "
22300018,63501,50000,"PARA-TOX                                                              "
22300018,67501,20000,"PARA-TOX                                                              "
22300018,69001,2000,"PARA-TOX                                                              "
22400013,34807,999999,"R-55 RODENT REPELLENT                                                 "
22400022,34807,257600,"R-55 REPELLENT CONCENTRATE 25E                                        "
22400026,34807,187500,"PHILLIPS 66 R-55 REPELLENT 18E                                        "
22400029,42202,999999,"PHILLIPS FUEL ADDITIVE 55 MB-E                                        "
22400030,34807,131800,"PHILLIPS 66 R-55 REPELLENT 12.5E                                      "
22400032,42204,997000,"PHILLIPS FUEL ADDITIVE 56 MB                                          "
22600004,24401,990000,"TOBACCO STATES BRAND COPPER SULPHATE                                  "
22600006,71003,7500,"ROTENONE .75 GARDEN DUST                                              "
22600006,71004,11500,"ROTENONE .75 GARDEN DUST                                              "
22600013,34801,105000,"15% FERMATE DUST FOR CONTROL OF BLUE MOLD                             "
22600017,71003,50000,"TOBACCO STATES BRAND CUBE' ROOT POWDER CONTAINS ROTENONE 5%           "
22600017,71004,75000,"TOBACCO STATES BRAND CUBE' ROOT POWDER CONTAINS ROTENONE 5%           "
22600019,58201,50000,"TOBACCO STATES BRAND 5% CHLORDANE DUST                                "
22600021,14506,750000,"TOBACCO STATES BRAND 75% ZINEB WP                                     "
22600025,34001,5e+05,"TOBACCO STATES BRAND DAIRY CATTLE SPRAY WP 50% TECH METHOXYCHLOR      "
22600028,80501,2e+05,"TOBACCO STATES BRAND 20% TOXAPHENE DUST                               "
22600031,71003,10000,"TOBACCO STATES BRAND *** ROTENONE 1% GARDEN DUST                      "
22600031,71004,17500,"TOBACCO STATES BRAND *** ROTENONE 1% GARDEN DUST                      "
22600032,8101,70000,"TOBACCO STATES BRAND * * * TOMATO COPPER DUST                         "
22600033,8101,530000,"TOBACCO STATES BRAND--TRI-BASIC COPPER SULPHATE                       "
22600039,63503,358000,"TOBACCO STATES BRAND *** TOXAPHENE 6 LB. EMULSION CONCENTRATE         "
22600039,80501,602000,"TOBACCO STATES BRAND *** TOXAPHENE 6 LB. EMULSION CONCENTRATE         "
22600040,9001,10000,"TOBACCO STATES BRAND LICE & TICK POWDER                               "
22600045,34001,75000,"TOBACCO STATES BRAND 7 1/2% METHOXY GARDEN DUST                       "
22600046,9001,50000,"TOBACCO STATES BRAND 5% LINDANE TRANSPLANTER SOLUTION                 "
22600050,58201,270000,"TOBACCO STATES BRAND CHLORDANE 4 LB. EMULSION CONCENTRATE             "
22600050,63503,480000,"TOBACCO STATES BRAND CHLORDANE 4 LB. EMULSION CONCENTRATE             "
22600051,63503,997250,"TOBACCO STS BRAND LVSTOCK SPY CNTNS PYRENONE                          "
22600051,67501,2500,"TOBACCO STS BRAND LVSTOCK SPY CNTNS PYRENONE                          "
22600051,69001,250,"TOBACCO STS BRAND LVSTOCK SPY CNTNS PYRENONE                          "
22600063,57701,50000,"TOBACCO STATES BRAND 5% MALATHON READY MIXED DUST                     "
22600065,34001,26400,"TOBACCO STATES BRAND BLIGHT & INSECT DUST                             "
22600065,57701,40000,"TOBACCO STATES BRAND BLIGHT & INSECT DUST                             "
22600065,81301,50000,"TOBACCO STATES BRAND BLIGHT & INSECT DUST                             "
22600067,34001,240000,"TOBACCO STATES BRAND 24% METHOXYCHLOR EMULSION CONCENTRATE            "
22600067,54002,690000,"TOBACCO STATES BRAND 24% METHOXYCHLOR EMULSION CONCENTRATE            "
22600068,9001,2e+05,"TOBACCO STATES BRAND 20% LINDANE TRANSPLANTER SOLUTION                "
22600068,86802,550000,"TOBACCO STATES BRAND 20% LINDANE TRANSPLANTER SOLUTION                "
22600070,6501,775000,"TOBACCO STATES BRAND ENDRIN EMULSION (CONTAINS 1.6 LBS. EDRIN PER GAL)"
22600070,41601,195000,"TOBACCO STATES BRAND ENDRIN EMULSION (CONTAINS 1.6 LBS. EDRIN PER GAL)"
22600074,9001,250000,"TOBACCO STATES BRAND 25% LINDANE WETTABLE POWDER                      "
22600083,57701,250000,"TOBACCO STATES BRAND 25% MALATHION WETTABLE POWDER                    "
22600087,45001,1e+05,"TOBACCO STATES BRAND 10% DIELDRIN GRANULAR                            "
22600103,6310,212000,"TOBACCO STATES BRAND STREPTOMYCIN 150 ANTIBIOTIC SPRAY POWDER         "
22600119,30063,412000,"TOBACCO STATES BRAND ESTER 210                                        "
22600124,30056,290000,"TOBACCO STATES BRAND ESTER BRUSH KILLER 2-2                           "
22600124,82056,282000,"TOBACCO STATES BRAND ESTER BRUSH KILLER 2-2                           "
22600135,9001,10000,"8-1 CUKE DUST                                                         "
22600135,14505,64000,"8-1 CUKE DUST                                                         "
22600139,57801,5000,"TOBACCO STATES BRAND ROACH & ANT SPRAY                                "
22600139,63503,691870,"TOBACCO STATES BRAND ROACH & ANT SPRAY                                "
22600139,67501,2610,"TOBACCO STATES BRAND ROACH & ANT SPRAY                                "
22600139,69001,520,"TOBACCO STATES BRAND ROACH & ANT SPRAY                                "
22600143,56801,17500,"TOBACCO STATES BRAND 1 3/4% BEAN DUST                                 "
22600144,56801,1e+05,"TOBACCO STATES BRAND 10% SEVIN DUST                                   "
22600145,56801,50000,"TOBACCO STATES BRAND FLEA BEETLE DUST                                 "
22600147,56801,50000,"TOBACCO STATES BRAND VEGETABLE DUST CONTAINS 5% SEVIN                 "
22600149,6501,450000,"TOBACCO STATES BRAND TOX 450 DIP-SPRAY CONCENTRATE                    "
22600149,9001,20000,"TOBACCO STATES BRAND TOX 450 DIP-SPRAY CONCENTRATE                    "
22600149,80501,450000,"TOBACCO STATES BRAND TOX 450 DIP-SPRAY CONCENTRATE                    "
22600155,30063,335000,"TOBACCO STATES BRAND LOW-VOL BRUSH KILLER 2-20                        "
22600155,82063,319000,"TOBACCO STATES BRAND LOW-VOL BRUSH KILLER 2-20                        "
22600156,30063,670000,"TOBACCO STATES BRAND ESTER 410 CONC.                                  "
22600159,6501,690000,"TOBACCO STATES BRAND THIODAN 2 EMULSIFIABLE CONCENTRATE               "
22600159,79401,240000,"TOBACCO STATES BRAND THIODAN 2 EMULSIFIABLE CONCENTRATE               "
22600160,35602,5e+05,"TOBACCO STATES BRAND PLANT BED SOIL FUMIGANT 50 D                     "
22600161,56801,5e+05,"TOBACCO STATES BRAND 50% SEVIN* WETTABLE POWDER                       "
22600165,10501,36000,"TOBACCO STATES BRAND EVERGREEN SPRAY                                  "
22600165,63503,686300,"TOBACCO STATES BRAND EVERGREEN SPRAY                                  "
22600165,80501,2e+05,"TOBACCO STATES BRAND EVERGREEN SPRAY                                  "
22600167,45001,176000,"TOBACCO STATES BRAND TERMITE CONTROL                                  "
22600167,63503,794000,"TOBACCO STATES BRAND TERMITE CONTROL                                  "
22600168,6501,817500,"TOBACCO STATES BRAND CIODRIN EMULS. CONCENTRATE                       "
22600168,58801,123700,"TOBACCO STATES BRAND CIODRIN EMULS. CONCENTRATE                       "
22600170,56801,75000,"TOBACCO STATES BRAND 7 1/2% SEVIN DUST                                "
22600173,58301,50000,"TOBACCO STATES BRAND 5% RONNEL GRANULAR INSECTICIDE                   "
22600174,34001,125000,"TOBACCO STATES BRAND FRUIT & VEGETABLE SPRAY                          "
22600174,57701,75000,"TOBACCO STATES BRAND FRUIT & VEGETABLE SPRAY                          "
22600174,81301,99000,"TOBACCO STATES BRAND FRUIT & VEGETABLE SPRAY                          "
22600177,6501,61900,"TASCO SUPER X-TERMITE CONTROL                                         "
22600177,58201,450000,"TASCO SUPER X-TERMITE CONTROL                                         "
22600177,63503,448200,"TASCO SUPER X-TERMITE CONTROL                                         "
22600178,58201,2e+05,"CHLORDANE 20 GRANULAR FOR INSECT AND CRABGRASS CONTROL                "
22600184,58201,730000,"TASCO BRAND 8LB. CHLORDANE EMULSION                                   "
22600184,63503,190000,"TASCO BRAND 8LB. CHLORDANE EMULSION                                   "
22600187,12501,22000,"TOBACCO STATES BRAND WEED KILLER                                      "
22600187,12502,126000,"TOBACCO STATES BRAND WEED KILLER                                      "
22600188,14506,50000,"TASCO BRAND IMPROVED D+I DUST                                         "
22600188,56801,50000,"TASCO BRAND IMPROVED D+I DUST                                         "
22600190,14505,8e+05,"TOBACCO STATES BRAND MANEB 80 WITH ZINC ADDED 80% WETTABLE POWDER     "
22600196,9001,10000,"TASCO BRAND ROSE DUST                                                 "
22600196,14506,60000,"TASCO BRAND ROSE DUST                                                 "
22600196,34001,50000,"TASCO BRAND ROSE DUST                                                 "
22600196,36001,10000,"TASCO BRAND ROSE DUST                                                 "
22600198,56801,1e+05,"TOBACCO STATES BRAND 1% PARATHION & 10% SEVIN DUST                    "
22600198,57501,10000,"TOBACCO STATES BRAND 1% PARATHION & 10% SEVIN DUST                    "
22600199,6501,970000,"400 TSS EMULSION FOR CONTROL OF TOBACCO SUCKERS                       "
22600201,6501,750000,"TOBACCO STATES BRAND IMPROVED BACKRUBBER OIL                          "
22600201,80501,250000,"TOBACCO STATES BRAND IMPROVED BACKRUBBER OIL                          "
22600203,6501,672000,"TOBACCO STATES BRAND TO-BACCO SPRAY INSECTICIDE                       "
22600203,57701,122000,"TOBACCO STATES BRAND TO-BACCO SPRAY INSECTICIDE                       "
22600203,79401,122000,"TOBACCO STATES BRAND TO-BACCO SPRAY INSECTICIDE                       "
22600204,34001,50000,"TOBACCO STATES BRAND BEEF CATTLE DUST                                 "
22600205,76702,3e+05,"TOBACCO STATES BRAND LIQUID LIME SULPHUR                              "
22600205,80101,15000,"TOBACCO STATES BRAND LIQUID LIME SULPHUR                              "
22600206,56801,17500,"TOBACCO STATES BRAND 1 3/4% SEVIN BEAN DUST                           "
22600209,56801,426000,"TASCO BRAND SEVIN 4 FLOWABLE                                          "
22600212,56801,75000,"TOBACCO STATES BRAND 7 1/2% SEVIN DUST WITH SULFUR                    "
22600212,77501,4e+05,"TOBACCO STATES BRAND 7 1/2% SEVIN DUST WITH SULFUR                    "
22600213,56801,1e+05,"TOBACCO STATES BRAND 10% SEVIN DUST WITH SULPHUR                      "
22600213,77501,7e+05,"TOBACCO STATES BRAND 10% SEVIN DUST WITH SULPHUR                      "
22600214,79401,30000,"TOBACCO STATES BRAND BUDWORM DUST                                     "
22600216,14506,50000,"TASCO BRAND TOMATO MULTI - PURPOSE DUST                               "
22600216,34001,50000,"TASCO BRAND TOMATO MULTI - PURPOSE DUST                               "
22600218,30063,94000,"TASCO BRAND BROADLEAFED WEED X                                        "
22600218,82563,44000,"TASCO BRAND BROADLEAFED WEED X                                        "
22600219,58201,5e+05,"TOBACCO STATES BRAND 50% CHLORDANE WETTABLE POWDER                    "
22600220,56801,50000,"TOBACCO STATES BRAND SEVIN 5 THIODAN 1.5 DUST                         "
22600220,79401,15000,"TOBACCO STATES BRAND SEVIN 5 THIODAN 1.5 DUST                         "
22600221,58901,391000,"TOBACCO STATES BRAND BUCKSHOT TOBACCO SPRAY                           "
22600223,6402,640,"TOBACCO STATES BRAND DIPEL 150 DUST                                   "
22600226,36601,5e+05,"TASCO BRAND ENIDE 50W                                                 "
22600228,63503,983300,"TOBACCO STATES BRAND SPECIAL PYRENONE MIST CONCENTRATE                "
22600228,67501,12500,"TOBACCO STATES BRAND SPECIAL PYRENONE MIST CONCENTRATE                "
22600228,69001,1250,"TOBACCO STATES BRAND SPECIAL PYRENONE MIST CONCENTRATE                "
22600229,34001,227300,"TOBACCO STATES BRAND 2-M ALFALFA SPRAY                                "
22600229,57701,227300,"TOBACCO STATES BRAND 2-M ALFALFA SPRAY                                "
22600229,86802,483400,"TOBACCO STATES BRAND 2-M ALFALFA SPRAY                                "
22600230,6501,300200,"TASCO BRAND DIAZINON 4E                                               "
22600230,57801,478100,"TASCO BRAND DIAZINON 4E                                               "
22600231,6501,395000,"TASCO BRAND DIAZINON 4S                                               "
22600231,57801,487000,"TASCO BRAND DIAZINON 4S                                               "
22600233,6501,570000,"TASCO 25% DIAZION                                                     "
22600233,57801,250000,"TASCO 25% DIAZION                                                     "
22600234,57801,5000,"TASCO BRAND 'GET RID' HOUSEHOLD INSECT SPRAY                          "
22600234,63503,986170,"TASCO BRAND 'GET RID' HOUSEHOLD INSECT SPRAY                          "
22600234,67501,2610,"TASCO BRAND 'GET RID' HOUSEHOLD INSECT SPRAY                          "
22600234,69001,520,"TASCO BRAND 'GET RID' HOUSEHOLD INSECT SPRAY                          "
22600235,46903,180500,"TASCO BRAND 3-WAY DISINFECTANT                                        "
22600235,76001,160000,"TASCO BRAND 3-WAY DISINFECTANT                                        "
22600236,46903,180500,"TASCO BRAND DIS-IN-FECT-IT DISINFECTANT                               "
22600236,76001,160000,"TASCO BRAND DIS-IN-FECT-IT DISINFECTANT                               "
22600239,6501,547800,"TOBACCO STATES BRAND 4-LB. ALDRIN EMULSION                            "
22600239,45101,412200,"TOBACCO STATES BRAND 4-LB. ALDRIN EMULSION                            "
22600243,8101,70000,"TASCO BRAND COPPER-SEVIN COMBINATION DUST                             "
22600243,56801,50000,"TASCO BRAND COPPER-SEVIN COMBINATION DUST                             "
22600244,34001,120000,"TASCO BRAND LIQUID HOME FRUIT TREE SPRAY                              "
22600244,56801,3000,"TASCO BRAND LIQUID HOME FRUIT TREE SPRAY                              "
22600244,57701,60000,"TASCO BRAND LIQUID HOME FRUIT TREE SPRAY                              "
22600244,81301,117900,"TASCO BRAND LIQUID HOME FRUIT TREE SPRAY                              "
22600245,36601,9e+05,"TASCO BRAND ENIDE 90 W                                                "
22600246,6601,671430,"TOBACCO STATES SIX-X SHOOTER TOBACCO SPRAY                            "
22600246,57801,89700,"TOBACCO STATES SIX-X SHOOTER TOBACCO SPRAY                            "
22600246,67501,7500,"TOBACCO STATES SIX-X SHOOTER TOBACCO SPRAY                            "
22600246,69001,750,"TOBACCO STATES SIX-X SHOOTER TOBACCO SPRAY                            "
22600246,79401,167400,"TOBACCO STATES SIX-X SHOOTER TOBACCO SPRAY                            "
22600247,6501,149000,"DURSBAN 2LB INSECTICIDE                                               "
22600247,59101,266000,"DURSBAN 2LB INSECTICIDE                                               "
22600249,59201,75000,"TASCO BRAND HOME ORCHARD FRUIT TREE SPRAY                             "
22600249,81301,99000,"TASCO BRAND HOME ORCHARD FRUIT TREE SPRAY                             "
22600250,59101,5000,"TASCO BRAND LAWN SAVER                                                "
22600251,57801,143000,"TOBACCO STATES BRAND TOBACCO PLANT BED SAVER                          "
22600252,36101,50000,"TASCO GARDEN GRANULES                                                 "
22600253,56801,250000,"TASCO BRAND 25% SEVIN WETTABLE POWDER                                 "
22600254,57801,50000,"5% DIAZINON GRANULES                                                  "
22600255,59101,5000,"TASCO BUG CONTROL SPRAY                                               "
22600255,86803,3300,"TASCO BUG CONTROL SPRAY                                               "
22600256,63503,988000,"TASCO BRAND SCALE-X SUPERIOR SPRAY OIL                                "
22600257,51503,278000,"TOBACCO STATES 2K-MALEIC HYDROZIDE                                    "
22600258,51503,217000,"TOBACCO STATES BRAND SUPER HEX                                        "
22600259,57801,143000,"TOBACCO STATES BRAND DIAZINON 14G                                     "
22604752,57801,480000,"TOBACCO STATES BRAND DIAZINON AG-500 INSECTICIDE                      "
22604752,86802,360000,"TOBACCO STATES BRAND DIAZINON AG-500 INSECTICIDE                      "
22604753,57801,143000,"TOBACCO STATES BRAND ""TOBACCO PLANT BED SAVER""                        "
22800008,16501,297000,"RIVERDALE FUMIGANT                                                    "
22800008,42003,703000,"RIVERDALE FUMIGANT                                                    "
22800009,58202,731000,"RIVERDALE CHLORDANE 8                                                 "
22800009,63503,219000,"RIVERDALE CHLORDANE 8                                                 "
22800012,63503,3e+05,"A RIVERDALE TOXAPHENE 6 POUNDS PER GALLON*                            "
22800012,80501,6e+05,"A RIVERDALE TOXAPHENE 6 POUNDS PER GALLON*                            "
22800015,30063,230000,"RIVERDALE BRUSH KILLER 1 CONTAINS LOW VOLATILE 2,4,5-T+ 2,4.D         "
22800015,82063,110000,"RIVERDALE BRUSH KILLER 1 CONTAINS LOW VOLATILE 2,4,5-T+ 2,4.D         "
22800016,82056,306000,"RIVERDALE WEEDESTROY 2,4,5-T                                          "
22800016,82063,116000,"RIVERDALE WEEDESTROY 2,4,5-T                                          "
22800019,30066,440000,"RIVERDALE WEEDESTROY 44 ISOPROPYL ESTER                               "
22800027,82063,626000,"2,4,5-T LOW VOLATILE ESTER                                            "
22800028,30056,275000,"RIVERDALE BRUSH KILLER 2 ESTER                                        "
22800028,82056,270000,"RIVERDALE BRUSH KILLER 2 ESTER                                        "
22800045,30063,339000,"RIVERDALE BRUSH KILLER 2 LOW VOLATILE ESTER                           "
22800045,82063,354000,"RIVERDALE BRUSH KILLER 2 LOW VOLATILE ESTER                           "
22800061,30063,289000,"RIVERDALE 2,4-D GRANULES                                              "
22800065,63502,950000,"RIVERDALE BACK RUBBER SOLUTION                                        "
22800065,80501,50000,"RIVERDALE BACK RUBBER SOLUTION                                        "
22800067,44801,347200,"RIVERDALE HEPTACHLOR FOR SEED TREATMENT A 25% WETTABLE POWDER         "
22800068,57701,570000,"RIVERDALE MALATHION 5                                                 "
22800071,30063,380000,"RIVERDALE 2,4-D L.V. 2 ESTER                                          "
22800075,30056,157000,"RIVERDALE FORMULA 4 BRUSH KILLER                                      "
22800075,30063,61000,"RIVERDALE FORMULA 4 BRUSH KILLER                                      "
22800075,82056,157000,"RIVERDALE FORMULA 4 BRUSH KILLER                                      "
22800075,82063,61000,"RIVERDALE FORMULA 4 BRUSH KILLER                                      "
22800077,82034,565000,"RIVERDALE 2,4,5-T AMINE BRUSH KILLER                                  "
22800078,82056,526000,"WEEDESTROY 2,4,5-T ESTER 4                                            "
22800081,58801,469000,"RIVERDALE CIODRIN                                                     "
22800081,63503,348000,"RIVERDALE CIODRIN                                                     "
22800083,58801,10000,"RIVERDALE CIODRIN WITH VAPONA                                         "
22800083,63503,985700,"RIVERDALE CIODRIN WITH VAPONA                                         "
22800083,84001,2500,"RIVERDALE CIODRIN WITH VAPONA                                         "
22800088,82563,663800,"RIVERDALE SILVEX                                                      "
22800090,9001,250000,"RIVERDALE LINDANE & CAPTAN SEED TREATMENT                             "
22800090,81301,125000,"RIVERDALE LINDANE & CAPTAN SEED TREATMENT                             "
22800091,82063,885000,"2,4,5-T LV6                                                           "
22800092,58201,250000,"RIVERDALE 25% CHLORDANE GRANULES                                      "
22800093,57701,570000,"RIVERDALE BIN SPRAY                                                   "
22800095,30063,873000,"RIVERDALE 2,4-D LV6                                                   "
22800099,78701,1e+05,"RIVERDALE 10% DACTHAL GRANULES                                        "
22800100,30063,331500,"RIVERDALE BRUSH KILLER 2 SPECIAL                                      "
22800100,82563,311600,"RIVERDALE BRUSH KILLER 2 SPECIAL                                      "
22800101,34001,237870,"RIVERDALE DOUBLE M INSECTICIDE ALFALFA SPRAY                          "
22800101,57701,238070,"RIVERDALE DOUBLE M INSECTICIDE ALFALFA SPRAY                          "
22800103,84001,9300,"RIVERDALE DAIRY SPRAY CONTAINS VAPONA INSECTICIDE                     "
22800104,57801,333000,"RIVERDALE DIAZINON SEED TREATER                                       "
22800105,34001,240000,"RIVERDALE METHOXYCHLOR EMULSIFIABLE CONCENTRATE                       "
22800116,30063,120000,"RIVERDALE WEEDESTROY LAWN WEED KILLER                                 "
22800116,82563,57000,"RIVERDALE WEEDESTROY LAWN WEED KILLER                                 "
22800117,57801,50000,"RIVERDALE 5% DIAZINON INSECT KILLER GRANULES                          "
22800119,82053,607000,"RIVERDALE BUTOXY 2,4,5-T LOW VOLATILE ESTER                           "
22800120,30053,321500,"RIVERDALE BUTOXY BRUSH KILLER 2 LOW VOLATILE ESTER                    "
22800120,82053,307000,"RIVERDALE BUTOXY BRUSH KILLER 2 LOW VOLATILE ESTER                    "
22800123,30004,906000,"RIVERDALE SODIUM SALT OF 2,4-D                                        "
22800126,30063,940000,"RIVERDALE SOLUTION EMULSIBLE                                          "
22800128,30056,950000,"RIVERDALE BUTYL ESTER OF 2,4-D TECHNICAL                              "
22800130,82552,618000,"RIVERDALE BUTOXY ETHANOL LOW VOLATILE ESTER OF SILVEX                 "
22800131,80501,1e+05,"RIVERDALE 10% TOXAPHENE GRANULES                                      "
22800132,30056,735000,"RIVERDALE 2,4-D BUTYL ESTER-6                                         "
22800133,73301,185000,"RIVERDALE KILLSALL LIQUID                                             "
22800134,82552,980000,"RIVERDALE SILVEX BUTOXY ETHANOL ESTER TECH.                           "
22800135,82563,980000,"RIVERDALE SILVEX ISOOCTYL ESTER TECH                                  "
22800136,30053,945000,"RIVERDALE BUTOXY ETHANOL ESTER TECHNICAL                              "
22800138,30056,533500,"RIVERDALE WEEDESTROY 4 ESTER                                          "
22800139,30063,672000,"RIVERDALE 2,4-D L.V. 4 ESTER                                          "
22800140,30056,470000,"RIVERDALE WEEDSTROY 44 BUTYL ESTER A SELECTIVE WEED KILLER            "
22800141,30053,622000,"RIVERDALE BUTOXY 2,4-D LOW VOLATILE ESTER                             "
