"regnum","pccode","pcpct","prodname"
187108954,56801,1e+05,"FARMCRAFT CAPTAN 7.5-SEVIN 10 DUST                                    "
187108954,81301,75000,"FARMCRAFT CAPTAN 7.5-SEVIN 10 DUST                                    "
187108955,77501,5e+05,"FARMCRAFT CAPTAN 7.5/SULFUR 50 DUST                                   "
187108955,81301,75000,"FARMCRAFT CAPTAN 7.5/SULFUR 50 DUST                                   "
187108956,79401,30000,"FARMCRAFT CAPTAN 7.5-THIODAN 3 DUST                                   "
187108956,81301,75000,"FARMCRAFT CAPTAN 7.5-THIODAN 3 DUST                                   "
187108957,10501,30000,"CAPTAN 7.5 SEVIN 5 KELTHANE 3                                         "
187108957,56801,50000,"CAPTAN 7.5 SEVIN 5 KELTHANE 3                                         "
187108957,81301,75000,"CAPTAN 7.5 SEVIN 5 KELTHANE 3                                         "
187108958,10501,30000,"FARMCRAFT CAPTAN 7.5 KELTHANE 3/THIODAN 3 DUST                        "
187108958,79401,30000,"FARMCRAFT CAPTAN 7.5 KELTHANE 3/THIODAN 3 DUST                        "
187108958,81301,75000,"FARMCRAFT CAPTAN 7.5 KELTHANE 3/THIODAN 3 DUST                        "
187108959,36501,10000,"HORN FLY DUST                                                         "
187108960,23501,1e+05,"FARMCRAFT CUPRIN 5.3 (COPPER EXPRESSED AS METALLIC) DUST              "
187108961,23401,124000,"FARMCRAFT CUPRIN 8 (COPPER EXPRESSED AS METALLIC) DUST                "
187108962,57801,20000,"FARMCRAFT DIAZINON 2 DUST                                             "
187108963,57801,30000,"FARMCRAFT DIAZINON 3 DUST                                             "
187108964,58001,25000,"FARMCRAFT GUTHION 2.5 DUST                                            "
187108965,10501,30000,"KELTHANE 3                                                            "
187108966,13502,150000,"FARMCRAFT LEAD ARSENATE 15-SULFUR 70 DUST                             "
187108966,77501,7e+05,"FARMCRAFT LEAD ARSENATE 15-SULFUR 70 DUST                             "
187108967,57701,50000,"FARMCRAFT MALATHION 5 DUST                                            "
187108968,57701,1e+05,"FARMCRAFT MALATHION 10 DUST                                           "
187108969,14505,60000,"FARMCRAFT MANEB 6 DUST                                                "
187109206,9001,240000,"FARMCRAFT LINDANE 2E                                                  "
187109206,86803,720000,"FARMCRAFT LINDANE 2E                                                  "
187109816,32501,10000,"FARMCRAFT FERTILIZER WITH DISYSTON AT THE RATE 2LBS. PER ACRE         "
187109817,32501,15000,"FARMCRAFT FERTILIZER WITH DISYSTON AT THE RATE 3LBS. PER ACRE         "
187109818,32501,20000,"FARMCRAFT FERTILIZER WITH DISYSTON AT THE RATE OF 4LBS. PER ACRE      "
187109819,41401,20000,"FARMCRAFT FERTILIZER WITH ERADICANE AT THE RATE OF 4LBS. PER ACRE     "
187109820,41701,10000,"FARMCRAFT FERTILIZER WITH DYFONATE AT THE RATE OF 2LBS. PER ACRE      "
187109821,41701,20000,"FARMCRAFT FERTILIZER WITH DYFONATE AT THE RATE OF 4LBS. PER ACRE      "
187109822,41401,20000,"FARMCRAFT FERTILIZER WITH EPTAM AT THE RATE OF 4LBS. PER ACRE         "
187109823,32501,5000,"FARMCRAFT FERTILIZER WITH DISYSTON AT THE RATE OF 1LB. PER ACRE       "
187800005,69122,1e+05,"SOFT STAT                                                             "
188300005,61501,999999,"MOTH-O-CRYSTALS                                                       "
188300016,6501,62100,"KILL KOTE ROACH AND ANT SPRAY                                         "
188300016,57701,20000,"KILL KOTE ROACH AND ANT SPRAY                                         "
188300016,63503,916150,"KILL KOTE ROACH AND ANT SPRAY                                         "
188300016,67501,1250,"KILL KOTE ROACH AND ANT SPRAY                                         "
188300016,69001,500,"KILL KOTE ROACH AND ANT SPRAY                                         "
188300022,58202,735000,"TERMINIX CHLORDANE WATER EMULSIFIABLE CONCENTRATE                     "
188300022,63506,165000,"TERMINIX CHLORDANE WATER EMULSIFIABLE CONCENTRATE                     "
188300023,67501,15000,"KILL KOTE SPECIAL ROACH POWDER                                        "
188300023,69001,2400,"KILL KOTE SPECIAL ROACH POWDER                                        "
188300023,75202,4e+05,"KILL KOTE SPECIAL ROACH POWDER                                        "
188500002,69105,440000,"DETERGICIDE SOLUTION                                                  "
188500003,69105,440000,"DETERGICIDE SOLUTION CONCENTRATED PACKETS                             "
188900001,47501,54000,"SO-DIS-CO PINE OIL DISINFECTANT COEF. 5                               "
188900001,67002,8e+05,"SO-DIS-CO PINE OIL DISINFECTANT COEF. 5                               "
188900001,79009,75000,"SO-DIS-CO PINE OIL DISINFECTANT COEF. 5                               "
189300005,23102,205000,"GARLAND COP-EX FOR GREENHOUSES METALLIC WOOD PRESERVATIVE GREEN       "
189300005,63503,790000,"GARLAND COP-EX FOR GREENHOUSES METALLIC WOOD PRESERVATIVE GREEN       "
189800003,63001,50000,"PENTA CHLOR PHENOL 5% SOLUTION                                        "
189800003,63503,950000,"PENTA CHLOR PHENOL 5% SOLUTION                                        "
190300006,61501,5e+05,"8 IN 1 BIRD PROTECTOR                                                 "
190300007,43302,2400,"ST. AUBREY FLEA & TICK SPRAY                                          "
190300007,57001,1660,"ST. AUBREY FLEA & TICK SPRAY                                          "
190300007,63503,77690,"ST. AUBREY FLEA & TICK SPRAY                                          "
190300007,67501,1000,"ST. AUBREY FLEA & TICK SPRAY                                          "
190300007,69001,750,"ST. AUBREY FLEA & TICK SPRAY                                          "
190300008,44102,20000,"ST. AUBREY REPEL-ALL                                                  "
190300009,57001,1500,"8IN 1 GOLD MEDAL BRAND HAMSTER SPRAY MIST                             "
190300009,63503,2150,"8IN 1 GOLD MEDAL BRAND HAMSTER SPRAY MIST                             "
190300009,67501,900,"8IN 1 GOLD MEDAL BRAND HAMSTER SPRAY MIST                             "
190300009,68603,750,"8IN 1 GOLD MEDAL BRAND HAMSTER SPRAY MIST                             "
190300009,69001,450,"8IN 1 GOLD MEDAL BRAND HAMSTER SPRAY MIST                             "
190300009,83501,750,"8IN 1 GOLD MEDAL BRAND HAMSTER SPRAY MIST                             "
190300010,57001,3000,"8 IN 1 PINE SCENTED MAGIC BIRD MIST                                   "
190300010,67501,1800,"8 IN 1 PINE SCENTED MAGIC BIRD MIST                                   "
190300010,69001,900,"8 IN 1 PINE SCENTED MAGIC BIRD MIST                                   "
190300017,63503,2400,"ST. AUBREY FLEA AND TICK SPRAY FOR DOGS AND CATS                      "
190300017,67501,6000,"ST. AUBREY FLEA AND TICK SPRAY FOR DOGS AND CATS                      "
190300017,69001,600,"ST. AUBREY FLEA AND TICK SPRAY FOR DOGS AND CATS                      "
190300018,69105,240,"8 IN 1 CAGE AND AVIARY CLEANER                                        "
190300018,69149,90,"8 IN 1 CAGE AND AVIARY CLEANER                                        "
190300018,69165,180,"8 IN 1 CAGE AND AVIARY CLEANER                                        "
190300018,69166,90,"8 IN 1 CAGE AND AVIARY CLEANER                                        "
190300019,67501,3000,"8 IN 1 MITE & LICE BIRD SPRAY                                         "
190300019,69001,300,"8 IN 1 MITE & LICE BIRD SPRAY                                         "
190300020,67501,6000,"FLEA AND TICK SPRAY FOR SMALL ANIMALS                                 "
190300020,69001,600,"FLEA AND TICK SPRAY FOR SMALL ANIMALS                                 "
190300021,67501,5000,"8 IN 1 14 DAY FLEA & TICK SPRAY                                       "
190300021,69001,500,"8 IN 1 14 DAY FLEA & TICK SPRAY                                       "
190300021,109701,500,"8 IN 1 14 DAY FLEA & TICK SPRAY                                       "
190300022,67501,10000,"8 IN 1 NON RESIDUAL FLEA & TICK SPRAY                                 "
190300022,69001,1000,"8 IN 1 NON RESIDUAL FLEA & TICK SPRAY                                 "
190300023,57001,150000,"8 IN 1 14 DAY FLEA & TICK DIP                                         "
190300023,109701,34800,"8 IN 1 14 DAY FLEA & TICK DIP                                         "
190300024,67501,30000,"8 IN 1 FLEA & TICK DIP                                                "
190300024,69001,3000,"8 IN 1 FLEA & TICK DIP                                                "
190300025,109303,4400,"8 IN 1 LAWN SPRAY                                                     "
190300026,69003,4000,"8 IN 1 CARPET SPRAY                                                   "
190300026,69005,3000,"8 IN 1 CARPET SPRAY                                                   "
190300026,129032,150,"8 IN 1 CARPET SPRAY                                                   "
190300027,57001,4000,"8 IN 1 FLEA & TICK INDOOR FOGGER                                      "
190300027,69001,500,"8 IN 1 FLEA & TICK INDOOR FOGGER                                      "
190300027,109701,4350,"8 IN 1 FLEA & TICK INDOOR FOGGER                                      "
190300027,129032,1000,"8 IN 1 FLEA & TICK INDOOR FOGGER                                      "
190300028,67501,6000,"PETCO EAR MITE REMEDY                                                 "
190300028,69001,600,"PETCO EAR MITE REMEDY                                                 "
190300029,67501,5000,"8 IN 1 FLEA AND TICK SHAMPOO                                          "
190300029,69001,500,"8 IN 1 FLEA AND TICK SHAMPOO                                          "
191000001,9501,360000,"LEGEAR MANGE TREATMENT                                                "
191000002,11901,1e+05,"FLY REPELLENT SPRAY                                                   "
191000002,56801,10000,"FLY REPELLENT SPRAY                                                   "
191000002,67501,18000,"FLY REPELLENT SPRAY                                                   "
191000002,69001,1800,"FLY REPELLENT SPRAY                                                   "
191000003,11901,105000,"FLY REPELLENT GEL                                                     "
191000003,57001,5000,"FLY REPELLENT GEL                                                     "
191000003,67501,10000,"FLY REPELLENT GEL                                                     "
191000003,69001,1000,"FLY REPELLENT GEL                                                     "
191000004,47201,5000,"AQUA-SHIELD FLY REPELLENT SPRAY                                       "
191000004,57001,3300,"AQUA-SHIELD FLY REPELLENT SPRAY                                       "
191000004,67501,2000,"AQUA-SHIELD FLY REPELLENT SPRAY                                       "
191000004,69001,1000,"AQUA-SHIELD FLY REPELLENT SPRAY                                       "
191300009,111,41000,"CRYSTAL DRANO ALL PURPOSE DRAIN OPENER                                "
191300009,75603,542000,"CRYSTAL DRANO ALL PURPOSE DRAIN OPENER                                "
191300009,76104,304500,"CRYSTAL DRANO ALL PURPOSE DRAIN OPENER                                "
191300023,40501,12500,"AUTOMATIC VANISH TOILET BOWL CLEANER                                  "
191300023,54901,10000,"AUTOMATIC VANISH TOILET BOWL CLEANER                                  "
192600008,63503,990460,"MILL SPRAY                                                            "
192600008,67501,8500,"MILL SPRAY                                                            "
192600008,69001,1040,"MILL SPRAY                                                            "
192600010,30063,238000,"WKB-15                                                                "
192600010,82063,114000,"WKB-15                                                                "
192600012,22101,332000,"NAVY BRAND LM 120-LARVAECIDE                                          "
192600012,25001,4e+05,"NAVY BRAND LM 120-LARVAECIDE                                          "
192600012,79009,170000,"NAVY BRAND LM 120-LARVAECIDE                                          "
192600015,57701,45000,"NAVY BRAND F.M.I. CONCENTRATE                                         "
192600015,63502,10000,"NAVY BRAND F.M.I. CONCENTRATE                                         "
192600015,63503,906500,"NAVY BRAND F.M.I. CONCENTRATE                                         "
192600015,84001,35000,"NAVY BRAND F.M.I. CONCENTRATE                                         "
192600018,57701,18000,"NAVY BRAND FOGGING MIST                                               "
192600018,63502,4000,"NAVY BRAND FOGGING MIST                                               "
192600018,63503,962600,"NAVY BRAND FOGGING MIST                                               "
192600018,84001,14000,"NAVY BRAND FOGGING MIST                                               "
192600021,15801,36400,"NAVY BRAND PL- 1250 FILTER FLY CONCENTRATE                            "
192600021,34101,2000,"NAVY BRAND PL- 1250 FILTER FLY CONCENTRATE                            "
192600021,56801,12000,"NAVY BRAND PL- 1250 FILTER FLY CONCENTRATE                            "
192600021,63503,853100,"NAVY BRAND PL- 1250 FILTER FLY CONCENTRATE                            "
192600021,84001,15000,"NAVY BRAND PL- 1250 FILTER FLY CONCENTRATE                            "
192600021,97201,1500,"NAVY BRAND PL- 1250 FILTER FLY CONCENTRATE                            "
192600025,47201,5000,"B-K.O.K. DAIRY CATTLE, LIVESTOCK & BARN SPRA                          "
192600025,57001,1500,"B-K.O.K. DAIRY CATTLE, LIVESTOCK & BARN SPRA                          "
192600025,63502,360000,"B-K.O.K. DAIRY CATTLE, LIVESTOCK & BARN SPRA                          "
192600025,63503,632150,"B-K.O.K. DAIRY CATTLE, LIVESTOCK & BARN SPRA                          "
192600025,67501,900,"B-K.O.K. DAIRY CATTLE, LIVESTOCK & BARN SPRA                          "
192600025,69001,450,"B-K.O.K. DAIRY CATTLE, LIVESTOCK & BARN SPRA                          "
192600027,9001,5000,"NAVY BRAND BAKERY RESIDUAL                                            "
192600027,34001,30000,"NAVY BRAND BAKERY RESIDUAL                                            "
192600027,63503,965000,"NAVY BRAND BAKERY RESIDUAL                                            "
192600028,11104,190000,"NAVY BRAND WK-70                                                      "
192600028,73301,180000,"NAVY BRAND WK-70                                                      "
192600030,13603,558000,"WK-90 CONCENTRATED NON SELECTIVE WEED KILLER                          "
192600033,67703,250,"NAVY BRAND RAT AND MOUSE KILLER                                       "
192600036,69104,50000,"NAVY BRAND SLIMICIDE                                                  "
192600036,69106,50000,"NAVY BRAND SLIMICIDE                                                  "
192600039,12301,6100,"QUICK VEGETATION KILLER & SOIL STERILANT                              "
192600039,30063,10900,"QUICK VEGETATION KILLER & SOIL STERILANT                              "
192600039,63001,8900,"QUICK VEGETATION KILLER & SOIL STERILANT                              "
192600039,63503,961000,"QUICK VEGETATION KILLER & SOIL STERILANT                              "
192600040,69104,36300,"ALGAECIDE                                                             "
192600040,69106,36300,"ALGAECIDE                                                             "
192600045,57801,5000,"KILZUM ANT AND ROACH KILLER WITH DIAZINON                             "
192600045,63503,952380,"KILZUM ANT AND ROACH KILLER WITH DIAZINON                             "
192600045,67501,2620,"KILZUM ANT AND ROACH KILLER WITH DIAZINON                             "
192600045,69001,500,"KILZUM ANT AND ROACH KILLER WITH DIAZINON                             "
192600046,63503,182000,"KILZUM FLYING INSECT KILLER WITH PYRETHRIN                            "
192600046,67501,15000,"KILZUM FLYING INSECT KILLER WITH PYRETHRIN                            "
192600046,69001,3000,"KILZUM FLYING INSECT KILLER WITH PYRETHRIN                            "
192600054,51502,580000,"SLOWS-IT (TO RETARD PLANT GROWTH)                                     "
192600055,69104,50000,"SLIMICIDE II                                                          "
192600055,69154,50000,"SLIMICIDE II                                                          "
192600056,69104,50000,"N - 4 GERMICIDE                                                       "
192600056,69154,50000,"N - 4 GERMICIDE                                                       "
192600058,10002,60000,"NAVY BRAND 51 E OUTDOOR FOGGING CONCENTRATE                           "
192600058,57701,375000,"NAVY BRAND 51 E OUTDOOR FOGGING CONCENTRATE                           "
192600058,63502,40000,"NAVY BRAND 51 E OUTDOOR FOGGING CONCENTRATE                           "
192600058,63503,477800,"NAVY BRAND 51 E OUTDOOR FOGGING CONCENTRATE                           "
192600058,84001,25000,"NAVY BRAND 51 E OUTDOOR FOGGING CONCENTRATE                           "
192600059,10002,70000,"NAVY BRAND 51 D OUTDOOR FOGGING CONCENTRATE                           "
192600059,57701,375000,"NAVY BRAND 51 D OUTDOOR FOGGING CONCENTRATE                           "
192600059,63502,40000,"NAVY BRAND 51 D OUTDOOR FOGGING CONCENTRATE                           "
192600059,63503,440300,"NAVY BRAND 51 D OUTDOOR FOGGING CONCENTRATE                           "
192600059,84001,44000,"NAVY BRAND 51 D OUTDOOR FOGGING CONCENTRATE                           "
192600063,10002,50000,"NAVY BRAND 51 W OUTDOOR FOGGING CONCENTRATE                           "
192600063,57701,4e+05,"NAVY BRAND 51 W OUTDOOR FOGGING CONCENTRATE                           "
192600063,63502,40000,"NAVY BRAND 51 W OUTDOOR FOGGING CONCENTRATE                           "
192600063,63503,433900,"NAVY BRAND 51 W OUTDOOR FOGGING CONCENTRATE                           "
192600063,84001,50000,"NAVY BRAND 51 W OUTDOOR FOGGING CONCENTRATE                           "
192600069,22101,1e+05,"LM 120 LARVAECIDE                                                     "
192600069,25001,630000,"LM 120 LARVAECIDE                                                     "
192600069,79009,170000,"LM 120 LARVAECIDE                                                     "
192600073,6501,330900,"NAVY TOX PREMIUM GRADE                                                "
192600073,57701,570000,"NAVY TOX PREMIUM GRADE                                                "
192600075,69104,50000,"MORTE' DISINFECTANT-SANITIZER-DEODORANT                               "
192600075,69154,50000,"MORTE' DISINFECTANT-SANITIZER-DEODORANT                               "
192603506,51502,380000,"SLOWS-IT                                                              "
192700001,10301,45600,"TERMINIX 3-4                                                          "
192700001,11501,73000,"TERMINIX 3-4                                                          "
192700001,63506,881400,"TERMINIX 3-4                                                          "
192700004,10301,50000,"TERMASTIC                                                             "
192700004,22001,417500,"TERMASTIC                                                             "
192700004,45001,2500,"TERMASTIC                                                             "
192700004,63506,143000,"TERMASTIC                                                             "
192700004,72605,279000,"TERMASTIC                                                             "
192700004,99301,108000,"TERMASTIC                                                             "
192700005,10301,45100,"TERMINIX 3A3B                                                         "
192700005,11501,41600,"TERMINIX 3A3B                                                         "
192700005,33901,22000,"TERMINIX 3A3B                                                         "
192700005,58201,10700,"TERMINIX 3A3B                                                         "
192700005,63506,782700,"TERMINIX 3A3B                                                         "
192700005,67002,21600,"TERMINIX 3A3B                                                         "
192700005,81101,76300,"TERMINIX 3A3B                                                         "
192700009,10301,15000,"TERMINEX WP                                                           "
192700009,11501,40000,"TERMINEX WP                                                           "
192700009,63001,42500,"TERMINEX WP                                                           "
192700009,63004,5000,"TERMINEX WP                                                           "
192700009,63506,895000,"TERMINEX WP                                                           "
192700011,10301,114000,"TERMIX WP CONCENTRATE                                                 "
192700011,11501,331000,"TERMIX WP CONCENTRATE                                                 "
192700011,63001,318700,"TERMIX WP CONCENTRATE                                                 "
192700011,63004,37500,"TERMIX WP CONCENTRATE                                                 "
192700011,63506,180000,"TERMIX WP CONCENTRATE                                                 "
192700012,9001,146400,"TERMINIX SF                                                           "
192700012,81101,853600,"TERMINIX SF                                                           "
192700014,11501,138000,"TERMINIX OG-6 CONCENTRATE                                             "
192700014,45001,166000,"TERMINIX OG-6 CONCENTRATE                                             "
192700014,58201,521000,"TERMINIX OG-6 CONCENTRATE                                             "
192700020,10301,180300,"TERMINIX 3A3B CONCENTRATE                                             "
192700020,11501,165800,"TERMINIX 3A3B CONCENTRATE                                             "
192700020,33901,88100,"TERMINIX 3A3B CONCENTRATE                                             "
192700020,58201,42500,"TERMINIX 3A3B CONCENTRATE                                             "
192700020,63506,132600,"TERMINIX 3A3B CONCENTRATE                                             "
192700020,67002,86000,"TERMINIX 3A3B CONCENTRATE                                             "
192700020,81101,304700,"TERMINIX 3A3B CONCENTRATE                                             "
192700021,58201,720000,"TERMINIX C8                                                           "
192700021,63503,210000,"TERMINIX C8                                                           "
192700025,6601,450000,"BRUCE TERMINIX PROFESSIONAL HOUSE & GARDEN INSECT KILLER CONCENTRATE  "
192700025,57701,5e+05,"BRUCE TERMINIX PROFESSIONAL HOUSE & GARDEN INSECT KILLER CONCENTRATE  "
192700027,86001,250,"BRUCE-TERMINIX PROFESSIONAL RAT KILL                                  "
192700044,84001,5000,"BRUCE-TERMINIX PROFESSIONAL FLY KILLER WITH DDVP                      "
192700049,58201,470000,"TERMINIX C4 CONCENTRATE                                               "
192700049,63506,450000,"TERMINIX C4 CONCENTRATE                                               "
192700050,44801,381000,"TERMINIX H3                                                           "
192700050,86802,569000,"TERMINIX H3                                                           "
192700051,57801,509000,"TERMINIX DIAZINON 4S                                                  "
192700051,63501,415000,"TERMINIX DIAZINON 4S                                                  "
192700052,6501,303300,"TERMINIX DIAZINON 4E                                                  "
192700052,57801,475600,"TERMINIX DIAZINON 4E                                                  "
192700053,57001,10000,"TERMINEX NO-VEX FOGICIDE 300                                          "
192700053,63503,981000,"TERMINEX NO-VEX FOGICIDE 300                                          "
192700053,67501,6000,"TERMINEX NO-VEX FOGICIDE 300                                          "
192700053,69001,3000,"TERMINEX NO-VEX FOGICIDE 300                                          "
192700054,57001,16700,"NO-VEX FOGICIDE 500                                                   "
192700054,63503,968300,"NO-VEX FOGICIDE 500                                                   "
192700054,67501,10000,"NO-VEX FOGICIDE 500                                                   "
192700054,69001,5000,"NO-VEX FOGICIDE 500                                                   "
192700055,57001,10000,"NO-VEX PROFESSIONAL AEROSOL INSECT KILLER                             "
192700055,63503,125000,"NO-VEX PROFESSIONAL AEROSOL INSECT KILLER                             "
192700055,67501,10000,"NO-VEX PROFESSIONAL AEROSOL INSECT KILLER                             "
192700055,69001,5000,"NO-VEX PROFESSIONAL AEROSOL INSECT KILLER                             "
192700058,63001,47900,"NO-VEX WOOD PRESERVATIVE                                              "
192700058,63503,881100,"NO-VEX WOOD PRESERVATIVE                                              "
192700059,57001,1000,"NO VEX DIAZINON-A INSECTICIDE                                         "
192700059,57801,5000,"NO VEX DIAZINON-A INSECTICIDE                                         "
192700059,63503,993010,"NO VEX DIAZINON-A INSECTICIDE                                         "
192700059,67501,660,"NO VEX DIAZINON-A INSECTICIDE                                         "
192700059,69001,330,"NO VEX DIAZINON-A INSECTICIDE                                         "
193700003,69105,25200,"NO.11 GERM-X CHLOROMINT                                               "
193700004,69105,1e+05,"NO.21 GERM-X DISINFECTANT & SANITIZER                                 "
193700010,39107,29000,"DU-ET CLEANER SANITIZER                                               "
193700010,69105,54000,"DU-ET CLEANER SANITIZER                                               "
194100015,63503,997550,"ELCO PYRENONE LIVESTOCK & BARN SPRAY                                  "
194100015,67501,1750,"ELCO PYRENONE LIVESTOCK & BARN SPRAY                                  "
194100015,69001,700,"ELCO PYRENONE LIVESTOCK & BARN SPRAY                                  "
194100017,58301,10000,"ELCO-CIDE                                                             "
194100017,63503,985000,"ELCO-CIDE                                                             "
194100017,84001,5000,"ELCO-CIDE                                                             "
194100019,25001,970000,"ELCO CREOSOTE WOOD PRESERVATIVE                                       "
194100028,45901,230000,"SHINA-BOL TOILET BOWL CLEANER                                         "
194100031,22101,140000,"ELCOCENE                                                              "
194100031,25001,260000,"ELCOCENE                                                              "
194100031,47501,90000,"ELCOCENE                                                              "
194100031,59401,2e+05,"ELCOCENE                                                              "
194100031,67002,10000,"ELCOCENE                                                              "
194100031,79009,2e+05,"ELCOCENE                                                              "
194100032,61501,990000,"ELCO SAN                                                              "
194100034,77901,250,"KILLER KATZ PROLIN RAT & MOUSE KILLER                                 "
194100034,86002,250,"KILLER KATZ PROLIN RAT & MOUSE KILLER                                 "
194100038,25001,2e+05,"ELCO CREOSOTE-OIL BLEND WOOD PRESERVATIVE                             "
194100040,63503,987400,"ELCOMIST SPRAY                                                        "
194100040,67501,10100,"ELCOMIST SPRAY                                                        "
194100040,69001,2500,"ELCOMIST SPRAY                                                        "
194100041,62201,5000,"SNAKE-OIL                                                             "
194100044,47802,10000,"ELCO - CIDE II                                                        "
194100050,46903,178500,"ELCODYNE GENERAL PURPOSE DETERGENT-GERMICIDE                          "
194100051,6501,146100,"ELCO DURSBAN 2E INSECTICIDE                                           "
194100051,59101,260500,"ELCO DURSBAN 2E INSECTICIDE                                           "
194100051,63501,492000,"ELCO DURSBAN 2E INSECTICIDE                                           "
194100052,6501,79400,"ELCO DURSBAN 1E INSECTICIDE                                           "
194100052,59101,141400,"ELCO DURSBAN 1E INSECTICIDE                                           "
194100052,63501,683700,"ELCO DURSBAN 1E INSECTICIDE                                           "
194100054,6602,547500,"KOR-VAP---FOR USE OF PROFESSIONAL PEST CONTROL OPERATORS ONLY         "
194100054,58301,2e+05,"KOR-VAP---FOR USE OF PROFESSIONAL PEST CONTROL OPERATORS ONLY         "
194100054,84001,1e+05,"KOR-VAP---FOR USE OF PROFESSIONAL PEST CONTROL OPERATORS ONLY         "
194100056,75202,4e+05,"ELCO ROACH AND ANT POWDER                                             "
194100057,6501,1400,"ELCO DURSBAN READY TO USE ROACH SPRAY                                 "
194100057,59101,2500,"ELCO DURSBAN READY TO USE ROACH SPRAY                                 "
194100057,63501,994190,"ELCO DURSBAN READY TO USE ROACH SPRAY                                 "
194100057,67501,1250,"ELCO DURSBAN READY TO USE ROACH SPRAY                                 "
194100057,69001,500,"ELCO DURSBAN READY TO USE ROACH SPRAY                                 "
194100063,47802,20000,"ELCO ROACH BAIT                                                       "
194100066,58201,453000,"ELCO TERMITE KILLER EMULSIFIABLE CONCENTRATE                          "
194100066,63503,497000,"ELCO TERMITE KILLER EMULSIFIABLE CONCENTRATE                          "
194100068,69104,50000,"ELCO DISINFECTANT  10                                                 "
194100068,69154,50000,"ELCO DISINFECTANT  10                                                 "
194100069,69104,50000,"ELCO POOL ALGAECIDE                                                   "
194100069,69154,50000,"ELCO POOL ALGAECIDE                                                   "
194100070,63001,49000,"ELCO LUMBER LAST  10                                                  "
194100070,63503,863000,"ELCO LUMBER LAST  10                                                  "
194100070,67002,10000,"ELCO LUMBER LAST  10                                                  "
194100071,69104,50000,"ELCO ACID CLEANER SANITIZER                                           "
194100071,69154,50000,"ELCO ACID CLEANER SANITIZER                                           "
194100072,69104,22500,"ELCO CS - 45                                                          "
194100072,69154,22500,"ELCO CS - 45                                                          "
194100073,69104,8000,"ELCO CS - 16                                                          "
194100073,69154,8000,"ELCO CS - 16                                                          "
194100074,67002,8e+05,"PINE - CON                                                            "
194100074,79009,1e+05,"PINE - CON                                                            "
194100075,47501,30000,"ELCO PINE ODOR DISINFECTANT                                           "
194100075,62203,38500,"ELCO PINE ODOR DISINFECTANT                                           "
194100075,67002,70000,"ELCO PINE ODOR DISINFECTANT                                           "
194100075,79009,72500,"ELCO PINE ODOR DISINFECTANT                                           "
194100078,22101,334000,"ELCREOL COAL DISINFECTANT                                             "
194100078,25001,321000,"ELCREOL COAL DISINFECTANT                                             "
194100078,79009,198000,"ELCREOL COAL DISINFECTANT                                             "
194100079,63503,940000,"ELCO VEGETATION KILLER-15                                             "
194100079,80804,15000,"ELCO VEGETATION KILLER-15                                             "
194100080,63503,809100,"ELCO VEGETATION KILLER-EC                                             "
194100080,80804,37300,"ELCO VEGETATION KILLER-EC                                             "
194100082,88301,157500,"ELCO LUMBER LAST CLEAR                                                "
194100083,23102,192500,"ELCO LUMBER LAST GREEN                                                "
194100084,57801,5000,"ELCO-CIDE DZ BUG SPRAY                                                "
194100084,63503,2080,"ELCO-CIDE DZ BUG SPRAY                                                "
194100084,67501,2600,"ELCO-CIDE DZ BUG SPRAY                                                "
194100084,69001,520,"ELCO-CIDE DZ BUG SPRAY                                                "
194100085,59101,5000,"ELCO-BAN BUG SPRAY                                                    "
194100085,63503,3500,"ELCO-BAN BUG SPRAY                                                    "
194100085,67501,2600,"ELCO-BAN BUG SPRAY                                                    "
194100085,69001,520,"ELCO-BAN BUG SPRAY                                                    "
194100086,63503,945000,"ELCO FOOD PLANT FOGGING INSECTICIDE                                   "
194100086,67501,50000,"ELCO FOOD PLANT FOGGING INSECTICIDE                                   "
194100086,69001,5000,"ELCO FOOD PLANT FOGGING INSECTICIDE                                   "
194100088,67501,6000,"ELCO FLEA AND TICK                                                    "
194100088,69001,600,"ELCO FLEA AND TICK                                                    "
194100089,63503,20000,"ELCO AQUEOUS FOOD PLANT FOGGING INSECTICIDE                           "
194100089,67501,50000,"ELCO AQUEOUS FOOD PLANT FOGGING INSECTICIDE                           "
194100089,69001,5000,"ELCO AQUEOUS FOOD PLANT FOGGING INSECTICIDE                           "
194100090,67501,10000,"ELCO AQUEOUS GENERAL PURPOSE INSECTICIDE                              "
194100090,69001,1000,"ELCO AQUEOUS GENERAL PURPOSE INSECTICIDE                              "
194100091,63503,120000,"ELCO AQUEOUS INSECTICIDE E.C.                                         "
194100091,67501,3e+05,"ELCO AQUEOUS INSECTICIDE E.C.                                         "
194100091,69001,30000,"ELCO AQUEOUS INSECTICIDE E.C.                                         "
194100092,57801,250000,"ELCO 25% EMULSIFIABLE DIAZINON INSECTICIDE                            "
194100093,69183,1e+05,"POOLICIDE 10                                                          "
194100094,69183,150000,"POOLICIDE 15                                                          "
194100095,69183,6e+05,"POOLICIDE WINTERIZER                                                  "
194100096,69183,3e+05,"POOLICIDE 30                                                          "
194100101,67501,15000,"ELCO SHAKE-N-VAC FLEA & TICK KILLER FOR CARPETS                       "
194100101,69001,1500,"ELCO SHAKE-N-VAC FLEA & TICK KILLER FOR CARPETS                       "
194100102,57801,475000,"ELCO DIAZINON 4 E                                                     "
