"regnum","pccode","pcpct","prodname"
964000046,4205,12000,"M-50 ALGAECIDE                                                        "
964000046,39002,43700,"M-50 ALGAECIDE                                                        "
964000046,63301,31800,"M-50 ALGAECIDE                                                        "
964000047,39002,50700,"M-50 A ALGAECIDE                                                      "
964000047,63301,36800,"M-50 A ALGAECIDE                                                      "
964000048,69105,2e+05,"IPL 400 COOLING WATER MICROBIOCIDE                                    "
964000048,83001,39000,"IPL 400 COOLING WATER MICROBIOCIDE                                    "
964000049,20502,250000,"4003                                                                  "
964000050,20502,150000,"4005                                                                  "
964100002,45801,993500,"FUMICO HYDROCYANIC ACID                                               "
964100002,78001,1500,"FUMICO HYDROCYANIC ACID                                               "
964300001,14703,52500,"FRED MONTESI PURE BLEACH                                              "
964400001,80301,150000,"ARMOR INSECT REPELLENT LOTION                                         "
964700003,39107,40000,"MASURY-COLUMBIA POWERSOFT GERMICIDAL BOWL CLEANER                     "
964700003,47501,120000,"MASURY-COLUMBIA POWERSOFT GERMICIDAL BOWL CLEANER                     "
964700003,62202,35000,"MASURY-COLUMBIA POWERSOFT GERMICIDAL BOWL CLEANER                     "
964700003,64108,30000,"MASURY-COLUMBIA POWERSOFT GERMICIDAL BOWL CLEANER                     "
964700003,79009,70000,"MASURY-COLUMBIA POWERSOFT GERMICIDAL BOWL CLEANER                     "
964700003,79010,35000,"MASURY-COLUMBIA POWERSOFT GERMICIDAL BOWL CLEANER                     "
964700004,39107,40000,"MASURY COLUMBIA CLEANICIDE PHENOLIC GERMICIDAL CLEANER                "
964700004,47501,120000,"MASURY COLUMBIA CLEANICIDE PHENOLIC GERMICIDAL CLEANER                "
964700004,62202,33700,"MASURY COLUMBIA CLEANICIDE PHENOLIC GERMICIDAL CLEANER                "
964700004,64108,30000,"MASURY COLUMBIA CLEANICIDE PHENOLIC GERMICIDAL CLEANER                "
964700004,79009,70000,"MASURY COLUMBIA CLEANICIDE PHENOLIC GERMICIDAL CLEANER                "
964700004,79010,31500,"MASURY COLUMBIA CLEANICIDE PHENOLIC GERMICIDAL CLEANER                "
964700006,22105,1000,"MYCO MYCO S-45 ANTI-BACTERIAL DUST-CONTROL AGENT                      "
964700006,64001,4500,"MYCO MYCO S-45 ANTI-BACTERIAL DUST-CONTROL AGENT                      "
964700006,69105,2400,"MYCO MYCO S-45 ANTI-BACTERIAL DUST-CONTROL AGENT                      "
964700006,69191,25000,"MYCO MYCO S-45 ANTI-BACTERIAL DUST-CONTROL AGENT                      "
964700006,83001,1000,"MYCO MYCO S-45 ANTI-BACTERIAL DUST-CONTROL AGENT                      "
964700008,39107,4000,"MASURY-COLUMBIA HOSPITAL PRODUCT HETRACIDE PHENOLIC GERMICIDE         "
964700008,40501,2000,"MASURY-COLUMBIA HOSPITAL PRODUCT HETRACIDE PHENOLIC GERMICIDE         "
964700008,47501,122500,"MASURY-COLUMBIA HOSPITAL PRODUCT HETRACIDE PHENOLIC GERMICIDE         "
964700008,62201,67500,"MASURY-COLUMBIA HOSPITAL PRODUCT HETRACIDE PHENOLIC GERMICIDE         "
964700008,62208,20000,"MASURY-COLUMBIA HOSPITAL PRODUCT HETRACIDE PHENOLIC GERMICIDE         "
964700008,62210,20000,"MASURY-COLUMBIA HOSPITAL PRODUCT HETRACIDE PHENOLIC GERMICIDE         "
964700008,64101,3000,"MASURY-COLUMBIA HOSPITAL PRODUCT HETRACIDE PHENOLIC GERMICIDE         "
964700008,64103,45000,"MASURY-COLUMBIA HOSPITAL PRODUCT HETRACIDE PHENOLIC GERMICIDE         "
964700008,79010,53500,"MASURY-COLUMBIA HOSPITAL PRODUCT HETRACIDE PHENOLIC GERMICIDE         "
964700011,22105,1000,"MYCO 30"" DUSTMOP                                                      "
964700011,64001,4500,"MYCO 30"" DUSTMOP                                                      "
964700011,69105,2400,"MYCO 30"" DUSTMOP                                                      "
964700011,69191,25000,"MYCO 30"" DUSTMOP                                                      "
964700011,83001,1000,"MYCO 30"" DUSTMOP                                                      "
964700013,1501,30000,"MYCO-Q-99 QUATERNARY GERMICIDAL CLEANER                               "
964700013,39113,2560,"MYCO-Q-99 QUATERNARY GERMICIDAL CLEANER                               "
964700013,69105,40000,"MYCO-Q-99 QUATERNARY GERMICIDAL CLEANER                               "
964700013,224600,17600,"MYCO-Q-99 QUATERNARY GERMICIDAL CLEANER                               "
964700014,1501,30000,"MASURY-COLUMBIA SPRING DAY QUATERNARY GERM. CLEANER                   "
964700014,39113,2500,"MASURY-COLUMBIA SPRING DAY QUATERNARY GERM. CLEANER                   "
964700014,69105,40000,"MASURY-COLUMBIA SPRING DAY QUATERNARY GERM. CLEANER                   "
964700014,73506,10000,"MASURY-COLUMBIA SPRING DAY QUATERNARY GERM. CLEANER                   "
964700014,224600,17600,"MASURY-COLUMBIA SPRING DAY QUATERNARY GERM. CLEANER                   "
964700016,22105,1000,"MYCO S-45 BACTERIOSTATIC DUST CONTROL AGENT                           "
964700016,54901,3000,"MYCO S-45 BACTERIOSTATIC DUST CONTROL AGENT                           "
964700016,69191,25000,"MYCO S-45 BACTERIOSTATIC DUST CONTROL AGENT                           "
964700017,22105,400,"MYCO 30 DUST MOP                                                      "
964700017,54901,900,"MYCO 30 DUST MOP                                                      "
964700017,69191,8900,"MYCO 30 DUST MOP                                                      "
964700018,69104,45000,"MYCO Q-99-NR                                                          "
964700018,69154,45000,"MYCO Q-99-NR                                                          "
964700021,69104,3200,"MYCO SANITIZER NR                                                     "
964700021,69154,3200,"MYCO SANITIZER NR                                                     "
964700024,39107,34200,"Q- 256 II                                                             "
964700024,69105,50000,"Q- 256 II                                                             "
964700024,69149,18750,"Q- 256 II                                                             "
964700024,69165,37500,"Q- 256 II                                                             "
964700024,69166,18750,"Q- 256 II                                                             "
964700027,39107,15200,"CAROUSEL GERMICIDAL CLEANER                                           "
964700027,69149,42500,"CAROUSEL GERMICIDAL CLEANER                                           "
964700027,72604,5000,"CAROUSEL GERMICIDAL CLEANER                                           "
964700027,73506,20000,"CAROUSEL GERMICIDAL CLEANER                                           "
964700028,39107,19000,"CAROUSEL DISINFECTANT CLEANER                                         "
964700028,69149,45000,"CAROUSEL DISINFECTANT CLEANER                                         "
964700028,72604,5000,"CAROUSEL DISINFECTANT CLEANER                                         "
964700028,73506,10000,"CAROUSEL DISINFECTANT CLEANER                                         "
964700029,1501,470,"SPRING DAY RTU                                                        "
964700029,39113,40,"SPRING DAY RTU                                                        "
964700029,69105,630,"SPRING DAY RTU                                                        "
964700029,73506,160,"SPRING DAY RTU                                                        "
964700029,79045,280,"SPRING DAY RTU                                                        "
964700036,69104,6400,"MYCO SANITIZER 64                                                     "
964700036,69154,6400,"MYCO SANITIZER 64                                                     "
964700037,69105,7200,"CAROUSEL SANITIZING CLEANER                                           "
964700037,69149,2700,"CAROUSEL SANITIZING CLEANER                                           "
964700037,69165,5400,"CAROUSEL SANITIZING CLEANER                                           "
964700037,69166,2700,"CAROUSEL SANITIZING CLEANER                                           "
964800001,69153,160000,"PROPITAL-90                                                           "
964800002,69153,2500,"PROPITAL-90 (READY TO USE)                                            "
964900002,58201,2e+05,"ROSS 20% CHLORDANE CARTRIDGES                                         "
964900002,63501,10000,"ROSS 20% CHLORDANE CARTRIDGES                                         "
964900003,32501,22000,"TABLETING FORMULATION CONTAINING 2% DISULFOTON                        "
965000001,30019,158000,"FOAMICIDE NO. 100 BRUSH & WEED KILLER                                 "
965000001,82034,216000,"FOAMICIDE NO. 100 BRUSH & WEED KILLER                                 "
965100003,6601,1320,"EXTERM-O-FOG                                                          "
965100003,63503,997500,"EXTERM-O-FOG                                                          "
965100003,97801,1140,"EXTERM-O-FOG                                                          "
965100004,39107,20000,"W-D CONCENTRATE GERMICIDAL                                            "
965100004,69149,25000,"W-D CONCENTRATE GERMICIDAL                                            "
965100004,73506,15000,"W-D CONCENTRATE GERMICIDAL                                            "
965100005,69137,1e+05,"ALGAECIDE 18                                                          "
965200001,76902,3000,"SPERRY'S GOPHER GRAIN                                                 "
965200002,76902,5000,"SPERRY'S POCKET GOPHER POISON                                         "
965200003,76902,3000,"SPERRY'S POISON PEANUTS                                               "
965200004,71003,7500,"GARDEN WITCH                                                          "
965200004,71004,8400,"GARDEN WITCH                                                          "
965200004,77501,30000,"GARDEN WITCH                                                          "
965200005,76902,4000,"SPERRY S POISON WHEAT KILLS MICE                                      "
965200008,63503,991750,"SPERRY LIVESTOCK SPRAY                                                "
965200008,67501,7500,"SPERRY LIVESTOCK SPRAY                                                "
965200008,69001,750,"SPERRY LIVESTOCK SPRAY                                                "
965200011,76902,3000,"SPERRY'S GROUND SQUIRREL POISON GRAIN                                 "
965700006,69183,1e+05,"ALGAECIDE-NF                                                          "
965700007,47501,50000,"ALGAECIDE-QA                                                          "
965700007,69149,125000,"ALGAECIDE-QA                                                          "
965700009,39002,50700,"ALGAECIDIE-SRM                                                        "
965700009,63301,36800,"ALGAECIDIE-SRM                                                        "
965700010,69104,8000,"EC 80                                                                 "
965700010,69154,8000,"EC 80                                                                 "
965700011,69183,5e+05,"ALGAECIDE PQ                                                          "
965700012,34803,150000,"O. F. - 15                                                            "
965700013,34803,5e+05,"O.F. - 50                                                             "
965800001,46903,94000,"PYRO-SAN FORMULA SDL 10                                               "
965800001,76001,30000,"PYRO-SAN FORMULA SDL 10                                               "
966100005,34803,250000,"JETCIDE 12                                                            "
966100006,34803,250000,"JET CIDE 711                                                          "
966109380,47501,170000,"CHEM CLEAN PINE SCENT DISINFECTANT                                    "
966109380,62201,30000,"CHEM CLEAN PINE SCENT DISINFECTANT                                    "
966109380,67002,150000,"CHEM CLEAN PINE SCENT DISINFECTANT                                    "
966109380,79009,70125,"CHEM CLEAN PINE SCENT DISINFECTANT                                    "
966109381,39103,2500,"CHEM CLEAN MINTO-O-PHENE DISINFECTANT                                 "
966109381,47501,150000,"CHEM CLEAN MINTO-O-PHENE DISINFECTANT                                 "
966109381,62201,40000,"CHEM CLEAN MINTO-O-PHENE DISINFECTANT                                 "
966109381,76601,7500,"CHEM CLEAN MINTO-O-PHENE DISINFECTANT                                 "
966109381,79009,50000,"CHEM CLEAN MINTO-O-PHENE DISINFECTANT                                 "
966200001,14703,52500,"HILLS GALLON BLEACH                                                   "
966300007,13802,218000,"NAMATE HERBICIDE DSMA LIQUID PLUS SURFACTANT                          "
966300015,28201,450000,"CRYSTAL PROPANIL-4E                                                   "
966500002,39107,10000,"FORMULA 60 PLUS                                                       "
966500002,69104,22500,"FORMULA 60 PLUS                                                       "
966500002,69154,22500,"FORMULA 60 PLUS                                                       "
966500002,73506,30000,"FORMULA 60 PLUS                                                       "
966900001,24401,990000,"COPPER SULFATE                                                        "
967000001,76901,999999,"STRYCHNINE ALKALOID N.F.X. POWDER                                     "
967000002,76902,999999,"STRYCHNINE SULFATE N.F.XI POWDER                                      "
967800005,69122,27500,"RAPID SONIC PLUS GERMICIDAL DENTURE CLEANER                           "
967800005,78101,917500,"RAPID SONIC PLUS GERMICIDAL DENTURE CLEANER                           "
967805389,17901,675000,"N-TA-GERM DRYCLEANING DISINFECTANT                                    "
968100004,53301,10000,"RAMROD MULTIPURPOSE ROACH AND INSECT SPRAY                            "
968100004,63503,986500,"RAMROD MULTIPURPOSE ROACH AND INSECT SPRAY                            "
968100004,67501,2500,"RAMROD MULTIPURPOSE ROACH AND INSECT SPRAY                            "
968100004,69001,1000,"RAMROD MULTIPURPOSE ROACH AND INSECT SPRAY                            "
968100005,57001,5000,"RAMROD FLY SPRAY                                                      "
968100005,63503,988000,"RAMROD FLY SPRAY                                                      "
968100005,67501,5000,"RAMROD FLY SPRAY                                                      "
968100005,69001,2000,"RAMROD FLY SPRAY                                                      "
968100006,1501,2e+05,"RAMROD ALGAE AND SLIME CHASER                                         "
968100006,69104,4e+05,"RAMROD ALGAE AND SLIME CHASER                                         "
968100006,69111,4e+05,"RAMROD ALGAE AND SLIME CHASER                                         "
968100007,1501,25000,"RAMROD MOLD CHASER AND SANITIZER                                      "
968100007,69105,1e+05,"RAMROD MOLD CHASER AND SANITIZER                                      "
968200001,42402,97000,"SNAIL-RID                                                             "
968200001,50503,61000,"SNAIL-RID                                                             "
968300001,69105,1e+05,"PADDOCK KLEAR-POOL                                                    "
968300002,69183,6e+05,"KLEAR-POOL NF CONCENTRATE                                             "
968700001,69104,80000,"DIAPROTECT 90                                                         "
968700001,69111,80000,"DIAPROTECT 90                                                         "
968700005,69104,110000,"S/S 22 SELF SANITIZER                                                 "
968700005,69111,110000,"S/S 22 SELF SANITIZER                                                 "
968700006,69104,250000,"SS-50 SELF-SANITIZER                                                  "
968700006,69154,250000,"SS-50 SELF-SANITIZER                                                  "
968700007,1501,2e+05,"SS-80 SELF-SANITIZER                                                  "
968700007,69104,4e+05,"SS-80 SELF-SANITIZER                                                  "
968700007,69154,4e+05,"SS-80 SELF-SANITIZER                                                  "
968700008,69104,125000,"SS-25 SELF-SANITIZER                                                  "
968700008,69154,125000,"SS-25 SELF-SANITIZER                                                  "
968700010,69149,5e+05,"N-MIL-SAN                                                             "
968800001,63503,182000,"INSECTICIDE FOR FLYING INSECTS                                        "
968800001,67501,15000,"INSECTICIDE FOR FLYING INSECTS                                        "
968800001,69001,3000,"INSECTICIDE FOR FLYING INSECTS                                        "
968800002,57801,5000,"INSECTICIDE FOR CRAWLING INSECTS                                      "
968800002,63503,691400,"INSECTICIDE FOR CRAWLING INSECTS                                      "
968800002,67501,3000,"INSECTICIDE FOR CRAWLING INSECTS                                      "
968800002,69001,600,"INSECTICIDE FOR CRAWLING INSECTS                                      "
968800003,63503,175000,"SUPER INSECT SPRAY                                                    "
968800003,67501,20000,"SUPER INSECT SPRAY                                                    "
968800003,69001,5000,"SUPER INSECT SPRAY                                                    "
968800004,43302,5000,"NO BITE INSECT REPELLANT                                              "
968800004,47201,5000,"NO BITE INSECT REPELLANT                                              "
968800004,57001,20000,"NO BITE INSECT REPELLANT                                              "
968800004,80301,70000,"NO BITE INSECT REPELLANT                                              "
968800005,47802,5000,"ANT AND ROACH KILLER CONTAINS BAYGON                                  "
968800005,63503,605000,"ANT AND ROACH KILLER CONTAINS BAYGON                                  "
968800013,47802,5000,"SPRAY CHEM WASP AND HORNET SPRAY                                      "
968800013,63503,883000,"SPRAY CHEM WASP AND HORNET SPRAY                                      "
968800013,67501,10000,"SPRAY CHEM WASP AND HORNET SPRAY                                      "
968800013,69001,2000,"SPRAY CHEM WASP AND HORNET SPRAY                                      "
968800014,47802,10000,"SPRAY CHEM ANT AND ROACH KILLER CONTAINS BAYGON                       "
968800014,63503,6e+05,"SPRAY CHEM ANT AND ROACH KILLER CONTAINS BAYGON                       "
968800021,97801,2500,"CHEMSICO INSECTICIDE FOR FLYING INSECTS                               "
968800022,6601,3320,"BUG SPRAY WITH 25% PENICK 1382                                        "
968800022,63503,193740,"BUG SPRAY WITH 25% PENICK 1382                                        "
968800022,97801,2840,"BUG SPRAY WITH 25% PENICK 1382                                        "
968800026,67501,25000,"INSECTICIDE FOR DAIRY MILK PROCESSORS                                 "
968800026,69001,5000,"INSECTICIDE FOR DAIRY MILK PROCESSORS                                 "
968800031,47802,2500,"FLEA & TICK SPRAY FOR DOGS & CATS                                     "
968800036,67501,25000,"TOTAL RELEASE INSECT FOGGER                                           "
968800036,69001,5000,"TOTAL RELEASE INSECT FOGGER                                           "
968800037,4003,3230,"AUTOMATIC INSECT FOGGER                                               "
968800037,63503,144770,"AUTOMATIC INSECT FOGGER                                               "
968800037,69005,2000,"AUTOMATIC INSECT FOGGER                                               "
968800038,4003,3230,"TOTAL RELEASE INSECT FOGGER ""A""                                       "
968800038,69005,2000,"TOTAL RELEASE INSECT FOGGER ""A""                                       "
968800039,4003,1100,"FLEA AND TICK SPRAY WITH REPELLENT-A                                  "
968800039,11901,50400,"FLEA AND TICK SPRAY WITH REPELLENT-A                                  "
968800039,67501,6000,"FLEA AND TICK SPRAY WITH REPELLENT-A                                  "
968800041,4003,3230,"CHEMSICO DUAL FLEA CONTROL                                            "
968800041,57001,15000,"CHEMSICO DUAL FLEA CONTROL                                            "
968800041,69005,2000,"CHEMSICO DUAL FLEA CONTROL                                            "
968800042,59101,5000,"CHEMSICO ANT & ROACH KILLER A                                         "
968800043,4003,536,"ANT AND ROACH KILLER B                                                "
968800043,59101,5000,"ANT AND ROACH KILLER B                                                "
968800044,59101,5000,"ANT AND ROACH KILLER I                                                "
968800045,4003,536,"ANT AND ROACH KILLER II                                               "
968800045,59101,5000,"ANT AND ROACH KILLER II                                               "
968800046,59101,5000,"ANT AND ROACH KILLER III                                              "
968800047,4003,536,"ANT AND ROACH KILLER IV                                               "
968800047,59101,5000,"ANT AND ROACH KILLER IV                                               "
968800048,97801,1710,"CHEMSICO WASP AND HORNET KILLER II                                    "
968800049,97801,2840,"CHEMSICO WASP & HORNET KILLER III                                     "
968800050,46301,9500,"CHEMSICO RESIDUAL ANT AND ROACH KILLER WITH REPELLENTS                "
968800050,57001,2500,"CHEMSICO RESIDUAL ANT AND ROACH KILLER WITH REPELLENTS                "
968800050,67501,1500,"CHEMSICO RESIDUAL ANT AND ROACH KILLER WITH REPELLENTS                "
968800050,69001,750,"CHEMSICO RESIDUAL ANT AND ROACH KILLER WITH REPELLENTS                "
968800051,4003,3230,"CHEMSICO AUTOMATIC INSECT FOGGER ""B""                                  "
968800051,57001,25000,"CHEMSICO AUTOMATIC INSECT FOGGER ""B""                                  "
968800051,69005,2000,"CHEMSICO AUTOMATIC INSECT FOGGER ""B""                                  "
968800052,67501,10000,"FLYING AND CRAWLING INSECT SPRAY IV                                   "
968800052,69001,2500,"FLYING AND CRAWLING INSECT SPRAY IV                                   "
968800053,4003,1620,"CHEMSICO FLEA CONTROL A                                               "
968800053,57001,12500,"CHEMSICO FLEA CONTROL A                                               "
968800053,69005,1000,"CHEMSICO FLEA CONTROL A                                               "
968800054,69003,2000,"CHEMSICO TOTAL RELEASE FOGGER ""C""                                     "
968800054,69005,4000,"CHEMSICO TOTAL RELEASE FOGGER ""C""                                     "
968800055,57001,10000,"FLYING AND CRAWLING INSECT KILLER V                                   "
968800055,67501,6000,"FLYING AND CRAWLING INSECT KILLER V                                   "
968800055,69001,3000,"FLYING AND CRAWLING INSECT KILLER V                                   "
968800056,69104,375,"DEODORIZING DISINFECTING CLEANER I                                    "
968800056,69111,375,"DEODORIZING DISINFECTING CLEANER I                                    "
968800057,69104,650,"CHEMSICO SPRAY DISINFECTANT I WITH BACTERIOSTATIC ACTION              "
968800057,69111,650,"CHEMSICO SPRAY DISINFECTANT I WITH BACTERIOSTATIC ACTION              "
968800060,4003,500,"CHEMSICO ANT AND ROACH KILLER VI WITH PROPOXUR                        "
968800060,47802,5000,"CHEMSICO ANT AND ROACH KILLER VI WITH PROPOXUR                        "
968800060,63503,105000,"CHEMSICO ANT AND ROACH KILLER VI WITH PROPOXUR                        "
968800061,47802,5000,"CHEMSICO ANT AND ROACH KILLER V WITH PROPOXUR                         "
968800061,63503,105000,"CHEMSICO ANT AND ROACH KILLER V WITH PROPOXUR                         "
968800062,4003,500,"CHEMSICO WASP AND HORNET KILLER IV                                    "
968800062,59101,2500,"CHEMSICO WASP AND HORNET KILLER IV                                    "
968800063,4003,500,"AUTOMATIC INSECT FOGGER ""D""                                           "
968800063,59101,5000,"AUTOMATIC INSECT FOGGER ""D""                                           "
968800064,43302,5000,"FLEA & TICK SPRAY WITH REPELLENT                                      "
968800064,47802,5000,"FLEA & TICK SPRAY WITH REPELLENT                                      "
968800064,57001,5000,"FLEA & TICK SPRAY WITH REPELLENT                                      "
968800064,63503,6000,"FLEA & TICK SPRAY WITH REPELLENT                                      "
968800064,67501,15000,"FLEA & TICK SPRAY WITH REPELLENT                                      "
968800064,69001,1500,"FLEA & TICK SPRAY WITH REPELLENT                                      "
968800065,43302,2400,"EQUINE SPRAY WITH REPELLENT                                           "
968800065,57701,5000,"EQUINE SPRAY WITH REPELLENT                                           "
968800065,63503,9700,"EQUINE SPRAY WITH REPELLENT                                           "
968800065,67501,4800,"EQUINE SPRAY WITH REPELLENT                                           "
968800065,69001,600,"EQUINE SPRAY WITH REPELLENT                                           "
968800067,59101,5000,"CHEMSICO ROACH CONTROL                                                "
968800070,121501,250,"CHEMSICO ROACH CONTROL SYSTEM I                                       "
968800074,4003,536,"CHEMSICO EXTRA STRENGTH MICROENCAPSULATED ANT & ROACH KILLER          "
968800074,59101,5000,"CHEMSICO EXTRA STRENGTH MICROENCAPSULATED ANT & ROACH KILLER          "
968800075,4003,536,"CHEMSICO MICROENCAPSULATED ANT AND ROACH KILLER                       "
968800075,59101,2500,"CHEMSICO MICROENCAPSULATED ANT AND ROACH KILLER                       "
968800078,121501,900,"CHEMSICO TRALOMETHRIN INDOOR FOGGER                                   "
968800079,4003,500,"CHEMSICO TRALOMETHRIN INSECTICIDE A                                   "
968800079,121501,300,"CHEMSICO TRALOMETHRIN INSECTICIDE A                                   "
968800080,121501,100,"CHEMSICO HOME INSECT CONTROL A                                        "
968800081,121501,250,"CHEMSICO HOME INSECT CONTROL B                                        "
968800082,121501,1500,"CHEMSICO TRALOMETHRIN FLEA KILLER                                     "
968800083,109701,2500,"CHEMSICO LAWN INSECT CONTROL GRANULES                                 "
968800084,109701,25000,"CHEMSICO LAWN & GARDEN INSECT CONTROL                                 "
968800085,109701,2000,"CHEMSICO HOME INSECT CONTROL C                                        "
968800086,4003,500,"CHEMSICO TRALOMETHRIN INSECTICIDE B                                   "
968800086,121501,100,"CHEMSICO TRALOMETHRIN INSECTICIDE B                                   "
968800087,121501,300,"CHEMSICO HOME INSECT CONTROL D                                        "
968800088,59101,10000,"CHEMSICO LAWN & GARDEN GRANULES                                       "
968800089,57801,20000,"CHEMSICO DIAZINON 2G                                                  "
968800090,69005,20000,"CHEMSICO SPRAY INSECTICIDE                                            "
968800091,121501,1500,"CHEMSICO HOME INSECT CONTROL REFILL                                   "
968800092,57801,40000,"CHEMSICO GRANULES FORMULA 1                                           "
968800093,32201,23000,"CHEMSICO GRASS & WEED KILLER A                                        "
968800094,32501,10000,"CHEMSICO SYSTEMIC ROSE & FLOWER CARE                                  "
968800095,59101,47500,"CHEMSICO INSECT CONTROL CONCENTRATE A                                 "
968800096,59101,112000,"CHEMSICO INSECT CONTROL CONCENTRATE B                                 "
968800097,81901,308000,"CHEMSICO MULTI-PURPOSE FUNGICIDE A                                    "
968800098,121501,200,"CHEMSICO HOME INSECT CONTROL E                                        "
968800099,80804,25000,"CHEMSICO VEGETATION KILLER CONCENTRATE                                "
968800100,80804,15000,"CHEMSICO VEGETATION KILLER                                            "
968800101,121501,1500,"CHEMSICO HOME INSECT CONTROL E REFILL                                 "
968800102,67501,200,"CHEMSICO HOME INSECT CONTROL SPRAY A                                  "
968800102,69001,200,"CHEMSICO HOME INSECT CONTROL SPRAY A                                  "
968800102,97801,800,"CHEMSICO HOME INSECT CONTROL SPRAY A                                  "
968800103,67501,15000,"CHEMSICO CARPET POWDER                                                "
968800103,69001,1500,"CHEMSICO CARPET POWDER                                                "
968800105,109701,5000,"CHEMSICO INSECT REPELLENT                                             "
968800106,32201,23000,"CHEMSICO GRASS & WEED KILLER M                                        "
968800106,122809,7500,"CHEMSICO GRASS & WEED KILLER M                                        "
968800107,67501,30000,"CHEMSICO INSECT SPRAY                                                 "
968800107,69001,3000,"CHEMSICO INSECT SPRAY                                                 "
968800108,32201,2300,"CHEMSICO GRASS & WEED KILLER Z                                        "
968800108,122809,750,"CHEMSICO GRASS & WEED KILLER Z                                        "
968800109,29802,660,"CHEMSICO SPOT WEED KILLER A                                           "
968800109,30019,5930,"CHEMSICO SPOT WEED KILLER A                                           "
968800109,31520,1440,"CHEMSICO SPOT WEED KILLER A                                           "
968800110,67501,10000,"CHEMSICO PATIO SPRAY                                                  "
968800110,69003,2000,"CHEMSICO PATIO SPRAY                                                  "
968800110,109701,500,"CHEMSICO PATIO SPRAY                                                  "
968800111,67501,5000,"CHEMSICO AEROSOL INSECTICIDE                                          "
968800111,69001,1000,"CHEMSICO AEROSOL INSECTICIDE                                          "
968800111,109701,2000,"CHEMSICO AEROSOL INSECTICIDE                                          "
968800112,4003,500,"CHEMSICO AEROSOL SPRAY A                                              "
968800112,69104,1000,"CHEMSICO AEROSOL SPRAY A                                              "
968800112,69111,1000,"CHEMSICO AEROSOL SPRAY A                                              "
968800112,109701,2000,"CHEMSICO AEROSOL SPRAY A                                              "
968800113,121501,100,"CHEMSICO TRALOMETHRIN INSECTICIDE D                                   "
968800114,67501,10000,"CHEMSICO INSECTICIDE K                                                "
968800114,69001,2500,"CHEMSICO INSECTICIDE K                                                "
968800115,67501,2000,"CHEMSICO ORNAMENTAL, HOUSEPLANT & VEGETABLE SPRAY                     "
968800115,69001,200,"CHEMSICO ORNAMENTAL, HOUSEPLANT & VEGETABLE SPRAY                     "
968800115,109701,200,"CHEMSICO ORNAMENTAL, HOUSEPLANT & VEGETABLE SPRAY                     "
968800116,67501,7500,"CHEMSICO INDOOR & OUTDOOR SPRAY                                       "
968800116,69003,1500,"CHEMSICO INDOOR & OUTDOOR SPRAY                                       "
968800116,109701,1500,"CHEMSICO INDOOR & OUTDOOR SPRAY                                       "
968800117,4003,500,"CHEMSICO WASP & HORNET KILLER T                                       "
968800117,121501,100,"CHEMSICO WASP & HORNET KILLER T                                       "
968800118,105201,15000,"CHEMSICO GRANULES FORMULA B                                           "
968800119,121501,750,"GREEN THUMB HOME INSECT FOGGER                                        "
968800120,109701,12500,"CHEMSICO CONCENTRATE MP                                               "
968800120,128857,7800,"CHEMSICO CONCENTRATE MP                                               "
968800121,109701,200,"CHEMSICO RTU MP                                                       "
968800121,128857,120,"CHEMSICO RTU MP                                                       "
968800122,109701,200,"CHEMSICO AEROSOL MP                                                   "
968800122,128857,120,"CHEMSICO AEROSOL MP                                                   "
968800123,128857,15500,"CHEMSICO FUNGICIDE M                                                  "
968800124,128857,15500,"FUNGICIDE M1                                                          "
968800125,4003,500,"CHEMSICO TRALOMETHRIN PLUS D-TRANS ALLETHRIN INSECTICIDE S            "
968800125,121501,300,"CHEMSICO TRALOMETHRIN PLUS D-TRANS ALLETHRIN INSECTICIDE S            "
968800126,32201,1800,"CHEMSICO GRASS & WEED KILLER PP RTU                                   "
968800126,122809,600,"CHEMSICO GRASS & WEED KILLER PP RTU                                   "
968800127,57001,10000,"CHEMSICO TOTAL RELEASE FOGGER K                                       "
968800127,67501,10000,"CHEMSICO TOTAL RELEASE FOGGER K                                       "
968800127,69001,5000,"CHEMSICO TOTAL RELEASE FOGGER K                                       "
968800128,57801,224000,"CHEMSICO DIAZINON INSECT SPRAY                                        "
968800129,67501,10000,"CHEMSICO INSECTICIDE K2                                               "
968800129,69001,1000,"CHEMSICO INSECTICIDE K2                                               "
968800131,59101,5000,"CHEMSICO ROACH CONTROL SYSTEM CS                                      "
968800131,128992,10000,"CHEMSICO ROACH CONTROL SYSTEM CS                                      "
968800132,57801,50000,"CHEMSICO INSECTICIDE PD                                               "
968800132,109701,2500,"CHEMSICO INSECTICIDE PD                                               "
968800133,36101,7400,"CHEMSICO GREEN 'N WEED 15-15-15                                       "
968800134,128992,100,"CHEMSICO INSECT BAIT A                                                "
968800135,47501,530000,"CHEMSICO SURFACE DISINFECTANT                                         "
968800135,69104,1000,"CHEMSICO SURFACE DISINFECTANT                                         "
968800135,69154,1000,"CHEMSICO SURFACE DISINFECTANT                                         "
968800136,109701,25000,"CHEMSICO LAWN INSECT SPRAY                                            "
968800137,128994,2700,"CHEMSICO GRANULES FORMULA D                                           "
968800138,29801,16500,"CHEMSICO BRUSH KILLER CONCENTRATE                                     "
968800138,30063,97400,"CHEMSICO BRUSH KILLER CONCENTRATE                                     "
968800138,31465,47800,"CHEMSICO BRUSH KILLER CONCENTRATE                                     "
